ID, RESTAURANTE, PISCINA, PARQUEADERO, WIFI, TV, H24
 54495,1,1,0,0,1,1
 54496,0,1,1,0,1,1
 54497,1,0,0,0,0,1
 54498,1,1,1,1,0,0
 54499,1,1,0,1,1,0
 54500,0,1,1,1,0,0
 54501,1,0,0,1,1,0
 54502,0,1,1,0,1,0
 54503,0,0,1,1,1,1
 54504,1,1,0,0,0,0
 54505,0,0,0,0,0,1
 54506,1,0,1,1,1,0
 54507,0,0,0,0,0,0
 54508,1,0,0,1,0,0
 54509,1,1,0,0,0,0
 54510,1,0,0,0,1,1
 54511,1,1,1,1,0,1
 54512,0,1,1,0,1,1
 54513,0,0,1,0,1,1
 54514,1,0,0,0,1,0
 54515,0,0,0,0,1,0
 54516,1,1,0,0,1,1
 54517,1,0,1,1,1,1
 54518,0,0,0,1,1,1
 54519,1,0,0,1,1,1
 54520,1,0,1,0,1,1
 54521,1,0,0,1,0,1
 54522,0,0,0,1,1,1
 54523,1,1,1,0,1,1
 54524,0,1,1,0,0,1
 54525,1,1,1,0,0,0
 54526,0,0,0,1,1,1
 54527,0,1,0,0,0,1
 54528,1,1,1,0,0,0
 54529,1,0,0,0,0,1
 54530,1,0,0,0,1,0
 54531,0,1,0,1,1,0
 54532,0,0,1,1,1,0
 54533,0,1,1,0,1,0
 54534,1,1,1,1,1,0
 54535,0,0,0,1,1,1
 54536,0,1,0,0,0,0
 54537,1,0,1,0,0,0
 54538,1,0,0,0,0,0
 54539,0,0,0,1,1,0
 54540,1,1,0,1,1,1
 54541,0,0,1,1,1,1
 54542,0,1,1,1,0,1
 54543,1,1,1,0,1,1
 54544,1,1,0,0,1,0
 54545,1,1,1,0,0,1
 54546,1,1,0,1,0,0
 54547,0,0,1,0,0,1
 54548,1,1,0,1,0,1
 54549,0,1,0,0,0,0
 54550,0,0,1,0,1,1
 54551,1,1,1,0,1,0
 54552,1,0,0,1,1,0
 54553,1,0,1,1,1,1
 54554,0,1,1,0,1,0
 54555,1,1,0,0,1,1
 54556,0,1,1,1,1,0
 54557,1,1,1,1,0,0
 54558,1,1,1,0,1,1
 54559,1,1,1,1,1,0
 54560,1,1,1,1,1,0
 54561,0,0,1,1,1,0
 54562,0,0,0,0,1,1
 54563,0,1,0,0,1,1
 54564,1,1,0,0,1,1
 54565,0,0,1,1,0,0
 54566,1,1,1,0,0,0
 54567,1,0,1,0,1,1
 54568,0,0,1,0,0,0
 54569,1,0,1,0,0,1
 54570,1,1,1,1,1,1
 54571,0,1,1,1,0,1
 54572,1,1,1,0,1,1
 54573,1,0,1,1,1,1
 54574,1,0,1,1,0,1
 54575,0,1,1,1,1,1
 54576,1,1,0,1,1,0
 54577,1,0,1,1,1,1
 54578,1,1,1,0,1,0
 54579,0,0,0,1,0,1
 54580,0,1,1,0,1,1
 54581,0,0,0,0,0,0
 54582,1,0,0,1,0,1
 54583,1,0,1,0,1,0
 54584,0,0,1,1,1,1
 54585,0,1,0,0,0,1
 54586,0,1,1,1,1,1
 54587,0,0,0,0,1,1
 54588,1,0,0,1,1,1
 54589,1,0,0,1,0,0
 54590,1,0,0,1,0,0
 54591,1,0,1,0,1,0
 54592,0,1,0,1,1,1
 54593,0,0,1,1,1,1
 54594,0,1,0,1,1,0
 54595,0,0,0,0,1,0
 54596,1,1,0,0,0,1
 54597,0,1,1,0,1,1
 54598,1,0,0,0,1,1
 54599,1,1,1,1,0,1
 54600,1,1,0,0,0,1
 54601,1,1,0,1,0,1
 54602,1,1,0,1,1,0
 54603,1,0,1,0,1,0
 54604,1,0,1,1,0,1
 54605,1,0,0,1,0,1
 54606,1,1,0,1,0,0
 54607,1,0,1,1,0,1
 54608,0,1,1,1,0,0
 54609,1,0,1,0,1,0
 54610,1,0,1,1,1,0
 54611,0,1,0,0,0,0
 54612,1,0,0,0,0,0
 54613,1,0,1,1,0,1
 54614,1,1,0,1,1,1
 54615,1,0,1,1,1,1
 54616,0,1,0,1,1,0
 54617,0,1,1,0,1,1
 54618,0,1,0,1,0,1
 54619,1,0,1,1,1,0
 54620,1,0,1,1,1,0
 54621,1,1,1,1,1,0
 54622,1,1,1,1,0,0
 54623,0,0,0,0,1,1
 54624,0,0,1,1,0,1
 54625,1,0,0,1,0,0
 54626,1,0,1,1,1,1
 54627,0,1,0,0,0,0
 54628,1,1,0,0,1,0
 54629,0,0,1,0,0,0
 54630,1,1,1,0,1,0
 54631,0,1,0,1,1,1
 54632,0,1,0,0,1,0
 54633,1,1,1,1,0,1
 54634,0,1,0,1,0,1
 54635,0,0,0,0,1,1
 54636,0,0,1,1,0,0
 54637,0,0,0,0,1,0
 54638,1,0,0,0,1,0
 54639,1,0,0,1,0,1
 54640,0,0,0,1,1,1
 54641,1,1,1,1,1,1
 54642,1,1,1,0,0,0
 54643,1,1,1,1,1,0
 54644,1,1,0,1,1,0
 54645,1,0,1,0,1,1
 54646,0,0,1,0,1,1
 54647,0,1,1,0,0,0
 54648,0,1,1,0,0,0
 54649,1,1,0,0,1,0
 54650,0,1,0,1,1,0
 54651,0,1,1,1,0,0
 54652,1,0,1,1,0,1
 54653,1,1,0,0,0,1
 54654,0,1,0,0,0,1
 54655,0,1,1,1,1,1
 54656,1,1,0,0,1,1
 54657,0,1,0,1,0,0
 54658,0,0,1,0,0,0
 54659,0,0,1,1,0,0
 54660,1,1,0,1,0,0
 54661,1,0,1,1,1,0
 54662,0,1,0,1,0,1
 54663,1,1,1,1,0,0
 54664,0,0,0,1,0,1
 54665,1,1,1,0,1,0
 54666,0,1,1,0,1,1
 54667,1,0,0,1,1,0
 54668,1,1,1,1,1,0
 54669,0,1,1,0,1,0
 54670,1,1,0,0,0,0
 54671,1,1,0,1,0,0
 54672,1,1,0,0,0,0
 54673,0,0,0,0,0,0
 54674,0,0,1,1,1,0
 54675,0,1,0,0,0,0
 54676,0,1,0,1,1,1
 54677,0,1,1,0,1,1
 54678,0,1,0,1,0,0
 54679,0,1,0,1,0,0
 54680,1,1,1,0,0,0
 54681,0,1,0,1,0,1
 54682,1,0,0,1,1,1
 54683,0,1,0,1,1,0
 54684,1,1,0,1,0,0
 54685,0,1,0,1,0,1
 54686,1,0,1,0,0,1
 54687,1,0,0,1,1,1
 54688,0,0,1,1,0,1
 54689,0,1,0,1,1,0
 54690,1,0,0,1,0,1
 54691,0,1,1,1,1,0
 54692,0,1,0,1,1,1
 54693,0,1,0,1,1,1
 54694,1,1,0,1,1,0
 54695,0,1,1,1,0,0
 54696,1,1,1,0,1,0
 54697,1,0,0,0,0,1
 54698,0,0,0,1,1,1
 54699,1,0,0,1,0,1
 54700,1,0,1,1,0,0
 54701,1,0,0,0,0,1
 54702,1,1,1,0,0,1
 54703,0,1,1,1,0,0
 54704,0,1,0,0,0,0
 54705,1,0,0,0,0,0
 54706,1,0,0,0,1,0
 54707,1,1,1,1,1,0
 54708,0,1,0,0,0,1
 54709,0,0,0,0,0,1
 54710,0,0,1,0,0,1
 54711,1,1,0,0,1,0
 54712,0,1,1,0,0,1
 54713,0,1,1,1,1,1
 54714,1,0,0,1,0,1
 54715,1,1,0,1,0,1
 54716,1,1,0,0,1,1
 54717,1,0,0,1,1,1
 54718,0,1,0,0,0,1
 54719,1,1,1,1,1,0
 54720,0,1,0,1,1,0
 54721,1,0,1,0,1,0
 54722,1,1,1,0,1,0
 54723,0,1,0,0,1,1
 54724,1,1,0,0,1,1
 54725,0,1,1,0,1,1
 54726,0,1,0,0,1,0
 54727,1,0,1,1,0,1
 54728,0,1,1,0,0,1
 54729,0,0,1,0,1,1
 54730,1,0,1,1,1,0
 54731,0,0,1,1,1,0
 54732,1,0,1,1,0,0
 54733,1,0,1,0,0,0
 54734,1,0,0,1,0,0
 54735,1,1,0,1,0,1
 54736,0,1,1,0,0,1
 54737,0,0,1,1,0,1
 54738,1,0,1,0,1,0
 54739,0,1,0,1,1,0
 54740,1,1,1,1,1,0
 54741,1,1,0,1,0,0
 54742,0,1,0,0,1,1
 54743,1,1,0,1,0,0
 54744,0,1,0,1,0,0
 54745,1,0,1,1,1,0
 54746,1,1,1,1,0,0
 54747,0,0,1,1,1,1
 54748,1,1,0,1,1,1
 54749,1,0,0,1,1,1
 54750,1,0,0,1,0,1
 54751,1,1,0,0,1,1
 54752,0,0,1,1,0,0
 54753,0,0,0,1,0,1
 54754,1,0,1,0,0,1
 54755,0,1,0,0,0,1
 54756,0,1,1,0,0,1
 54757,1,0,0,1,0,1
 54758,0,1,1,1,0,1
 54759,1,1,1,0,1,0
 54760,0,0,1,0,1,1
 54761,0,0,0,1,1,0
 54762,1,1,0,1,0,0
 54763,0,0,0,1,0,1
 54764,0,0,0,0,0,1
 54765,0,1,1,1,1,1
 54766,1,0,1,0,0,0
 54767,0,1,0,0,1,0
 54768,0,1,1,0,1,1
 54769,0,0,0,0,1,0
 54770,1,0,1,1,1,0
 54771,0,1,0,0,0,1
 54772,1,1,0,0,0,0
 54773,1,1,1,1,1,1
 54774,0,1,0,1,1,1
 54775,1,0,0,0,1,0
 54776,1,0,1,0,0,0
 54777,0,0,1,0,0,1
 54778,1,0,0,1,0,0
 54779,0,0,1,0,1,1
 54780,0,1,0,0,1,0
 54781,1,0,0,1,1,0
 54782,1,1,0,0,1,0
 54783,0,1,1,0,1,0
 54784,0,0,1,1,0,1
 54785,0,0,1,0,1,0
 54786,1,1,0,0,0,1
 54787,0,0,1,0,0,0
 54788,1,0,0,0,0,1
 54789,1,0,0,0,1,1
 54790,0,1,0,1,0,1
 54791,1,1,1,1,0,0
 54792,0,0,0,0,0,1
 54793,0,0,1,0,1,0
 54794,1,0,0,1,0,0
 54795,0,1,1,0,0,1
 54796,1,1,1,0,0,1
 54797,0,1,1,1,1,1
 54798,0,1,0,0,0,1
 54799,0,1,0,1,1,0
 54800,1,0,0,1,1,1
 54801,1,0,0,0,0,0
 54802,1,1,0,1,0,1
 54803,0,0,1,1,1,1
 54804,0,0,0,1,0,1
 54805,1,1,1,0,0,1
 54806,0,1,1,1,0,1
 54807,0,1,1,0,0,0
 54808,0,1,1,1,1,1
 54809,1,0,0,0,1,0
 54810,0,0,1,1,0,1
 54811,1,0,1,0,1,0
 54812,0,1,0,1,1,1
 54813,0,1,0,0,1,1
 54814,0,1,0,0,1,0
 54815,1,1,0,0,0,0
 54816,1,1,1,1,0,1
 54817,1,1,0,0,0,1
 54818,0,1,1,0,1,1
 54819,1,0,0,1,0,0
 54820,0,0,1,1,1,1
 54821,0,0,1,1,0,0
 54822,1,1,1,0,1,1
 54823,1,1,1,0,1,1
 54824,0,1,1,0,0,1
 54825,0,0,0,1,1,0
 54826,1,0,0,1,1,1
 54827,1,0,0,1,1,1
 54828,1,1,0,0,1,1
 54829,1,1,1,1,0,1
 54830,1,1,1,0,0,1
 54831,1,1,1,1,0,1
 54832,0,0,0,1,1,1
 54833,0,1,1,0,1,1
 54834,0,1,0,1,0,1
 54835,1,0,0,0,1,1
 54836,1,1,0,0,1,1
 54837,1,0,1,1,0,0
 54838,0,0,0,0,1,1
 54839,0,1,1,0,0,0
 54840,1,1,1,1,1,1
 54841,0,0,1,1,1,1
 54842,1,1,0,0,1,0
 54843,0,1,0,1,0,0
 54844,0,1,0,1,1,1
 54845,0,0,0,0,0,0
 54846,0,1,1,0,1,0
 54847,0,0,0,0,0,0
 54848,1,1,1,1,1,1
 54849,0,1,0,0,1,1
 54850,1,1,1,0,0,1
 54851,0,1,1,1,0,0
 54852,0,1,1,1,1,1
 54853,1,0,1,0,1,1
 54854,0,0,1,0,0,1
 54855,1,1,1,1,0,1
 54856,1,1,0,1,0,0
 54857,1,0,0,1,1,1
 54858,1,1,1,0,1,0
 54859,0,0,0,0,1,0
 54860,0,1,0,1,0,1
 54861,0,1,1,1,1,1
 54862,0,1,1,0,1,1
 54863,0,1,0,1,0,1
 54864,1,1,0,1,0,0
 54865,0,1,0,1,0,0
 54866,1,0,1,0,1,0
 54867,0,0,1,1,0,1
 54868,0,1,0,1,0,0
 54869,1,1,0,1,1,1
 54870,1,0,1,0,1,1
 54871,0,0,0,0,0,0
 54872,0,1,1,1,0,1
 54873,1,0,1,0,0,1
 54874,0,1,1,0,0,1
 54875,1,1,0,0,1,1
 54876,1,1,0,1,0,1
 54877,0,0,1,0,1,1
 54878,0,0,0,0,1,0
 54879,0,0,0,1,0,0
 54880,1,1,1,0,1,0
 54881,1,0,0,0,1,1
 54882,1,1,0,0,1,0
 54883,1,0,0,1,1,1
 54884,0,0,0,0,1,0
 54885,1,0,0,0,1,1
 54886,1,1,0,1,0,1
 54887,0,0,0,0,1,1
 54888,0,1,1,0,1,0
 54889,0,0,0,0,1,1
 54890,0,1,0,1,1,1
 54891,0,1,0,0,0,0
 54892,0,0,1,1,0,0
 54893,0,1,0,0,1,0
 54894,1,1,1,1,1,0
 54895,1,0,0,1,0,1
 54896,0,1,0,0,0,0
 54897,0,0,0,1,0,1
 54898,0,1,0,1,0,1
 54899,1,1,1,0,1,0
 54900,0,0,1,0,1,0
 54901,0,0,0,1,0,0
 54902,1,0,0,1,0,1
 54903,0,1,0,0,1,0
 54904,1,0,0,1,0,0
 54905,0,1,1,1,0,0
 54906,1,0,1,1,1,0
 54907,0,0,1,0,0,0
 54908,1,0,1,1,0,1
 54909,0,0,1,0,0,0
 54910,0,1,0,0,1,1
 54911,0,0,1,0,1,0
 54912,0,0,0,0,1,1
 54913,1,1,1,0,1,0
 54914,0,1,1,1,0,0
 54915,0,0,1,1,1,1
 54916,0,1,1,0,1,1
 54917,1,0,0,0,1,0
 54918,0,1,0,1,1,1
 54919,0,0,1,0,0,0
 54920,1,1,1,0,0,0
 54921,0,1,1,1,1,0
 54922,1,1,0,0,0,1
 54923,1,1,1,0,1,0
 54924,0,1,1,1,0,0
 54925,0,1,1,1,1,1
 54926,1,1,0,1,1,0
 54927,0,0,1,1,1,1
 54928,0,1,0,0,1,1
 54929,0,1,0,1,0,0
 54930,1,0,1,1,0,1
 54931,1,0,0,1,0,1
 54932,1,0,1,0,1,0
 54933,0,0,0,1,0,1
 54934,0,1,0,0,0,1
 54935,0,0,1,0,0,0
 54936,1,1,0,1,0,0
 54937,0,1,0,1,0,1
 54938,0,0,0,0,1,1
 54939,0,0,1,0,1,0
 54940,1,1,1,0,0,1
 54941,0,0,0,1,0,0
 54942,1,0,1,0,1,0
 54943,0,0,1,1,0,1
 54944,1,1,1,1,0,0
 54945,1,0,1,0,0,0
 54946,0,1,1,1,1,0
 54947,0,1,1,1,1,1
 54948,1,1,1,1,1,1
 54949,1,0,0,0,1,1
 54950,0,0,1,0,0,0
 54951,0,0,0,1,0,1
 54952,1,1,1,0,0,0
 54953,1,0,0,1,1,0
 54954,0,0,0,0,0,1
 54955,1,0,0,0,0,1
 54956,1,0,0,0,1,1
 54957,0,1,0,0,0,1
 54958,0,0,1,1,1,0
 54959,0,0,0,0,1,0
 54960,1,0,1,0,1,0
 54961,0,1,0,0,0,0
 54962,1,1,0,1,0,1
 54963,0,0,1,1,0,0
 54964,0,0,0,1,1,1
 54965,1,1,1,0,0,1
 54966,0,0,1,1,0,1
 54967,1,1,1,0,0,1
 54968,1,0,1,1,1,0
 54969,0,1,0,1,0,0
 54970,1,0,0,0,1,0
 54971,1,0,0,1,1,1
 54972,1,0,0,1,0,0
 54973,1,1,1,0,1,1
 54974,1,1,0,0,0,0
 54975,0,0,0,0,1,1
 54976,1,1,1,0,1,1
 54977,0,0,1,0,1,1
 54978,0,0,1,0,0,0
 54979,1,0,1,1,1,1
 54980,0,0,1,0,0,1
 54981,1,1,1,0,1,1
 54982,0,1,1,0,0,0
 54983,1,1,1,0,1,0
 54984,0,1,1,1,1,1
 54985,1,0,0,1,0,0
 54986,1,0,1,0,1,1
 54987,0,0,1,1,1,1
 54988,1,0,0,1,0,0
 54989,0,0,1,0,0,1
 54990,0,1,0,1,1,0
 54991,1,0,0,1,1,0
 54992,0,0,0,1,1,0
 54993,1,1,1,1,0,0
 54994,0,1,0,1,1,1
 54995,1,0,1,1,1,1
 54996,1,0,0,1,0,0
 54997,0,0,1,1,0,0
 54998,0,1,0,0,0,1
 54999,1,0,1,0,0,0
 55000,1,1,1,1,0,0
 55001,1,1,1,0,0,0
 55002,0,0,0,1,1,0
 55003,1,1,0,0,0,1
 55004,1,0,0,0,1,1
 55005,0,1,1,1,0,1
 55006,0,1,0,1,1,0
 55007,1,0,1,0,0,0
 55008,1,0,0,0,1,0
 55009,0,1,1,1,0,1
 55010,1,1,1,0,1,1
 55011,0,1,1,1,1,0
 55012,1,1,0,0,1,0
 55013,1,0,0,0,0,1
 55014,1,1,0,0,1,1
 55015,1,1,1,1,1,0
 55016,0,1,1,1,1,1
 55017,1,0,1,1,0,0
 55018,0,0,1,1,0,1
 55019,0,1,1,1,1,1
 55020,0,1,1,1,0,0
 55021,0,0,1,1,0,0
 55022,0,1,0,0,1,1
 55023,0,0,0,0,1,1
 55024,0,1,1,1,1,0
 55025,0,1,0,1,0,0
 55026,1,1,0,0,0,0
 55027,1,1,1,1,0,0
 55028,0,1,1,1,1,0
 55029,0,1,0,0,1,0
 55030,1,1,1,1,1,0
 55031,0,1,1,0,1,1
 55032,0,0,1,1,1,1
 55033,1,0,1,0,0,0
 55034,0,0,0,1,0,0
 55035,0,0,0,1,1,1
 55036,0,0,1,0,1,1
 55037,0,1,0,0,1,0
 55038,0,1,0,0,1,1
 55039,0,1,1,0,1,1
 55040,1,0,0,0,1,1
 55041,0,0,0,0,1,1
 55042,1,1,1,0,1,0
 55043,0,0,0,1,0,1
 55044,1,0,0,1,1,1
 55045,1,0,0,1,1,1
 55046,0,0,1,0,1,0
 55047,0,0,1,0,1,1
 55048,0,1,1,1,0,1
 55049,1,1,1,0,1,1
 55050,0,0,1,1,1,1
 55051,0,1,0,1,1,1
 55052,0,1,1,1,1,1
 55053,1,0,1,0,0,1
 55054,0,1,1,1,0,1
 55055,0,1,1,1,1,1
 55056,0,0,1,0,0,0
 55057,1,0,1,1,0,1
 55058,0,1,1,0,0,1
 55059,1,1,1,1,0,1
 55060,1,1,1,0,1,0
 55061,0,1,1,0,0,1
 55062,0,1,1,0,1,1
 55063,0,1,1,0,1,1
 55064,1,0,1,0,1,0
 55065,1,0,1,1,0,0
 55066,0,0,1,0,1,1
 55067,0,1,0,0,1,1
 55068,1,1,1,0,1,1
 55069,1,1,1,0,1,0
 55070,0,0,1,1,1,1
 55071,0,1,1,1,0,1
 55072,1,0,1,0,1,0
 55073,0,1,1,0,1,0
 55074,1,1,1,0,1,0
 55075,1,0,0,1,1,0
 55076,1,0,0,1,0,1
 55077,1,1,1,1,0,0
 55078,0,0,1,0,1,0
 55079,0,0,1,0,0,1
 55080,0,0,1,1,0,0
 55081,1,0,0,0,1,1
 55082,0,0,0,0,0,0
 55083,1,0,1,1,0,0
 55084,1,1,0,0,0,1
 55085,1,1,0,1,0,0
 55086,1,1,1,1,1,0
 55087,1,0,1,1,1,0
 55088,1,1,0,1,0,0
 55089,1,0,1,1,0,0
 55090,0,1,1,1,1,0
 55091,0,1,1,1,1,0
 55092,0,0,0,1,0,1
 55093,0,1,0,0,1,0
 55094,0,0,0,1,1,0
 55095,0,1,1,0,0,1
 55096,0,0,0,1,1,1
 55097,1,1,1,1,1,0
 55098,1,1,0,1,0,0
 55099,0,1,0,0,0,1
 55100,0,0,1,0,0,1
 55101,0,1,1,1,0,0
 55102,1,1,0,0,1,1
 55103,1,0,0,0,1,1
 55104,0,1,1,1,0,1
 55105,0,1,0,1,1,0
 55106,1,1,1,1,1,0
 55107,0,0,1,1,0,0
 55108,1,1,1,1,0,0
 55109,0,0,0,1,0,0
 55110,1,1,1,0,0,0
 55111,1,0,0,1,1,0
 55112,0,1,0,1,0,0
 55113,0,0,0,1,1,1
 55114,1,1,1,0,1,1
 55115,0,1,1,0,0,1
 55116,0,1,0,1,1,1
 55117,1,0,1,0,0,1
 55118,0,0,1,0,1,0
 55119,0,1,0,1,0,1
 55120,0,1,1,1,0,1
 55121,1,1,1,1,1,1
 55122,1,0,0,0,1,0
 55123,1,1,1,1,1,1
 55124,0,0,0,0,0,1
 55125,1,0,1,0,1,1
 55126,1,0,0,0,1,0
 55127,0,0,0,0,0,0
 55128,1,0,0,1,1,0
 55129,0,1,0,0,1,1
 55130,0,0,0,1,0,0
 55131,1,0,0,1,1,0
 55132,1,1,0,0,1,1
 55133,1,1,1,1,1,1
 55134,0,1,0,1,1,0
 55135,0,0,1,0,1,0
 55136,1,0,0,1,1,1
 55137,1,1,0,1,1,1
 55138,0,0,0,1,0,0
 55139,0,0,1,0,1,1
 55140,1,0,1,1,1,1
 55141,0,0,0,1,1,1
 55142,0,0,0,0,1,1
 55143,0,0,0,1,1,1
 55144,0,1,1,1,1,1
 55145,0,1,0,0,0,0
 55146,1,0,0,1,0,0
 55147,1,1,0,0,1,0
 55148,1,0,0,1,1,1
 55149,1,0,1,0,1,0
 55150,0,1,0,0,1,1
 55151,0,1,1,1,1,1
 55152,0,1,0,1,1,1
 55153,0,1,1,0,1,1
 55154,1,1,1,0,0,1
 55155,0,0,1,1,0,1
 55156,0,0,1,0,0,0
 55157,0,1,1,0,1,1
 55158,0,1,0,1,1,1
 55159,0,0,1,0,1,1
 55160,1,1,0,0,1,1
 55161,1,1,1,0,1,1
 55162,1,0,0,1,1,1
 55163,1,1,1,1,1,0
 55164,0,1,1,1,1,0
 55165,0,1,1,0,0,1
 55166,0,1,0,1,1,0
 55167,0,0,1,0,0,0
 55168,0,1,0,0,1,1
 55169,0,1,0,0,1,1
 55170,1,1,1,0,1,1
 55171,0,1,0,0,1,1
 55172,0,1,0,1,0,1
 55173,0,1,1,1,1,1
 55174,0,1,0,0,0,0
 55175,1,0,0,0,0,0
 55176,1,0,0,1,1,0
 55177,1,1,0,1,0,0
 55178,1,0,1,0,0,0
 55179,0,1,0,1,0,0
 55180,0,0,0,1,0,1
 55181,0,1,0,0,0,0
 55182,0,0,0,1,1,1
 55183,0,0,0,0,0,0
 55184,0,0,0,0,0,0
 55185,0,0,1,1,0,0
 55186,1,0,1,0,1,0
 55187,0,1,1,0,1,1
 55188,0,1,0,1,0,0
 55189,0,1,1,1,0,0
 55190,0,1,0,0,1,1
 55191,1,1,0,1,1,1
 55192,0,0,0,1,1,1
 55193,0,0,0,0,1,0
 55194,0,1,0,0,0,1
 55195,1,0,0,1,1,0
 55196,1,0,1,1,1,1
 55197,0,0,0,0,1,1
 55198,1,1,0,1,1,0
 55199,1,1,1,0,0,0
 55200,0,1,0,0,0,0
 55201,1,0,1,0,1,0
 55202,0,1,1,1,1,1
 55203,1,0,1,1,0,0
 55204,0,1,1,1,1,1
 55205,0,1,1,1,1,1
 55206,1,0,1,0,0,0
 55207,1,1,1,1,0,0
 55208,0,0,1,0,1,0
 55209,1,1,0,1,0,0
 55210,0,0,1,0,0,0
 55211,1,1,1,1,0,1
 55212,1,1,0,1,1,1
 55213,1,1,1,1,1,1
 55214,1,1,1,1,1,1
 55215,0,1,1,1,0,1
 55216,1,0,1,0,0,0
 55217,0,1,0,0,1,0
 55218,0,1,1,0,0,1
 55219,0,0,1,1,1,0
 55220,0,1,0,1,1,0
 55221,0,1,1,1,1,1
 55222,1,0,1,1,0,0
 55223,1,1,0,1,0,1
 55224,1,0,0,0,0,1
 55225,1,1,0,0,1,1
 55226,0,1,0,0,1,0
 55227,0,0,1,0,1,0
 55228,1,1,0,1,0,1
 55229,0,1,1,1,1,1
 55230,1,0,0,1,1,0
 55231,1,0,1,0,1,1
 55232,0,0,0,0,0,1
 55233,1,0,1,0,0,0
 55234,1,0,0,0,0,1
 55235,1,0,0,0,0,1
 55236,1,0,1,1,1,0
 55237,0,0,0,0,0,1
 55238,1,0,1,1,0,0
 55239,0,1,0,1,0,0
 55240,1,1,1,0,1,1
 55241,0,0,1,1,0,1
 55242,0,1,1,1,0,0
 55243,0,0,1,0,0,0
 55244,0,0,1,0,1,1
 55245,0,0,0,1,1,0
 55246,1,1,1,1,1,0
 55247,0,1,1,0,1,1
 55248,1,0,0,1,1,1
 55249,0,0,0,0,0,0
 55250,1,0,0,0,1,0
 55251,1,1,0,1,1,1
 55252,1,1,0,0,0,1
 55253,0,0,0,0,1,0
 55254,0,0,1,1,1,1
 55255,0,0,0,0,0,0
 55256,1,0,0,0,1,1
 55257,0,1,1,0,1,0
 55258,0,1,0,1,0,1
 55259,0,1,0,1,0,0
 55260,1,0,0,1,0,0
 55261,1,0,1,0,1,0
 55262,0,0,1,0,0,1
 55263,0,1,1,0,1,1
 55264,0,0,1,1,0,1
 55265,0,1,0,1,0,0
 55266,0,1,1,1,0,1
 55267,1,1,1,0,0,1
 55268,1,0,0,0,1,1
 55269,0,1,0,0,1,1
 55270,0,1,1,1,1,1
 55271,0,1,1,0,0,0
 55272,1,0,1,1,1,0
 55273,0,1,0,0,0,1
 55274,0,1,1,0,0,1
 55275,0,1,0,1,1,1
 55276,0,1,1,0,0,0
 55277,1,0,1,1,1,0
 55278,0,1,1,0,1,0
 55279,1,0,0,0,0,0
 55280,1,1,0,0,1,1
 55281,0,1,0,1,0,1
 55282,0,1,0,0,0,1
 55283,0,0,0,1,0,1
 55284,0,1,1,1,0,1
 55285,0,1,0,0,1,0
 55286,0,1,0,0,0,0
 55287,1,0,0,1,0,1
 55288,0,1,1,1,0,0
 55289,0,1,1,0,0,1
 55290,1,0,1,0,0,0
 55291,0,0,1,0,1,1
 55292,1,1,1,1,0,1
 55293,1,1,0,1,0,0
 55294,0,1,0,1,0,1
 55295,0,0,0,1,1,1
 55296,0,1,0,0,1,0
 55297,0,0,0,1,1,1
 55298,1,0,1,1,0,0
 55299,0,0,1,0,0,0
 55300,1,0,0,0,0,1
 55301,0,1,0,1,1,1
 55302,1,0,1,0,0,1
 55303,1,0,1,0,1,0
 55304,1,0,0,1,0,0
 55305,1,0,0,1,1,1
 55306,0,1,0,0,0,0
 55307,0,0,0,1,1,0
 55308,1,1,0,1,0,0
 55309,0,1,1,0,0,1
 55310,0,0,0,1,0,0
 55311,1,1,1,1,1,0
 55312,0,1,1,0,1,0
 55313,1,0,0,0,1,0
 55314,1,1,0,1,1,0
 55315,1,0,0,1,0,0
 55316,0,0,1,0,0,0
 55317,0,1,0,0,0,0
 55318,0,0,1,0,1,0
 55319,1,1,0,1,1,1
 55320,0,0,0,1,0,1
 55321,1,1,1,1,0,0
 55322,1,0,1,0,0,0
 55323,1,1,0,0,1,1
 55324,1,0,1,1,1,1
 55325,1,1,1,0,1,1
 55326,0,0,0,0,1,1
 55327,1,0,0,1,0,1
 55328,0,1,0,0,0,1
 55329,0,1,0,1,1,0
 55330,1,0,0,1,0,0
 55331,0,0,0,0,0,1
 55332,1,1,1,1,1,1
 55333,1,0,0,1,1,1
 55334,0,0,1,1,1,0
 55335,0,1,1,1,1,1
 55336,1,0,0,1,0,1
 55337,0,0,1,0,1,1
 55338,0,1,0,1,1,1
 55339,1,1,1,0,0,1
 55340,0,0,1,0,1,0
 55341,1,1,1,0,1,0
 55342,0,1,0,0,0,0
 55343,0,1,1,0,0,1
 55344,1,1,0,1,1,1
 55345,0,0,0,0,1,1
 55346,1,0,1,0,1,1
 55347,0,1,1,1,1,1
 55348,1,1,0,1,0,1
 55349,1,1,1,0,1,1
 55350,1,1,0,0,0,1
 55351,1,0,1,0,0,0
 55352,1,1,1,0,1,1
 55353,1,1,1,1,1,0
 55354,0,0,0,1,1,0
 55355,1,0,0,0,1,0
 55356,0,1,1,0,1,1
 55357,0,1,1,0,1,1
 55358,1,1,0,0,0,1
 55359,1,1,0,0,1,1
 55360,1,1,0,0,1,0
 55361,1,0,1,1,0,1
 55362,0,1,0,0,0,1
 55363,1,1,0,0,0,0
 55364,1,1,1,0,1,1
 55365,1,1,0,1,0,0
 55366,0,0,1,1,0,1
