ID, REGISTROCAMARACOMERCIO, CATEGORIA
 44347,5744,4
 44348,2151,2
 44349,9338,1
 44350,9001,5
 44351,1747,5
 44352,5962,1
 44353,5829,2
 44354,3883,5
 44355,9596,5
 44356,1913,1
 44357,8794,1
 44358,3571,2
 44359,9360,3
 44360,9486,2
 44361,6125,3
 44362,2236,1
 44363,1999,3
 44364,5930,4
 44365,9556,5
 44366,6691,3
 44367,1801,2
 44368,5228,5
 44369,7159,3
 44370,4064,5
 44371,4719,4
 44372,8653,2
 44373,6120,4
 44374,5877,1
 44375,5586,3
 44376,7886,1
 44377,5909,5
 44378,7713,5
 44379,2574,2
 44380,3755,1
 44381,1313,2
 44382,2359,2
 44383,6867,4
 44384,2987,5
 44385,8845,2
 44386,4199,1
 44387,5174,1
 44388,8102,4
 44389,8932,3
 44390,5409,3
 44391,3472,3
 44392,9943,3
 44393,1007,2
 44394,5605,5
 44395,3007,5
 44396,4699,4
 44397,6652,1
 44398,1000,5
 44399,2247,3
 44400,8905,5
 44401,8302,4
 44402,9561,5
 44403,8325,3
 44404,2412,1
 44405,2892,3
 44406,4783,2
 44407,1727,4
 44408,9410,5
 44409,4734,1
 44410,9352,4
 44411,1461,1
 44412,4817,5
 44413,3105,5
 44414,6491,4
 44415,2693,2
 44416,2693,4
 44417,1083,4
 44418,4994,1
 44419,8370,1
 44420,8460,2
 44421,6488,1
 44422,6756,5
 44423,2828,3
 44424,4913,4
 44425,8755,1
 44426,2021,2
 44427,5806,1
 44428,9156,5
 44429,7719,4
 44430,1842,2
 44431,6187,5
 44432,5782,2
 44433,7697,3
 44434,1662,5
 44435,3330,3
 44436,3797,2
 44437,7779,2
 44438,8190,2
 44439,1177,4
 44440,1441,2
 44441,2312,5
 44442,1035,5
 44443,4275,2
 44444,9782,4
 44445,8644,1
 44446,2829,1
 44447,4090,2
 44448,3832,4
 44449,4219,3
 44450,8421,1
 44451,1401,4
 44452,6543,4
 44453,4591,2
 44454,1250,3
 44455,7086,1
 44456,8772,1
 44457,6315,3
 44458,9147,4
 44459,2377,4
 44460,1261,1
 44461,4745,1
 44462,4875,3
 44463,4395,1
 44464,7942,2
 44465,4785,1
 44466,7700,5
 44467,8919,1
 44468,5911,2
 44469,5844,5
 44470,9007,4
 44471,8508,3
 44472,9566,4
 44473,8663,2
 44474,3634,5
 44475,4300,5
 44476,5030,4
 44477,5488,5
 44478,2378,2
 44479,4908,1
 44480,6600,1
 44481,1540,1
 44482,5928,5
 44483,2748,2
 44484,7864,2
 44485,2773,4
 44486,1195,2
 44487,2942,2
 44488,9907,2
 44489,6094,3
 44490,7285,2
 44491,9348,1
 44492,7309,3
 44493,8147,2
 44494,9154,2
 44495,8437,5
 44496,1661,5
 44497,9124,2
 44498,5528,5
 44499,2341,2
 44500,6474,1
 44501,3174,3
 44502,8450,1
 44503,8503,5
 44504,8740,4
 44505,4307,3
 44506,1400,2
 44507,7011,2
 44508,7000,4
 44509,3874,3
 44510,2795,2
 44511,4101,1
 44512,4888,2
 44513,9095,2
 44514,2101,5
 44515,2612,5
 44516,3418,3
 44517,9677,2
 44518,2009,3
 44519,6530,4
 44520,9276,4
 44521,4061,5
 44522,2081,2
 44523,6245,4
 44524,8201,4
 44525,7082,2
 44526,5668,3
 44527,2108,4
 44528,3755,5
 44529,3985,3
 44530,2288,2
 44531,6557,4
 44532,2164,4
 44533,4036,3
 44534,6521,5
 44535,4112,3
 44536,1146,5
 44537,1105,3
 44538,2141,4
 44539,2688,5
 44540,7247,2
 44541,5278,4
 44542,2931,1
 44543,3069,3
 44544,1349,5
 44545,8128,3
 44546,8713,2
 44547,3921,1
 44548,8978,3
 44549,3277,4
 44550,8025,1
 44551,6714,3
 44552,3636,3
 44553,5919,1
 44554,4707,1
 44555,3115,4
 44556,5076,1
 44557,6560,2
 44558,2548,2
 44559,5680,2
 44560,6793,1
 44561,3803,2
 44562,7565,1
 44563,1667,4
 44564,4358,5
 44565,2365,3
 44566,4213,3
 44567,8769,4
 44568,7417,3
 44569,4542,2
 44570,2000,1
 44571,2204,1
 44572,1147,2
 44573,9260,3
 44574,4608,5
 44575,3642,5
 44576,9774,1
 44577,8425,3
 44578,6499,1
 44579,9179,4
 44580,5464,5
 44581,1027,2
 44582,3141,4
 44583,8748,4
 44584,6895,4
 44585,4288,3
 44586,4924,5
 44587,4776,3
 44588,1797,3
 44589,1491,1
 44590,4835,4
 44591,1306,1
 44592,6819,3
 44593,3775,4
 44594,3947,3
 44595,9823,2
 44596,1496,5
 44597,3102,1
 44598,3817,3
 44599,6627,2
 44600,1045,5
 44601,6312,4
 44602,9441,5
 44603,7349,1
 44604,2782,2
 44605,3134,2
 44606,9807,5
 44607,5914,1
 44608,3569,3
 44609,6572,5
 44610,5011,4
 44611,2122,3
 44612,1554,4
 44613,9227,4
 44614,6543,1
 44615,4058,2
 44616,9415,2
 44617,4753,1
 44618,2222,3
 44619,2084,3
 44620,3386,1
 44621,8317,5
 44622,9107,1
 44623,6434,3
 44624,1033,4
 44625,3144,3
 44626,3979,2
 44627,8813,1
 44628,7705,1
 44629,3717,3
 44630,7233,2
 44631,2205,4
 44632,3702,2
 44633,8308,2
 44634,4383,1
 44635,5503,3
 44636,9165,3
 44637,5862,4
 44638,2584,3
 44639,9276,3
 44640,3535,2
 44641,1987,1
 44642,8394,4
 44643,3301,3
 44644,2771,4
 44645,2315,1
 44646,2176,1
 44647,8669,1
 44648,3725,2
 44649,3532,3
 44650,3770,4
 44651,8084,3
 44652,3712,2
 44653,3894,1
 44654,4061,4
 44655,8253,4
 44656,2168,3
 44657,7311,4
 44658,5113,3
 44659,8314,1
 44660,8823,4
 44661,7157,3
 44662,2384,1
 44663,7245,3
 44664,2662,5
 44665,7476,3
 44666,2694,4
 44667,1702,5
 44668,6105,5
 44669,8289,5
 44670,5210,3
 44671,2708,1
 44672,7095,5
 44673,1786,3
 44674,3934,4
 44675,4982,1
 44676,1858,2
 44677,5158,2
 44678,5112,5
 44679,2702,5
 44680,1356,5
 44681,8283,5
 44682,6075,2
 44683,7115,3
 44684,3811,3
 44685,8236,4
 44686,1186,1
 44687,6701,2
 44688,3186,2
 44689,6931,2
 44690,6928,4
 44691,3615,1
 44692,6375,3
 44693,8493,2
 44694,1506,3
 44695,9584,1
 44696,7528,1
 44697,6260,4
 44698,1604,1
 44699,6014,5
 44700,5651,5
 44701,4690,2
 44702,6917,3
 44703,9158,1
 44704,8250,3
 44705,6245,5
 44706,8288,2
 44707,3596,1
 44708,3907,1
 44709,5532,3
 44710,1324,5
 44711,6337,3
 44712,5236,2
 44713,6717,3
 44714,8595,3
 44715,7454,4
 44716,3365,4
 44717,6858,5
 44718,5008,5
 44719,5238,5
 44720,1465,4
 44721,3280,3
 44722,8657,1
 44723,2056,1
 44724,8618,2
 44725,3955,4
 44726,3769,3
 44727,9451,3
 44728,7495,1
 44729,4016,3
 44730,2745,5
 44731,1926,3
 44732,5010,2
 44733,2866,3
 44734,5562,5
 44735,8861,1
 44736,5487,4
 44737,2796,1
 44738,6161,1
 44739,2133,5
 44740,7076,3
 44741,2994,1
 44742,1035,5
 44743,1614,2
 44744,5931,5
 44745,7864,2
 44746,9233,1
 44747,5419,1
 44748,7347,3
 44749,6107,1
 44750,5820,1
 44751,1096,5
 44752,1975,2
 44753,9779,5
 44754,1162,1
 44755,2241,1
 44756,2626,1
 44757,8968,4
 44758,5450,3
 44759,8894,3
 44760,9482,4
 44761,1872,3
 44762,3821,5
 44763,2954,1
 44764,8228,5
 44765,8054,3
 44766,1046,4
 44767,6058,1
 44768,9119,5
 44769,3792,5
 44770,5149,1
 44771,7310,2
 44772,3717,2
 44773,2410,1
 44774,6701,2
 44775,2245,2
 44776,8850,4
 44777,4736,1
 44778,5640,1
 44779,5736,3
 44780,5647,5
 44781,9462,3
 44782,2886,4
 44783,5697,3
 44784,6432,1
 44785,9241,3
 44786,8204,2
 44787,6647,2
 44788,6832,2
 44789,9485,3
 44790,8894,1
 44791,9955,5
 44792,9341,4
 44793,4494,1
 44794,5737,5
 44795,4806,3
 44796,9549,2
 44797,6090,1
 44798,1322,5
 44799,5095,1
 44800,6982,3
 44801,3797,4
 44802,2497,5
 44803,8223,4
 44804,9970,2
 44805,2303,5
 44806,6588,5
 44807,1091,1
 44808,7200,1
 44809,8015,1
 44810,7181,1
 44811,2181,1
 44812,2217,4
 44813,3538,1
 44814,7167,3
 44815,4798,4
 44816,6411,3
 44817,4446,5
 44818,2674,3
 44819,5221,3
 44820,5999,4
 44821,4774,2
 44822,1353,5
 44823,5356,3
 44824,7653,1
 44825,7707,2
 44826,1224,5
 44827,8972,3
 44828,1028,4
 44829,6234,3
 44830,4118,3
 44831,5000,3
 44832,9420,1
 44833,6530,4
 44834,9210,5
 44835,8144,2
 44836,7602,3
 44837,9998,4
 44838,5598,1
 44839,3068,4
 44840,9241,5
 44841,9464,5
 44842,4081,1
 44843,1351,3
 44844,7317,1
 44845,9191,3
 44846,3775,3
 44847,5255,5
 44848,8214,2
 44849,9912,2
 44850,5481,4
 44851,8238,3
 44852,3848,5
 44853,6479,3
 44854,2206,3
 44855,3543,1
 44856,4358,5
 44857,2149,3
 44858,5898,4
 44859,4548,3
 44860,8799,3
 44861,8846,1
 44862,1366,5
 44863,7487,5
 44864,4680,5
 44865,3923,4
 44866,8820,5
 44867,2067,3
 44868,5630,3
 44869,2942,2
 44870,5652,3
 44871,2918,5
 44872,3029,2
 44873,4698,4
 44874,3654,1
 44875,4961,4
 44876,1690,5
 44877,4431,4
 44878,8913,3
 44879,2669,4
 44880,6527,2
 44881,8644,1
 44882,3902,3
 44883,9297,1
 44884,1664,5
 44885,2447,5
 44886,5551,1
 44887,7299,1
 44888,4445,1
 44889,8926,3
 44890,3348,4
 44891,1688,2
 44892,1646,4
 44893,9928,3
 44894,3238,3
 44895,2172,2
 44896,5438,5
 44897,8127,2
 44898,9374,1
 44899,2789,2
 44900,8970,2
 44901,2244,3
 44902,8476,5
 44903,1171,4
 44904,3472,3
 44905,6014,3
 44906,1833,3
 44907,7064,1
 44908,2378,3
 44909,9887,5
 44910,9825,2
 44911,7808,4
 44912,5416,2
 44913,3533,5
 44914,2161,1
 44915,8127,4
 44916,2409,1
 44917,3873,2
 44918,8009,2
 44919,5660,3
 44920,4832,1
 44921,5617,3
 44922,3068,3
 44923,6678,1
 44924,4526,4
 44925,2368,1
 44926,8457,3
 44927,4102,5
 44928,6803,2
 44929,5802,1
 44930,4529,3
 44931,9186,5
 44932,9654,1
 44933,3968,1
 44934,9900,1
 44935,6661,5
 44936,4984,1
 44937,2994,2
 44938,2641,2
 44939,4104,3
 44940,4879,2
 44941,3582,5
 44942,5917,4
 44943,4234,1
 44944,3040,3
 44945,7520,3
 44946,7670,2
 44947,9277,5
 44948,8984,4
 44949,6419,3
 44950,5084,1
 44951,8150,4
 44952,1451,5
 44953,7227,2
 44954,3669,5
 44955,8519,4
 44956,4902,1
 44957,2598,3
 44958,9732,1
 44959,6956,3
 44960,2327,2
 44961,7673,3
 44962,3218,2
 44963,3155,1
 44964,5555,3
 44965,4299,2
 44966,5764,2
 44967,7578,1
 44968,4239,3
 44969,1284,4
 44970,4931,1
 44971,2826,5
 44972,2629,4
 44973,3400,3
 44974,5411,5
 44975,4117,4
 44976,3635,5
 44977,9776,5
 44978,6434,1
 44979,4629,5
 44980,7252,4
 44981,5956,3
 44982,6620,4
 44983,1739,4
 44984,2992,5
 44985,4414,4
 44986,8772,1
 44987,5508,2
 44988,1100,2
 44989,9498,3
 44990,4125,2
 44991,2531,3
 44992,8702,4
 44993,4663,2
 44994,6659,2
 44995,1413,4
 44996,4582,1
 44997,1042,3
 44998,9783,1
 44999,3042,1
 45000,8424,1
 45001,3862,2
 45002,3173,2
 45003,1334,4
 45004,2040,3
 45005,7722,5
 45006,4889,1
 45007,9960,1
 45008,4353,5
 45009,2525,2
 45010,3199,1
 45011,8440,5
 45012,7017,2
 45013,2687,5
 45014,4238,1
 45015,4456,4
 45016,8417,3
 45017,3816,2
 45018,4420,2
 45019,2387,3
 45020,4747,5
 45021,5923,4
 45022,1844,2
 45023,7710,3
 45024,3948,3
 45025,1337,5
 45026,6035,5
 45027,7216,3
 45028,7215,2
 45029,3810,5
 45030,7872,2
 45031,1902,4
 45032,5704,2
 45033,7878,3
 45034,5449,1
 45035,8215,4
 45036,6006,4
 45037,2760,3
 45038,7134,4
 45039,7622,4
 45040,2327,3
 45041,9407,1
 45042,1319,2
 45043,7585,4
 45044,9023,3
 45045,3869,3
 45046,1974,2
 45047,8654,5
 45048,7604,1
 45049,6084,3
 45050,7765,4
 45051,3584,2
 45052,7618,1
 45053,4660,2
 45054,3993,5
 45055,4860,3
 45056,5297,2
 45057,2770,2
 45058,9013,1
 45059,4718,4
 45060,6106,4
 45061,9229,4
 45062,9621,1
 45063,6717,1
 45064,7736,2
 45065,2679,2
 45066,2885,5
 45067,6682,4
 45068,9423,3
 45069,3285,1
 45070,2016,2
 45071,8041,2
 45072,9205,3
 45073,2094,5
 45074,7600,2
 45075,5635,5
 45076,9633,4
 45077,5092,3
 45078,9171,1
 45079,3648,3
 45080,7557,1
 45081,5667,1
 45082,4382,2
 45083,9949,4
 45084,4146,2
 45085,8645,5
 45086,7081,1
 45087,3252,5
 45088,1067,4
 45089,4477,2
 45090,6577,5
 45091,8561,1
 45092,8849,1
 45093,2680,3
 45094,3548,2
 45095,5790,4
 45096,5034,5
 45097,4896,1
 45098,8668,3
 45099,6655,5
 45100,5245,4
 45101,7934,4
 45102,8880,3
 45103,6462,4
 45104,8563,4
 45105,4756,1
 45106,2538,1
 45107,1536,4
 45108,9901,1
 45109,3176,4
 45110,8648,3
 45111,5366,3
 45112,6857,1
 45113,1272,1
 45114,7647,4
 45115,3076,5
 45116,4645,4
 45117,1515,3
 45118,6086,5
 45119,7958,2
 45120,5657,5
 45121,1403,5
 45122,5439,2
 45123,2978,1
 45124,4386,4
 45125,7662,5
 45126,2540,3
 45127,8609,4
 45128,5390,3
 45129,6871,5
 45130,8065,4
 45131,2895,1
 45132,1496,1
 45133,4642,5
 45134,6967,4
 45135,5892,3
 45136,1622,3
 45137,8796,2
 45138,3265,3
 45139,2758,2
 45140,5648,5
 45141,2731,1
 45142,1838,2
 45143,5339,2
 45144,5785,3
 45145,4281,4
 45146,9448,3
 45147,9869,2
 45148,8177,2
 45149,3851,5
 45150,4626,5
 45151,9214,2
 45152,4781,3
 45153,5931,4
 45154,5390,2
 45155,5436,3
 45156,8647,5
 45157,1361,1
 45158,7299,2
 45159,3651,3
 45160,4929,3
 45161,4375,5
 45162,8341,2
 45163,6488,4
 45164,6497,4
 45165,2437,4
 45166,5695,3
 45167,6609,3
 45168,6941,4
 45169,6223,4
 45170,3911,1
 45171,2595,1
 45172,9833,2
 45173,5738,1
 45174,7757,2
 45175,6310,2
 45176,4766,1
 45177,3889,4
 45178,6941,5
 45179,4317,2
 45180,3450,2
 45181,3993,3
 45182,2037,4
 45183,2199,3
 45184,5942,4
 45185,4105,2
 45186,7250,1
 45187,7894,4
 45188,6197,2
 45189,5408,2
 45190,7039,3
 45191,9175,5
 45192,7900,1
 45193,9001,1
 45194,8654,1
 45195,9647,5
 45196,5303,1
 45197,2467,5
 45198,8429,2
 45199,2847,1
 45200,2613,4
 45201,6245,1
 45202,8367,1
 45203,4346,1
 45204,1174,2
 45205,8517,4
 45206,3846,3
 45207,1317,5
 45208,1984,2
 45209,2253,4
 45210,3386,1
 45211,2232,3
 45212,7069,1
 45213,9841,1
 45214,9410,4
 45215,2809,1
 45216,3385,1
 45217,1664,3
 45218,7662,1
 45219,4654,2
 45220,7630,5
 45221,9279,5
 45222,6816,2
 45223,2687,2
 45224,8614,4
 45225,8745,3
 45226,4864,5
 45227,9625,3
 45228,9992,3
 45229,1796,2
 45230,3530,3
 45231,3914,2
 45232,7804,4
 45233,1924,3
 45234,9139,2
 45235,7340,3
 45236,1480,1
 45237,9161,5
 45238,8617,5
 45239,5185,2
 45240,9427,5
 45241,6525,5
 45242,9237,3
 45243,9411,4
 45244,4550,2
 45245,1347,5
 45246,4869,2
 45247,1168,1
 45248,6561,2
 45249,8091,2
 45250,4048,3
 45251,5165,4
 45252,3549,2
 45253,2684,4
 45254,6760,1
 45255,1197,1
 45256,6740,2
 45257,7653,1
 45258,6018,4
 45259,6267,3
 45260,9916,5
 45261,2160,1
 45262,9485,5
 45263,9501,5
 45264,5164,3
 45265,7587,3
 45266,3117,1
 45267,8803,4
 45268,3920,5
 45269,5095,4
 45270,7641,2
 45271,7040,4
 45272,6188,1
 45273,8482,4
 45274,7774,4
 45275,7806,3
 45276,2906,5
 45277,3555,5
 45278,7915,4
 45279,5315,5
 45280,6143,2
 45281,1528,2
 45282,6412,5
 45283,1886,5
 45284,6313,4
 45285,1556,1
 45286,3179,1
 45287,8826,4
 45288,7520,2
 45289,4207,5
 45290,5765,2
 45291,3432,4
 45292,8107,4
 45293,5677,2
 45294,6127,5
 45295,3124,5
 45296,8458,1
 45297,6594,3
 45298,2472,2
 45299,9761,5
 45300,8897,2
 45301,2540,3
 45302,6034,5
 45303,6504,2
 45304,3089,1
 45305,3210,4
 45306,5288,3
 45307,4838,3
 45308,7521,5
 45309,4343,3
 45310,4225,5
 45311,1740,3
 45312,8863,3
 45313,6926,4
 45314,6948,2
 45315,4658,4
 45316,6381,1
 45317,3297,3
 45318,1142,5
 45319,1037,5
 45320,5520,5
 45321,8971,1
 45322,8053,1
 45323,5627,3
 45324,5309,4
 45325,2128,5
 45326,8078,3
 45327,6016,2
 45328,8308,1
 45329,1839,1
 45330,4202,3
 45331,5398,1
 45332,7381,2
 45333,8294,4
 45334,3388,2
 45335,5059,2
 45336,6985,2
 45337,4887,5
 45338,8203,4
 45339,8601,5
 45340,8672,5
 45341,7964,4
 45342,4205,4
 45343,4017,1
 45344,3340,3
 45345,4441,1
 45346,2966,4
 45347,3067,1
 45348,4849,3
 45349,8287,4
 45350,7639,1
 45351,8779,5
 45352,9990,2
 45353,8230,1
 45354,9721,1
 45355,3962,4
 45356,2469,3
 45357,2339,5
 45358,4148,4
 45359,6611,3
 45360,3238,4
 45361,4060,2
 45362,3753,4
 45363,9852,5
 45364,4440,3
 45365,6961,4
 45366,9861,3
 45367,3814,5
 45368,7952,2
 45369,7369,2
 45370,9950,2
 45371,7033,4
 45372,2593,1
 45373,7016,2
 45374,3245,3
 45375,1676,2
 45376,9170,2
 45377,2172,2
 45378,4573,4
 45379,2515,2
 45380,5429,5
 45381,1680,1
 45382,3250,4
 45383,4532,3
 45384,1380,5
 45385,3012,3
 45386,9906,5
 45387,7666,4
 45388,7799,2
 45389,9740,2
 45390,8125,2
 45391,7879,1
 45392,4944,5
 45393,9091,5
 45394,7370,3
 45395,3058,1
 45396,4133,1
 45397,6311,1
 45398,8000,1
 45399,4967,5
 45400,5009,3
 45401,8570,5
 45402,4515,1
 45403,8815,1
 45404,6606,3
 45405,5353,2
 45406,9235,2
 45407,3690,4
 45408,9793,2
 45409,8040,1
 45410,3395,3
 45411,3105,3
 45412,8846,1
 45413,4710,1
 45414,4825,1
 45415,7041,1
 45416,7900,2
 45417,4193,4
 45418,9022,5
 45419,4649,3
 45420,8097,5
 45421,7511,5
 45422,2543,4
 45423,5766,4
 45424,6999,5
 45425,8233,3
 45426,9223,4
 45427,6305,1
 45428,9409,1
 45429,7964,4
 45430,6182,4
 45431,1783,4
 45432,4286,2
 45433,4870,4
 45434,9883,4
 45435,6970,5
 45436,1085,4
 45437,6516,4
 45438,4318,1
 45439,5545,3
 45440,7488,4
 45441,9378,4
 45442,3132,2
 45443,7546,3
 45444,9511,3
 45445,8194,5
 45446,9022,5
 45447,7844,2
 45448,8782,4
 45449,1741,2
 45450,5884,4
 45451,6971,1
 45452,4342,2
 45453,2937,4
 45454,6213,2
 45455,6541,4
 45456,1892,3
 45457,6977,1
 45458,6823,5
 45459,2158,4
 45460,9153,5
 45461,4027,5
 45462,7102,5
 45463,6440,2
 45464,5898,2
 45465,6996,3
 45466,1599,2
 45467,8029,3
 45468,7380,4
 45469,9972,4
 45470,3211,1
 45471,1945,4
 45472,5360,4
 45473,6807,3
 45474,5413,1
 45475,5676,4
 45476,6408,1
 45477,5936,4
 45478,2266,5
 45479,9325,3
 45480,1361,1
 45481,6479,5
 45482,3251,4
 45483,7617,2
 45484,7764,2
 45485,3965,2
 45486,2046,4
 45487,9857,1
 45488,7353,4
 45489,8530,5
 45490,9699,1
 45491,1215,1
 45492,1864,3
 45493,3517,2
 45494,5445,2
 45495,9929,3
 45496,9066,5
 45497,1299,2
 45498,9816,5
 45499,8961,5
 45500,5868,2
 45501,1130,4
 45502,9699,4
 45503,9004,5
 45504,4026,2
 45505,7062,1
 45506,4432,4
 45507,2688,2
 45508,5555,4
 45509,9943,2
 45510,1983,2
 45511,4861,5
 45512,1467,4
 45513,8398,5
 45514,2924,1
 45515,9911,1
 45516,5211,5
 45517,8913,4
 45518,9744,4
 45519,1103,4
 45520,8094,3
 45521,4702,3
 45522,2986,3
 45523,3471,1
 45524,3675,1
 45525,3121,3
 45526,3167,4
 45527,5230,2
 45528,4290,4
 45529,5270,4
 45530,2280,2
 45531,6725,2
 45532,5646,3
 45533,5367,5
 45534,2418,2
 45535,1610,3
 45536,8354,1
 45537,8689,1
 45538,8602,2
 45539,7399,1
 45540,4348,5
 45541,4550,1
 45542,2201,2
 45543,1180,5
 45544,6375,4
 45545,3136,2
 45546,7612,5
 45547,2639,1
 45548,8264,1
 45549,8430,5
 45550,1301,3
 45551,2471,4
 45552,9850,4
 45553,1981,5
 45554,3460,3
 45555,5463,2
 45556,9342,1
 45557,9481,3
 45558,7036,4
 45559,6840,5
 45560,3197,1
 45561,1749,1
 45562,5063,3
 45563,8533,4
 45564,1164,4
 45565,3276,5
 45566,1822,2
 45567,2348,2
 45568,5735,3
 45569,2830,2
 45570,2147,4
 45571,1870,2
 45572,5779,5
 45573,1603,4
 45574,9381,3
 45575,7168,5
 45576,3860,2
 45577,7605,4
 45578,2822,1
 45579,7199,1
 45580,5270,1
 45581,2061,5
 45582,1641,3
 45583,9813,3
 45584,3743,4
 45585,1293,5
 45586,3521,2
 45587,3391,2
 45588,2456,3
 45589,9332,5
 45590,8863,5
 45591,9469,1
 45592,5910,4
 45593,4226,1
 45594,6360,4
 45595,1259,3
 45596,6041,1
 45597,6947,1
 45598,1193,4
 45599,3523,4
 45600,3932,4
 45601,9747,3
 45602,4396,4
 45603,6085,2
 45604,5404,2
 45605,2146,3
 45606,3996,1
 45607,7096,1
 45608,5633,2
 45609,4259,4
 45610,4076,5
 45611,8849,1
 45612,2165,4
 45613,3057,2
 45614,8936,2
 45615,8760,5
 45616,6412,2
 45617,4420,3
 45618,2538,3
 45619,3434,4
 45620,7083,2
 45621,4418,4
 45622,6196,3
 45623,7757,3
 45624,7830,3
 45625,2566,4
 45626,7350,2
 45627,4834,5
 45628,3589,2
 45629,1310,4
 45630,8533,4
 45631,1987,2
 45632,4567,2
 45633,4611,3
 45634,2031,4
 45635,2902,1
 45636,3269,3
 45637,5522,2
 45638,8881,5
 45639,6641,2
 45640,1599,3
 45641,5534,5
 45642,4254,5
 45643,8427,4
 45644,8233,1
 45645,7719,2
 45646,4284,4
 45647,1972,1
 45648,2442,3
 45649,4575,5
 45650,8624,4
 45651,5636,3
 45652,8609,4
 45653,5888,5
 45654,5514,1
 45655,6471,4
 45656,6589,1
 45657,8672,4
 45658,8994,3
 45659,7425,2
 45660,3762,3
 45661,2336,5
 45662,6399,1
 45663,8466,1
 45664,4552,5
 45665,7635,4
 45666,7899,1
 45667,8489,3
 45668,1008,1
 45669,7706,4
 45670,1360,1
 45671,4911,3
 45672,9176,2
 45673,5379,2
 45674,6520,3
 45675,8017,5
 45676,7368,3
 45677,7946,3
 45678,4131,1
 45679,1693,1
 45680,9815,3
 45681,5380,5
 45682,1601,3
 45683,6703,3
 45684,5492,1
 45685,9977,1
 45686,2090,2
 45687,5615,1
 45688,9995,5
 45689,6225,5
 45690,5049,5
 45691,9845,3
 45692,4088,4
 45693,9955,5
 45694,3703,3
 45695,5235,3
 45696,5605,2
 45697,5066,4
 45698,1296,3
 45699,3993,4
 45700,1188,5
 45701,8749,4
 45702,5600,5
 45703,1899,3
 45704,2467,5
 45705,4704,1
 45706,9576,5
 45707,7397,3
 45708,1754,4
 45709,7498,5
 45710,3847,4
 45711,7437,2
 45712,7518,1
 45713,6057,2
 45714,4964,4
 45715,6004,1
 45716,8908,2
 45717,3045,2
 45718,5012,5
 45719,1663,4
 45720,9030,4
 45721,9479,1
 45722,8758,3
 45723,2469,1
 45724,7810,3
 45725,9075,2
 45726,2987,1
 45727,5040,4
 45728,1349,2
 45729,3106,1
 45730,2455,3
 45731,9265,4
 45732,3074,3
 45733,7597,4
 45734,8207,1
 45735,3048,3
 45736,1784,4
 45737,5328,4
 45738,5126,3
 45739,8372,4
 45740,2202,1
 45741,2326,1
 45742,8349,3
 45743,4612,4
 45744,1990,2
 45745,1919,3
 45746,1301,2
 45747,4365,5
 45748,8565,2
 45749,1788,2
 45750,2044,5
 45751,1741,5
 45752,3560,5
 45753,2017,1
 45754,8596,2
 45755,7739,5
 45756,9109,4
 45757,3485,4
 45758,9232,3
 45759,7878,5
 45760,6922,2
 45761,4395,3
 45762,1579,2
 45763,9615,2
 45764,1977,3
 45765,9971,5
 45766,4612,4
 45767,3255,5
 45768,5131,3
 45769,3805,1
 45770,4447,1
 45771,1934,1
 45772,2226,4
 45773,7259,1
 45774,8625,5
 45775,9830,5
 45776,5834,1
 45777,3180,3
 45778,5777,3
 45779,8094,2
 45780,6599,5
 45781,4889,5
 45782,7821,3
 45783,2450,5
 45784,2744,2
 45785,8087,2
 45786,3833,3
 45787,4210,2
 45788,8002,1
 45789,3583,1
 45790,2247,1
 45791,4894,4
 45792,5057,3
 45793,8779,3
 45794,5074,4
 45795,8123,1
 45796,3125,4
 45797,7152,3
 45798,6454,3
 45799,1910,4
 45800,8728,1
 45801,9674,1
 45802,1310,2
 45803,6593,1
 45804,7733,2
 45805,4982,3
 45806,8644,2
 45807,2826,2
 45808,9159,5
 45809,1239,5
 45810,4391,3
 45811,9725,4
 45812,7905,2
 45813,9652,5
 45814,1528,4
 45815,8722,5
 45816,9172,4
 45817,2974,4
 45818,7498,4
 45819,1361,3
 45820,9391,1
 45821,5072,5
 45822,5796,3
 45823,6348,1
 45824,6869,1
 45825,1377,1
 45826,5886,5
 45827,2290,4
 45828,8638,2
 45829,6695,3
 45830,6117,3
 45831,9038,5
 45832,6446,4
 45833,7942,4
 45834,6902,3
 45835,3674,3
 45836,1197,5
 45837,8119,5
 45838,4919,2
 45839,4479,4
 45840,3497,1
 45841,1743,4
 45842,6068,4
 45843,2056,2
 45844,9076,5
 45845,6773,3
 45846,1283,5
 45847,6226,4
 45848,4646,3
 45849,2666,2
 45850,9144,1
 45851,8982,5
 45852,3095,4
 45853,9741,2
 45854,1932,3
 45855,1533,5
 45856,1418,2
 45857,9297,4
 45858,3948,1
 45859,3971,2
 45860,4118,2
 45861,2270,1
 45862,8885,2
 45863,9183,5
 45864,7908,3
 45865,7653,5
 45866,2462,1
 45867,8151,2
 45868,7899,1
 45869,4323,4
 45870,7752,5
 45871,4802,3
 45872,5856,4
 45873,5443,2
 45874,4844,2
 45875,9688,4
 45876,2673,1
 45877,7056,5
 45878,5202,2
 45879,8052,2
 45880,7108,3
 45881,5799,1
 45882,8358,5
 45883,1944,5
 45884,7867,1
 45885,7197,1
 45886,2906,3
 45887,6403,5
 45888,2352,5
 45889,5791,3
 45890,4488,3
 45891,5750,1
 45892,7497,3
 45893,9766,3
 45894,1044,1
 45895,7756,3
 45896,9327,3
 45897,6494,1
 45898,3253,4
