ID,REGISTROCAMARACOMERCIO,APERTURA,CIERRE
51194,51194,5,9
51195,51195,8,12
51196,51196,8,12
51197,51197,8,11
51198,51198,6,11
51199,51199,8,12
51200,51200,6,11
51201,51201,7,11
51202,51202,6,8
51203,51203,6,12
51204,51204,6,12
51205,51205,7,12
51206,51206,8,9
51207,51207,5,10
51208,51208,7,10
51209,51209,5,8
51210,51210,5,10
51211,51211,7,10
51212,51212,6,9
51213,51213,7,10
51214,51214,8,12
51215,51215,7,8
51216,51216,6,12
51217,51217,6,10
51218,51218,6,9
51219,51219,6,8
51220,51220,8,12
51221,51221,8,9
51222,51222,6,8
51223,51223,8,8
51224,51224,7,10
51225,51225,5,9
51226,51226,5,12
51227,51227,8,12
51228,51228,8,12
51229,51229,7,10
51230,51230,6,11
51231,51231,6,9
51232,51232,5,9
51233,51233,7,8
51234,51234,5,12
51235,51235,6,12
51236,51236,8,8
51237,51237,8,12
51238,51238,5,8
51239,51239,5,9
51240,51240,7,11
51241,51241,6,8
51242,51242,7,12
51243,51243,7,8
51244,51244,8,12
51245,51245,8,11
51246,51246,8,12
51247,51247,8,8
51248,51248,6,12
51249,51249,5,12
51250,51250,6,10
51251,51251,8,11
51252,51252,6,8
51253,51253,6,11
51254,51254,6,8
51255,51255,5,9
51256,51256,6,11
51257,51257,6,11
51258,51258,8,11
51259,51259,8,12
51260,51260,6,10
51261,51261,7,10
51262,51262,6,8
51263,51263,5,12
51264,51264,5,11
51265,51265,8,9
51266,51266,8,9
51267,51267,8,11
51268,51268,5,12
51269,51269,6,9
51270,51270,8,9
51271,51271,7,9
51272,51272,7,10
51273,51273,5,9
51274,51274,8,8
51275,51275,6,9
51276,51276,7,10
51277,51277,5,12
51278,51278,6,10
51279,51279,8,8
51280,51280,7,9
51281,51281,8,10
51282,51282,5,8
51283,51283,8,9
51284,51284,8,9
51285,51285,8,11
51286,51286,7,9
51287,51287,7,11
51288,51288,8,11
51289,51289,5,11
51290,51290,6,9
51291,51291,7,8
51292,51292,5,11
51293,51293,8,10
51294,51294,5,12
51295,51295,7,8
51296,51296,5,12
51297,51297,5,12
51298,51298,5,10
51299,51299,8,9
51300,51300,7,12
51301,51301,8,10
51302,51302,7,10
51303,51303,6,11
51304,51304,5,9
51305,51305,8,8
51306,51306,6,12
51307,51307,6,8
51308,51308,7,10
51309,51309,7,11
51310,51310,8,9
51311,51311,8,12
51312,51312,6,11
51313,51313,5,11
51314,51314,7,11
51315,51315,5,12
51316,51316,5,11
51317,51317,7,10
51318,51318,6,8
51319,51319,8,8
51320,51320,7,9
51321,51321,6,8
51322,51322,6,8
51323,51323,5,12
51324,51324,6,11
51325,51325,8,10
51326,51326,6,12
51327,51327,7,10
51328,51328,5,9
51329,51329,7,9
51330,51330,5,12
51331,51331,5,12
51332,51332,8,11
51333,51333,6,9
51334,51334,5,8
51335,51335,6,9
51336,51336,5,10
51337,51337,5,9
51338,51338,6,12
51339,51339,6,12
51340,51340,6,11
51341,51341,7,8
51342,51342,5,12
51343,51343,7,11
51344,51344,5,11
51345,51345,7,12
51346,51346,8,10
51347,51347,6,9
51348,51348,6,9
51349,51349,5,8
51350,51350,7,10
51351,51351,6,11
51352,51352,7,9
51353,51353,8,10
51354,51354,6,10
51355,51355,8,8
51356,51356,7,9
51357,51357,8,9
51358,51358,8,12
51359,51359,6,9
51360,51360,5,11
51361,51361,8,11
51362,51362,7,10
51363,51363,6,8
51364,51364,6,9
51365,51365,6,10
51366,51366,5,12
51367,51367,8,8
51368,51368,5,12
51369,51369,5,11
51370,51370,7,11
51371,51371,6,8
51372,51372,8,11
51373,51373,5,10
51374,51374,8,8
51375,51375,8,9
51376,51376,6,10
51377,51377,7,8
51378,51378,8,10
51379,51379,8,10
51380,51380,7,10
51381,51381,8,11
51382,51382,5,9
51383,51383,8,9
51384,51384,8,9
51385,51385,7,8
51386,51386,5,9
51387,51387,7,11
51388,51388,8,11
51389,51389,8,11
51390,51390,6,9
51391,51391,8,11
51392,51392,8,9
51393,51393,5,9
51394,51394,7,10
51395,51395,6,10
51396,51396,8,12
51397,51397,7,11
51398,51398,7,10
51399,51399,7,12
51400,51400,7,9
51401,51401,6,9
51402,51402,8,8
51403,51403,7,10
51404,51404,6,9
51405,51405,8,8
51406,51406,8,10
51407,51407,6,8
51408,51408,6,10
51409,51409,6,10
51410,51410,8,9
51411,51411,7,8
51412,51412,8,12
51413,51413,5,12
51414,51414,8,10
51415,51415,5,12
51416,51416,6,9
51417,51417,6,9
51418,51418,8,8
51419,51419,8,11
51420,51420,6,8
51421,51421,8,10
51422,51422,8,11
51423,51423,6,11
51424,51424,8,9
51425,51425,5,8
51426,51426,8,8
51427,51427,5,12
51428,51428,5,11
51429,51429,5,8
51430,51430,8,9
51431,51431,7,8
51432,51432,8,8
51433,51433,6,9
51434,51434,8,9
51435,51435,8,10
51436,51436,6,8
51437,51437,7,10
51438,51438,7,10
51439,51439,7,10
51440,51440,5,9
51441,51441,8,10
51442,51442,6,9
51443,51443,5,10
51444,51444,6,12
51445,51445,7,11
51446,51446,8,11
51447,51447,8,8
51448,51448,5,10
51449,51449,6,10
51450,51450,6,11
51451,51451,5,8
51452,51452,5,11
51453,51453,8,10
51454,51454,6,11
51455,51455,7,8
51456,51456,5,9
51457,51457,8,9
51458,51458,5,8
51459,51459,8,8
51460,51460,8,10
51461,51461,7,8
51462,51462,7,8
51463,51463,8,12
51464,51464,7,9
51465,51465,8,8
51466,51466,8,8
51467,51467,5,10
51468,51468,7,9
51469,51469,6,10
51470,51470,8,11
51471,51471,7,12
51472,51472,5,12
51473,51473,5,8
51474,51474,8,10
51475,51475,5,8
51476,51476,6,11
51477,51477,8,12
51478,51478,7,9
51479,51479,8,9
51480,51480,5,9
51481,51481,7,9
51482,51482,8,8
51483,51483,7,11
51484,51484,6,9
51485,51485,5,12
51486,51486,6,11
51487,51487,6,11
51488,51488,8,10
51489,51489,8,8
51490,51490,8,10
51491,51491,5,12
51492,51492,5,10
51493,51493,5,10
51494,51494,7,8
51495,51495,5,9
51496,51496,5,9
51497,51497,6,11
51498,51498,7,11
51499,51499,6,9
51500,51500,7,12
51501,51501,7,8
51502,51502,6,10
51503,51503,6,10
51504,51504,5,8
51505,51505,7,8
51506,51506,5,8
51507,51507,7,12
51508,51508,7,12
51509,51509,8,11
51510,51510,5,8
51511,51511,5,10
51512,51512,6,10
51513,51513,6,12
51514,51514,8,11
51515,51515,8,10
51516,51516,7,9
51517,51517,6,11
51518,51518,7,8
51519,51519,7,10
51520,51520,7,10
51521,51521,7,8
51522,51522,7,12
51523,51523,7,8
51524,51524,8,8
51525,51525,8,10
51526,51526,7,8
51527,51527,8,9
51528,51528,8,11
51529,51529,7,10
51530,51530,7,8
51531,51531,7,11
51532,51532,5,12
51533,51533,5,9
51534,51534,7,10
51535,51535,7,8
51536,51536,8,10
51537,51537,8,10
51538,51538,5,8
51539,51539,7,10
51540,51540,8,8
51541,51541,7,9
51542,51542,7,9
51543,51543,8,8
51544,51544,5,10
51545,51545,8,10
51546,51546,5,11
51547,51547,8,12
51548,51548,8,11
51549,51549,5,11
51550,51550,5,11
51551,51551,5,10
51552,51552,5,9
51553,51553,5,9
51554,51554,5,11
51555,51555,6,8
51556,51556,5,12
51557,51557,7,8
51558,51558,5,8
51559,51559,8,11
51560,51560,5,8
51561,51561,6,9
51562,51562,8,8
51563,51563,6,10
51564,51564,8,11
51565,51565,7,10
51566,51566,7,11
51567,51567,7,8
51568,51568,5,11
51569,51569,7,12
51570,51570,5,8
51571,51571,5,9
51572,51572,8,12
51573,51573,6,10
51574,51574,7,9
51575,51575,5,12
51576,51576,7,11
51577,51577,6,9
51578,51578,6,11
51579,51579,7,11
51580,51580,5,9
51581,51581,5,8
51582,51582,8,11
51583,51583,7,12
51584,51584,7,10
51585,51585,5,8
51586,51586,8,10
51587,51587,8,10
51588,51588,8,8
51589,51589,5,12
51590,51590,7,9
51591,51591,8,8
51592,51592,8,10
51593,51593,7,10
51594,51594,8,8
51595,51595,7,12
51596,51596,5,12
51597,51597,5,9
51598,51598,5,12
51599,51599,8,10
51600,51600,5,12
51601,51601,5,11
51602,51602,6,9
51603,51603,5,8
51604,51604,5,9
51605,51605,8,12
51606,51606,6,12
51607,51607,8,9
51608,51608,7,9
51609,51609,8,12
51610,51610,6,11
51611,51611,8,11
51612,51612,8,9
51613,51613,8,8
51614,51614,8,12
51615,51615,8,11
51616,51616,8,8
51617,51617,7,9
51618,51618,6,12
51619,51619,5,9
51620,51620,5,9
51621,51621,8,9
51622,51622,5,12
51623,51623,7,10
51624,51624,6,11
51625,51625,8,11
51626,51626,6,10
51627,51627,6,8
51628,51628,5,8
51629,51629,6,9
51630,51630,7,10
51631,51631,6,10
51632,51632,8,8
51633,51633,8,12
51634,51634,8,9
51635,51635,8,11
51636,51636,5,10
51637,51637,8,12
51638,51638,8,9
51639,51639,6,12
51640,51640,5,10
51641,51641,6,8
51642,51642,5,9
51643,51643,5,8
51644,51644,6,8
51645,51645,6,9
51646,51646,7,12
51647,51647,6,11
51648,51648,7,8
51649,51649,8,12
51650,51650,8,9
51651,51651,7,11
51652,51652,6,8
51653,51653,5,12
51654,51654,7,10
51655,51655,6,11
51656,51656,5,10
51657,51657,7,8
51658,51658,5,12
51659,51659,5,11
51660,51660,8,12
51661,51661,6,8
51662,51662,7,12
51663,51663,5,11
51664,51664,6,10
51665,51665,7,8
51666,51666,7,9
51667,51667,8,8
51668,51668,8,8
51669,51669,8,10
51670,51670,5,9
51671,51671,8,11
51672,51672,8,10
51673,51673,5,10
51674,51674,6,9
51675,51675,6,10
51676,51676,7,11
51677,51677,8,11
51678,51678,6,12
51679,51679,6,12
51680,51680,7,12
51681,51681,6,9
51682,51682,8,11
51683,51683,6,11
51684,51684,5,8
51685,51685,8,12
51686,51686,6,9
51687,51687,5,12
51688,51688,6,11
51689,51689,5,11
51690,51690,6,8
51691,51691,8,12
51692,51692,5,12
51693,51693,8,9
51694,51694,7,8
51695,51695,6,11
51696,51696,6,9
51697,51697,6,11
51698,51698,5,9
51699,51699,8,12
51700,51700,5,8
51701,51701,7,9
51702,51702,8,9
51703,51703,8,9
51704,51704,7,8
51705,51705,8,8
51706,51706,8,8
51707,51707,8,8
51708,51708,8,10
51709,51709,8,8
51710,51710,8,10
51711,51711,6,10
51712,51712,6,8
51713,51713,5,8
51714,51714,6,10
51715,51715,5,8
51716,51716,7,11
51717,51717,8,12
51718,51718,7,9
51719,51719,8,9
51720,51720,6,9
51721,51721,8,8
51722,51722,6,12
51723,51723,6,12
51724,51724,5,10
51725,51725,7,9
51726,51726,8,10
51727,51727,8,12
51728,51728,6,12
51729,51729,6,12
51730,51730,5,9
51731,51731,5,11
51732,51732,5,8
51733,51733,6,10
51734,51734,7,11
51735,51735,7,9
51736,51736,6,10
51737,51737,5,11
51738,51738,5,8
51739,51739,5,10
51740,51740,8,11
51741,51741,8,11
51742,51742,5,12
51743,51743,6,8
51744,51744,7,11
51745,51745,7,9
51746,51746,8,8
51747,51747,6,9
51748,51748,5,10
51749,51749,5,10
51750,51750,5,12
51751,51751,5,12
51752,51752,8,10
51753,51753,6,12
51754,51754,7,12
51755,51755,6,8
51756,51756,7,8
51757,51757,5,9
51758,51758,5,9
51759,51759,7,12
51760,51760,7,9
51761,51761,5,9
51762,51762,7,8
51763,51763,6,8
51764,51764,5,11
51765,51765,8,9
51766,51766,6,10
51767,51767,6,8
51768,51768,8,11
51769,51769,6,11
51770,51770,8,10
51771,51771,8,11
51772,51772,8,12
51773,51773,7,11
51774,51774,5,8
51775,51775,8,10
51776,51776,8,12
51777,51777,8,8
51778,51778,7,9
51779,51779,7,10
51780,51780,6,8
51781,51781,5,9
51782,51782,5,10
51783,51783,5,12
51784,51784,5,8
51785,51785,6,12
51786,51786,5,10
51787,51787,7,11
51788,51788,6,10
51789,51789,8,8
51790,51790,5,11
51791,51791,6,10
51792,51792,5,11
51793,51793,5,10
51794,51794,5,8
51795,51795,7,10
51796,51796,6,11
51797,51797,5,12
51798,51798,8,9
51799,51799,8,10
51800,51800,8,10
51801,51801,5,8
51802,51802,8,8
51803,51803,8,12
51804,51804,8,10
51805,51805,7,10
51806,51806,5,9
51807,51807,5,10
51808,51808,5,12
51809,51809,8,9
51810,51810,7,8
51811,51811,6,9
51812,51812,7,9
51813,51813,7,9
51814,51814,8,8
51815,51815,5,10
51816,51816,6,9
51817,51817,5,11
51818,51818,8,11
51819,51819,8,11
51820,51820,6,12
51821,51821,7,12
51822,51822,6,10
51823,51823,6,8
51824,51824,6,11
51825,51825,6,8
51826,51826,8,10
51827,51827,7,9
51828,51828,5,11
51829,51829,5,11
51830,51830,6,12
51831,51831,8,11
51832,51832,8,9
51833,51833,7,9
51834,51834,5,12
51835,51835,7,12
51836,51836,6,10
51837,51837,8,10
51838,51838,5,11
51839,51839,5,8
51840,51840,6,8
51841,51841,6,10
51842,51842,5,10
51843,51843,8,11
51844,51844,5,11
51845,51845,6,8
51846,51846,6,9
51847,51847,5,8
51848,51848,7,9
51849,51849,6,11
51850,51850,6,10
51851,51851,6,9
51852,51852,7,9
51853,51853,8,10
51854,51854,6,11
51855,51855,6,11
51856,51856,8,8
51857,51857,6,8
51858,51858,8,8
51859,51859,7,10
51860,51860,6,9
51861,51861,7,12
51862,51862,5,8
51863,51863,7,9
51864,51864,7,12
51865,51865,5,11
51866,51866,7,8
51867,51867,8,11
51868,51868,5,12
51869,51869,8,10
51870,51870,6,11
51871,51871,7,9
51872,51872,7,9
51873,51873,6,11
51874,51874,5,8
51875,51875,6,12
51876,51876,6,8
51877,51877,8,9
51878,51878,6,8
51879,51879,8,8
51880,51880,8,8
51881,51881,7,12
51882,51882,5,10
51883,51883,6,10
51884,51884,5,8
51885,51885,8,11
51886,51886,7,9
51887,51887,6,8
51888,51888,8,12
51889,51889,7,11
51890,51890,5,10
51891,51891,8,8
51892,51892,5,11
51893,51893,8,8
51894,51894,8,11
51895,51895,6,12
51896,51896,8,11
51897,51897,8,8
51898,51898,6,10
51899,51899,8,12
51900,51900,5,10
51901,51901,8,9
51902,51902,6,12
51903,51903,8,8
51904,51904,8,9
51905,51905,8,11
51906,51906,6,10
51907,51907,8,10
51908,51908,6,9
51909,51909,6,10
51910,51910,8,10
51911,51911,7,11
51912,51912,7,12
51913,51913,7,12
51914,51914,7,11
51915,51915,7,10
51916,51916,7,9
51917,51917,5,8
51918,51918,5,12
51919,51919,6,8
51920,51920,8,10
51921,51921,5,8
51922,51922,6,8
51923,51923,7,9
51924,51924,8,11
51925,51925,6,8
51926,51926,8,11
51927,51927,8,9
51928,51928,7,11
51929,51929,5,9
51930,51930,5,9
51931,51931,6,12
51932,51932,5,10
51933,51933,8,11
51934,51934,7,8
51935,51935,8,12
51936,51936,8,11
51937,51937,7,11
51938,51938,6,10
51939,51939,5,9
51940,51940,5,12
51941,51941,5,9
51942,51942,6,9
51943,51943,5,11
51944,51944,7,8
51945,51945,7,10
51946,51946,8,12
51947,51947,7,11
51948,51948,6,10
51949,51949,8,10
51950,51950,6,9
51951,51951,7,9
51952,51952,7,12
51953,51953,5,9
51954,51954,7,11
51955,51955,7,12
51956,51956,5,10
51957,51957,6,12
51958,51958,8,11
51959,51959,6,9
51960,51960,7,9
51961,51961,6,11
51962,51962,7,9
51963,51963,5,11
51964,51964,8,12
51965,51965,8,11
51966,51966,5,12
51967,51967,7,12
51968,51968,6,12
51969,51969,5,10
51970,51970,6,9
51971,51971,8,11
51972,51972,7,12
51973,51973,6,9
51974,51974,6,9
51975,51975,5,12
51976,51976,5,10
51977,51977,7,10
51978,51978,8,9
51979,51979,7,12
51980,51980,8,12
51981,51981,7,11
51982,51982,5,8
51983,51983,6,9
51984,51984,6,9
51985,51985,6,9
51986,51986,7,11
51987,51987,5,11
51988,51988,8,8
51989,51989,8,8
51990,51990,8,8
51991,51991,5,8
51992,51992,7,11
51993,51993,8,10
51994,51994,7,11
51995,51995,6,12
51996,51996,5,11
51997,51997,8,10
51998,51998,7,11
51999,51999,5,9
52000,52000,8,9
52001,52001,7,12
52002,52002,8,10
52003,52003,7,10
52004,52004,5,10
52005,52005,7,12
52006,52006,5,8
52007,52007,5,12
52008,52008,6,10
52009,52009,5,10
52010,52010,5,8
52011,52011,5,10
52012,52012,7,12
52013,52013,5,10
52014,52014,5,11
52015,52015,7,9
52016,52016,6,12
52017,52017,5,9
52018,52018,7,10
52019,52019,7,11
52020,52020,6,12
52021,52021,7,9
52022,52022,7,9
52023,52023,6,9
52024,52024,5,9
52025,52025,5,10
52026,52026,5,10
52027,52027,6,12
52028,52028,5,8
52029,52029,8,12
52030,52030,8,8
52031,52031,7,8
52032,52032,6,11
52033,52033,8,10
52034,52034,7,12
52035,52035,5,12
52036,52036,7,11
52037,52037,7,11
52038,52038,5,12
52039,52039,8,8
52040,52040,8,10
52041,52041,6,8
52042,52042,8,11
52043,52043,7,8
52044,52044,6,12
52045,52045,6,10
52046,52046,6,9
52047,52047,6,12
52048,52048,8,8
52049,52049,8,11
52050,52050,7,10
52051,52051,5,9
52052,52052,8,10
52053,52053,8,9
52054,52054,7,12
52055,52055,7,11
52056,52056,5,9
52057,52057,7,9
52058,52058,8,12
52059,52059,5,10
52060,52060,6,8
52061,52061,7,10
52062,52062,7,11
52063,52063,7,11
52064,52064,8,10
52065,52065,5,12
52066,52066,5,8
52067,52067,8,9
52068,52068,7,8
52069,52069,7,8
52070,52070,8,12
52071,52071,6,10
52072,52072,6,11
52073,52073,6,11
52074,52074,6,11
52075,52075,5,8
52076,52076,5,12
52077,52077,8,9
52078,52078,6,8
52079,52079,6,12
52080,52080,5,11
52081,52081,5,11
52082,52082,6,9
52083,52083,7,8
52084,52084,8,12
52085,52085,7,8
52086,52086,8,12
52087,52087,5,8
52088,52088,8,10
52089,52089,6,11
52090,52090,5,10
52091,52091,7,12
52092,52092,5,12
52093,52093,6,10
52094,52094,5,11
52095,52095,5,12
52096,52096,7,9
52097,52097,6,12
52098,52098,5,10
52099,52099,6,8
52100,52100,6,10
52101,52101,7,9
52102,52102,8,8
52103,52103,5,11
52104,52104,5,11
52105,52105,6,12
52106,52106,5,8
52107,52107,7,12
52108,52108,6,9
52109,52109,6,10
52110,52110,8,11
52111,52111,6,10
52112,52112,5,11
52113,52113,5,8
52114,52114,5,12
52115,52115,6,8
52116,52116,6,9
52117,52117,6,9
52118,52118,5,11
52119,52119,7,9
52120,52120,8,8
52121,52121,6,11
52122,52122,6,8
52123,52123,6,12
52124,52124,5,8
52125,52125,7,12
52126,52126,6,8
52127,52127,6,12
52128,52128,6,12
52129,52129,6,12
52130,52130,7,9
52131,52131,6,11
52132,52132,8,10
52133,52133,5,8
52134,52134,5,8
52135,52135,7,10
52136,52136,5,12
52137,52137,6,10
52138,52138,5,9
52139,52139,7,11
52140,52140,5,12
52141,52141,8,12
52142,52142,6,11
52143,52143,7,10
52144,52144,5,9
52145,52145,6,12
52146,52146,5,12
52147,52147,6,10
52148,52148,5,8
52149,52149,5,8
52150,52150,6,10
52151,52151,8,12
52152,52152,7,10
52153,52153,7,11
52154,52154,6,11
52155,52155,6,12
52156,52156,7,8
52157,52157,8,9
52158,52158,5,11
52159,52159,7,11
52160,52160,6,10
52161,52161,8,9
52162,52162,7,8
52163,52163,8,9
52164,52164,8,10
52165,52165,7,10
52166,52166,6,10
52167,52167,6,11
52168,52168,5,10
52169,52169,8,11
52170,52170,7,11
52171,52171,7,8
52172,52172,5,10
52173,52173,6,8
52174,52174,7,11
52175,52175,6,9
52176,52176,6,9
52177,52177,6,11
52178,52178,5,12
52179,52179,8,12
52180,52180,8,9
52181,52181,5,12
52182,52182,7,10
52183,52183,6,11
52184,52184,8,10
52185,52185,6,8
52186,52186,5,12
52187,52187,6,9
52188,52188,7,8
52189,52189,5,12
52190,52190,7,10
52191,52191,8,8
52192,52192,6,12
52193,52193,7,10
52194,52194,7,9
52195,52195,6,11
52196,52196,7,9
52197,52197,6,10
52198,52198,5,11
52199,52199,8,8
52200,52200,7,11
52201,52201,6,10
52202,52202,5,11
52203,52203,5,10
52204,52204,6,10
52205,52205,7,10
52206,52206,5,12
52207,52207,6,9
52208,52208,5,8
52209,52209,5,9
52210,52210,7,10
52211,52211,6,10
52212,52212,7,9
52213,52213,8,8
52214,52214,5,10
52215,52215,7,8
52216,52216,5,11
52217,52217,6,8
52218,52218,5,10
52219,52219,7,8
52220,52220,7,10
52221,52221,5,12
52222,52222,5,9
52223,52223,8,11
52224,52224,6,9
52225,52225,5,9
52226,52226,8,11
52227,52227,5,8
52228,52228,7,12
52229,52229,7,10
52230,52230,8,9
52231,52231,7,9
52232,52232,7,8
52233,52233,7,11
52234,52234,5,12
52235,52235,7,10
52236,52236,5,11
52237,52237,6,9
52238,52238,5,10
52239,52239,5,9
52240,52240,7,10
52241,52241,7,8
52242,52242,5,9
52243,52243,6,10
52244,52244,5,9
52245,52245,7,11
52246,52246,6,11
52247,52247,6,11
52248,52248,7,12
52249,52249,5,10
52250,52250,8,10
52251,52251,5,10
52252,52252,5,10
52253,52253,7,12
52254,52254,6,12
52255,52255,8,8
52256,52256,6,11
52257,52257,8,11
52258,52258,6,11
52259,52259,6,9
52260,52260,5,9
52261,52261,6,9
52262,52262,6,8
52263,52263,7,11
52264,52264,5,8
52265,52265,5,9
52266,52266,7,12
52267,52267,7,11
52268,52268,7,10
52269,52269,8,12
52270,52270,6,9
52271,52271,7,9
52272,52272,5,9
52273,52273,5,12
52274,52274,8,11
52275,52275,6,10
52276,52276,8,12
52277,52277,6,8
52278,52278,6,8
52279,52279,7,9
52280,52280,8,10
52281,52281,7,12
52282,52282,6,12
52283,52283,7,8
52284,52284,5,11
52285,52285,7,10
52286,52286,8,8
52287,52287,8,11
52288,52288,7,9
52289,52289,7,9
52290,52290,8,10
52291,52291,8,8
52292,52292,6,8
52293,52293,7,8
52294,52294,8,10
52295,52295,6,12
52296,52296,8,12
52297,52297,8,10
52298,52298,7,11
52299,52299,7,9
52300,52300,7,9
52301,52301,5,12
52302,52302,6,10
52303,52303,5,10
52304,52304,8,8
52305,52305,6,11
52306,52306,6,8
52307,52307,6,12
52308,52308,5,11
52309,52309,7,12
52310,52310,6,9
52311,52311,6,8
52312,52312,8,12
52313,52313,5,10
52314,52314,8,11
52315,52315,6,9
52316,52316,5,12
52317,52317,6,9
52318,52318,8,10
52319,52319,8,10
52320,52320,6,10
52321,52321,7,10
52322,52322,6,9
52323,52323,7,11
52324,52324,5,8
52325,52325,8,10
52326,52326,6,11
52327,52327,7,9
52328,52328,8,8
52329,52329,7,10
52330,52330,6,8
52331,52331,8,9
52332,52332,6,9
52333,52333,8,10
52334,52334,6,11
52335,52335,6,8
52336,52336,8,9
52337,52337,8,10
52338,52338,8,11
52339,52339,7,11
52340,52340,7,11
52341,52341,6,12
52342,52342,7,10
52343,52343,7,9
52344,52344,6,12
52345,52345,8,10
52346,52346,5,12
52347,52347,8,12
52348,52348,5,9
52349,52349,8,11
52350,52350,7,9
52351,52351,5,9
52352,52352,6,8
52353,52353,6,10
52354,52354,5,9
52355,52355,6,8
52356,52356,8,9
52357,52357,7,9
52358,52358,8,10
52359,52359,5,9
52360,52360,6,8
52361,52361,8,12
52362,52362,8,9
52363,52363,6,9
52364,52364,8,11
52365,52365,6,8
52366,52366,6,9
52367,52367,6,11
52368,52368,6,10
52369,52369,5,11
52370,52370,7,9
52371,52371,7,8
52372,52372,6,12
52373,52373,6,8
52374,52374,5,9
52375,52375,6,11
52376,52376,7,9
52377,52377,5,10
52378,52378,7,8
52379,52379,8,9
52380,52380,6,10
52381,52381,6,10
52382,52382,8,9
52383,52383,8,10
52384,52384,8,10
52385,52385,8,10
52386,52386,5,8
52387,52387,6,11
52388,52388,5,12
52389,52389,7,12
52390,52390,7,9
52391,52391,8,8
52392,52392,7,12
52393,52393,5,8
52394,52394,8,10
52395,52395,5,10
52396,52396,6,12
52397,52397,6,12
52398,52398,5,12
52399,52399,8,11
52400,52400,5,9
52401,52401,7,12
52402,52402,6,8
52403,52403,7,9
52404,52404,6,12
52405,52405,5,12
52406,52406,7,11
52407,52407,5,11
52408,52408,5,12
52409,52409,8,11
52410,52410,6,10
52411,52411,8,11
52412,52412,8,11
52413,52413,5,10
52414,52414,5,12
52415,52415,8,9
52416,52416,7,11
52417,52417,8,10
52418,52418,8,9
52419,52419,5,8
52420,52420,8,8
52421,52421,7,11
52422,52422,7,11
52423,52423,7,9
52424,52424,8,8
52425,52425,6,8
52426,52426,8,9
52427,52427,6,12
52428,52428,7,12
52429,52429,8,9
52430,52430,7,8
52431,52431,6,11
52432,52432,6,11
52433,52433,5,9
52434,52434,6,9
52435,52435,5,12
52436,52436,7,9
52437,52437,8,8
52438,52438,7,10
52439,52439,6,9
52440,52440,8,8
52441,52441,5,11
52442,52442,6,11
52443,52443,6,9
52444,52444,7,11
52445,52445,6,9
52446,52446,5,12
52447,52447,7,11
52448,52448,6,12
52449,52449,8,9
52450,52450,7,12
52451,52451,7,11
52452,52452,5,11
52453,52453,7,8
52454,52454,5,12
52455,52455,6,11
52456,52456,7,8
52457,52457,7,11
52458,52458,8,11
52459,52459,7,10
52460,52460,6,9
52461,52461,7,12
52462,52462,7,12
52463,52463,8,12
52464,52464,6,11
52465,52465,8,11
52466,52466,6,8
52467,52467,6,10
52468,52468,7,11
52469,52469,8,9
52470,52470,5,11
52471,52471,5,9
52472,52472,7,10
52473,52473,8,11
52474,52474,6,8
52475,52475,6,9
52476,52476,6,12
52477,52477,7,10
52478,52478,5,8
52479,52479,5,9
52480,52480,6,11
52481,52481,8,8
52482,52482,7,12
52483,52483,8,9
52484,52484,5,11
52485,52485,5,8
52486,52486,6,12
52487,52487,5,11
52488,52488,7,9
52489,52489,7,8
52490,52490,6,8
52491,52491,8,12
52492,52492,5,11
52493,52493,8,12
52494,52494,5,8
52495,52495,5,10
52496,52496,7,9
52497,52497,5,10
52498,52498,6,11
52499,52499,8,11
52500,52500,8,12
52501,52501,5,12
52502,52502,8,9
52503,52503,6,9
52504,52504,5,12
52505,52505,8,12
