NUMERO,INDIVIDUAL,DURACION,MENAJE
50914,0,159,1
50915,0,91,1
50916,0,43,1
50917,0,91,0
50918,1,127,0
50919,0,174,0
50920,1,52,1
50921,0,24,1
50922,1,166,0
50923,1,66,0
50924,0,100,1
50925,1,115,1
50926,0,85,1
50927,1,75,1
50928,1,1,0
50929,1,155,1
50930,1,139,0
50931,0,65,1
50932,0,117,0
50933,0,77,1
50934,1,169,0
50935,0,170,1
50936,1,147,1
50937,0,81,1
50938,1,93,1
50939,1,172,1
50940,0,172,0
50941,1,114,0
50942,0,105,1
50943,0,165,1
50944,0,157,1
50945,0,64,1
50946,0,151,1
50947,1,163,0
50948,0,74,1
50949,1,60,1
50950,0,99,0
50951,0,110,0
50952,0,91,0
50953,1,127,1
50954,0,169,0
50955,0,27,1
50956,0,121,1
50957,1,18,0
50958,0,177,0
50959,1,33,0
50960,1,6,0
50961,0,126,0
50962,0,54,1
50963,1,15,1
50964,0,76,0
50965,1,173,1
50966,1,53,1
50967,1,27,0
50968,1,36,1
50969,1,35,1
50970,0,109,0
50971,1,157,1
50972,0,148,0
50973,0,117,0
50974,1,2,1
50975,0,123,0
50976,1,39,0
50977,0,46,0
50978,0,12,0
50979,1,162,0
50980,0,126,1
50981,1,97,0
50982,1,94,1
50983,1,169,1
50984,1,107,1
50985,1,170,1
50986,1,4,0
50987,1,32,0
50988,1,170,1
50989,0,56,0
50990,0,115,0
50991,0,69,1
50992,0,98,1
50993,1,132,1
50994,1,11,1
50995,0,19,0
50996,0,143,1
50997,0,167,1
50998,1,20,1
50999,1,76,1
51000,1,46,0
51001,0,11,1
51002,0,132,0
51003,0,158,1
51004,0,137,0
51005,1,85,0
51006,0,89,0
51007,0,136,0
51008,0,81,0
51009,0,87,1
51010,1,180,1
51011,0,26,1
51012,0,127,1
51013,1,129,1
51014,0,106,0
51015,0,3,0
51016,1,167,0
51017,1,152,0
51018,0,3,1
51019,1,171,1
51020,1,7,0
51021,1,78,1
51022,0,57,0
51023,1,98,1
51024,1,27,0
51025,0,80,0
51026,0,103,0
51027,1,94,1
51028,0,166,0
51029,0,90,0
51030,1,115,1
51031,1,139,0
51032,1,103,1
51033,1,66,0
51034,1,26,0
51035,1,46,1
51036,0,21,0
51037,0,144,1
51038,1,133,1
51039,1,149,1
51040,0,82,1
51041,1,9,1
51042,0,146,0
51043,0,131,1
51044,1,15,1
51045,1,25,0
51046,1,23,0
51047,1,76,0
51048,1,86,0
51049,1,77,1
51050,1,168,1
51051,0,47,1
51052,1,43,1
51053,0,10,0
51054,1,171,1
51055,1,56,1
51056,0,150,0
51057,1,167,0
51058,0,146,1
51059,1,51,1
51060,1,6,0
51061,0,100,1
51062,0,48,1
51063,1,172,1
51064,0,136,0
51065,0,22,0
51066,0,67,0
51067,1,50,1
51068,0,40,1
51069,1,131,1
51070,1,111,0
51071,0,158,1
51072,0,127,0
51073,1,8,0
51074,1,108,1
51075,1,156,1
51076,1,161,0
51077,1,142,1
51078,0,132,1
51079,1,45,1
51080,1,72,0
51081,0,46,1
51082,1,13,1
51083,1,28,1
51084,0,35,1
51085,0,154,0
51086,0,72,1
51087,0,156,0
51088,1,33,0
51089,1,178,1
51090,1,46,1
51091,1,161,1
51092,0,46,1
51093,0,22,1
51094,1,127,1
51095,1,179,0
51096,0,115,1
51097,0,126,1
51098,0,102,1
51099,1,5,1
51100,0,75,1
51101,0,80,0
51102,1,88,1
51103,1,151,1
51104,1,97,0
51105,0,68,1
51106,1,84,1
51107,1,155,0
51108,0,15,1
51109,0,113,0
51110,1,117,1
51111,1,93,0
51112,1,74,1
51113,1,89,0
51114,0,22,0
51115,0,16,1
51116,1,88,0
51117,0,131,0
51118,1,50,1
51119,1,153,0
51120,1,91,1
51121,1,46,1
51122,1,142,0
51123,1,159,0
51124,1,57,0
51125,1,115,1
51126,0,8,0
51127,0,165,0
51128,1,52,0
51129,0,121,1
51130,1,60,0
51131,1,154,1
51132,1,177,0
51133,1,62,1
51134,0,104,0
51135,0,172,1
51136,1,32,0
51137,0,114,0
51138,1,26,0
51139,0,3,0
51140,0,174,1
51141,0,47,0
51142,1,117,0
51143,1,80,0
51144,0,74,1
51145,1,68,1
51146,0,175,0
51147,0,98,1
51148,0,123,1
51149,1,20,1
51150,1,74,0
51151,0,62,1
51152,0,144,0
51153,0,55,1
51154,0,99,0
51155,1,121,0
51156,1,69,1
51157,1,110,0
51158,0,53,0
51159,1,163,1
51160,1,177,0
51161,1,154,1
51162,0,31,0
51163,0,69,0
51164,1,109,1
51165,1,107,1
51166,1,175,0
51167,0,47,1
51168,0,133,0
51169,1,40,1
51170,1,87,1
51171,0,29,1
51172,0,74,1
51173,0,16,1
51174,0,108,0
51175,0,108,1
51176,1,151,1
51177,1,128,0
51178,0,95,0
51179,1,140,1
51180,1,128,0
51181,1,15,0
51182,0,75,0
51183,0,138,1
51184,1,145,0
51185,0,6,1
51186,0,37,1
51187,1,72,0
51188,1,37,0
51189,1,174,0
51190,1,24,1
51191,1,150,1
51192,0,27,0
51193,0,163,1
51194,1,129,1
51195,0,26,0
51196,1,17,0
51197,0,164,1
51198,1,24,1
51199,1,6,1
51200,0,1,0
51201,0,19,1
51202,0,154,1
51203,0,62,0
51204,1,61,1
51205,0,124,0
51206,1,12,1
51207,1,149,1
51208,0,70,1
51209,1,156,1
51210,1,154,0
51211,0,124,1
51212,0,139,1
51213,1,87,1
51214,0,44,1
51215,0,144,0
51216,0,79,1
51217,0,171,1
51218,0,59,0
51219,0,154,1
51220,0,35,0
51221,1,116,0
51222,1,80,0
51223,0,101,1
51224,1,180,1
51225,1,152,0
51226,1,136,0
51227,1,101,1
51228,0,13,0
51229,0,168,1
51230,1,112,0
51231,1,51,0
51232,1,120,0
51233,1,1,0
51234,1,59,0
51235,0,127,1
51236,1,24,1
51237,1,84,0
51238,0,177,0
51239,0,136,1
51240,1,160,0
51241,0,1,0
51242,1,95,0
51243,0,93,1
51244,1,133,1
51245,0,29,0
51246,0,117,0
51247,1,92,0
51248,0,169,1
51249,1,86,1
51250,0,95,0
51251,0,161,0
51252,0,103,0
51253,1,53,0
51254,1,144,0
51255,1,170,0
51256,1,30,1
51257,1,173,1
51258,0,55,1
51259,1,10,0
51260,1,41,1
51261,0,151,0
51262,0,54,0
51263,1,150,0
51264,0,115,0
51265,0,5,1
51266,1,138,1
51267,1,166,1
51268,0,51,1
51269,1,155,0
51270,0,87,1
51271,1,175,0
51272,0,164,1
51273,1,171,1
51274,1,133,0
51275,0,113,1
51276,0,78,0
51277,1,58,0
51278,1,23,1
51279,1,153,1
51280,0,111,0
51281,0,85,1
51282,0,53,1
51283,1,157,0
51284,0,84,1
51285,0,3,1
51286,1,165,1
51287,0,138,1
51288,0,30,0
51289,1,51,0
51290,0,119,1
51291,0,42,0
51292,1,39,1
51293,0,170,1
51294,0,122,1
51295,0,170,1
51296,1,22,0
51297,0,49,0
51298,0,86,1
51299,1,82,0
51300,0,9,1
51301,0,76,0
51302,0,139,1
51303,0,102,1
51304,0,83,0
51305,1,80,1
51306,0,162,0
51307,0,103,1
51308,1,109,0
51309,1,129,1
51310,1,129,0
51311,0,99,1
51312,1,122,0
51313,1,85,0
51314,0,109,1
51315,1,179,1
51316,1,177,0
51317,1,70,0
51318,1,67,0
51319,0,99,0
51320,1,175,1
51321,1,159,0
51322,1,49,1
51323,1,106,1
51324,1,139,1
51325,1,104,0
51326,1,15,0
51327,0,180,1
51328,1,169,0
51329,1,86,0
51330,0,26,1
51331,0,98,0
51332,0,131,0
51333,1,159,1
51334,1,166,0
51335,0,161,0
51336,1,117,0
51337,1,77,0
51338,0,20,1
51339,0,10,0
51340,0,116,1
51341,1,53,1
51342,1,142,1
51343,0,147,1
51344,0,165,1
51345,1,53,0
51346,1,124,1
51347,1,46,0
51348,1,13,1
51349,1,69,0
51350,1,85,0
51351,1,47,1
51352,1,180,0
51353,0,74,1
51354,1,160,1
51355,0,16,0
51356,1,44,0
51357,0,6,0
51358,1,28,0
51359,1,32,0
51360,0,148,0
51361,0,19,0
51362,0,50,0
51363,1,86,0
51364,0,24,1
51365,0,106,1
51366,0,4,1
51367,0,158,1
51368,0,90,0
51369,0,17,1
51370,0,104,0
51371,0,132,1
51372,0,27,0
51373,1,100,1
51374,1,70,0
51375,0,13,1
51376,0,158,0
51377,0,17,0
51378,0,175,0
51379,1,150,0
51380,1,166,1
51381,0,116,0
51382,0,72,1
51383,1,61,0
51384,0,59,0
51385,1,66,0
51386,0,171,0
51387,1,40,1
51388,1,44,0
51389,0,67,1
51390,0,94,1
51391,0,136,1
51392,1,176,0
51393,0,136,0
51394,0,20,1
51395,0,169,0
51396,1,109,0
51397,1,24,0
51398,1,21,0
51399,0,167,0
51400,0,20,0
51401,0,95,1
51402,0,158,0
51403,0,129,1
51404,1,63,1
51405,0,18,1
51406,1,107,0
51407,1,124,1
51408,1,39,0
51409,0,24,0
51410,1,118,0
51411,1,110,1
51412,0,173,1
51413,0,157,0
51414,0,126,1
51415,1,138,0
51416,1,37,0
51417,1,19,0
51418,1,26,1
51419,0,28,0
51420,0,77,1
51421,0,136,0
51422,0,100,0
51423,0,58,0
51424,1,77,0
51425,1,142,1
51426,0,73,1
51427,1,13,0
51428,0,100,0
51429,0,71,1
51430,0,143,0
51431,1,61,1
51432,0,76,0
51433,1,118,0
51434,1,44,0
51435,1,63,0
51436,1,131,0
51437,1,22,0
51438,0,8,1
51439,0,46,1
51440,1,133,0
51441,0,163,0
51442,1,75,0
51443,1,83,0
51444,1,66,0
51445,0,83,1
51446,1,102,1
51447,0,164,1
51448,0,118,1
51449,0,43,1
51450,1,1,1
51451,0,155,0
51452,1,55,0
51453,0,127,1
51454,1,94,1
51455,1,61,0
51456,0,127,1
51457,1,50,0
51458,1,121,1
51459,0,125,1
51460,1,44,0
51461,1,38,1
51462,1,66,0
51463,1,98,0
51464,0,127,0
51465,0,141,0
51466,1,24,1
51467,0,29,1
51468,1,84,1
51469,1,38,1
51470,1,166,1
51471,1,59,0
51472,1,131,0
51473,0,164,1
51474,0,145,0
51475,1,45,0
51476,0,117,1
51477,1,160,1
51478,0,44,0
51479,0,24,1
51480,0,109,1
51481,0,68,1
51482,0,163,0
51483,1,77,1
51484,1,92,0
51485,1,95,0
51486,1,52,1
51487,1,60,0
51488,0,145,0
51489,1,81,0
51490,0,170,0
51491,0,5,0
51492,0,146,1
51493,1,150,0
51494,0,74,0
51495,0,164,1
51496,1,38,1
51497,0,25,0
51498,1,156,0
51499,0,152,1
51500,1,91,1
51501,0,27,1
51502,0,138,0
51503,1,145,0
51504,0,73,1
51505,1,137,1
51506,1,157,0
51507,1,4,0
51508,0,88,0
51509,0,94,1
51510,0,115,1
51511,1,169,1
51512,1,120,0
51513,0,173,1
51514,0,148,0
51515,1,34,1
51516,0,81,1
51517,1,178,0
51518,1,23,0
51519,0,107,1
51520,1,154,1
51521,0,129,0
51522,0,41,0
51523,1,66,0
51524,0,17,1
51525,0,165,1
51526,1,16,0
51527,0,76,1
51528,0,92,0
51529,0,77,1
51530,1,102,0
51531,0,125,0
51532,1,39,0
51533,1,55,1
51534,0,38,0
51535,1,81,0
51536,0,105,1
51537,0,94,1
51538,1,88,1
51539,1,117,1
51540,0,25,1
51541,0,10,0
51542,1,32,1
51543,1,76,1
51544,0,48,0
51545,1,115,1
51546,1,90,1
51547,0,122,1
51548,0,37,1
51549,0,137,1
51550,1,109,1
51551,0,87,0
51552,1,107,1
51553,1,142,0
51554,1,112,0
51555,0,85,0
51556,1,48,0
51557,0,147,0
51558,0,149,0
51559,1,31,0
51560,1,101,1
51561,1,160,1
51562,0,45,1
51563,0,131,1
51564,0,41,0
51565,1,16,0
51566,0,90,0
51567,0,127,1
51568,1,120,0
51569,1,86,1
51570,1,76,1
51571,0,156,0
51572,1,2,1
51573,1,119,1
51574,0,117,1
51575,1,157,0
51576,1,136,0
51577,0,25,0
51578,1,26,1
51579,1,67,1
51580,0,50,1
51581,0,26,1
51582,1,49,0
51583,1,103,1
51584,1,161,1
51585,1,112,1
51586,0,124,0
51587,1,127,0
51588,0,4,1
51589,1,102,0
51590,0,161,0
51591,1,170,0
51592,0,28,0
51593,0,13,1
51594,1,47,1
51595,1,26,0
51596,1,155,0
51597,0,134,1
51598,1,128,1
51599,1,170,0
51600,1,133,1
51601,1,13,0
51602,1,13,1
51603,1,143,1
51604,1,146,0
51605,1,55,0
51606,0,170,0
51607,0,95,0
51608,1,86,1
51609,0,47,1
51610,0,4,0
51611,1,120,1
51612,0,57,0
51613,0,67,1
51614,1,63,0
51615,1,72,0
51616,0,100,0
51617,1,18,0
51618,0,159,0
51619,1,107,0
51620,1,76,1
51621,0,130,0
51622,0,148,0
51623,1,106,1
51624,1,128,1
51625,0,138,1
51626,0,116,1
51627,1,10,1
51628,0,25,1
51629,0,33,1
51630,1,78,1
51631,1,177,0
51632,0,129,1
51633,0,32,1
51634,1,52,0
51635,1,58,0
51636,1,13,0
51637,1,174,0
51638,1,101,1
51639,1,6,1
51640,0,75,1
51641,1,29,0
51642,0,21,1
51643,0,42,1
51644,0,82,0
51645,1,24,1
51646,0,126,0
51647,1,135,1
51648,1,132,1
51649,1,105,1
51650,1,58,0
51651,1,9,1
51652,0,64,0
51653,1,69,0
51654,0,100,1
51655,1,81,1
51656,1,1,1
51657,0,56,1
51658,0,95,1
51659,0,169,1
51660,0,157,0
51661,1,96,1
51662,0,49,0
51663,0,180,0
51664,0,138,0
51665,1,32,1
51666,1,55,1
51667,1,139,1
51668,0,176,1
51669,1,166,1
51670,1,51,1
51671,1,174,1
51672,0,79,1
51673,0,118,1
51674,1,112,1
51675,0,60,0
51676,1,105,0
51677,1,128,0
51678,1,134,0
51679,0,135,0
51680,0,94,1
51681,1,104,0
51682,1,34,0
51683,1,12,1
51684,0,64,0
51685,0,1,1
51686,1,16,0
51687,0,15,0
51688,1,161,0
51689,1,49,0
51690,1,151,1
51691,1,49,1
51692,1,98,0
51693,1,5,0
51694,0,86,0
51695,1,110,1
51696,0,125,1
51697,1,154,0
51698,1,85,0
51699,0,70,0
51700,1,66,1
51701,0,81,0
51702,1,170,1
51703,0,31,1
51704,0,33,1
51705,0,115,0
51706,0,93,0
51707,0,87,0
51708,0,62,0
51709,0,37,1
51710,1,133,1
51711,1,45,0
51712,1,57,0
51713,0,43,0
51714,1,9,1
51715,0,80,0
51716,0,8,1
51717,1,89,1
51718,0,115,1
51719,0,151,1
51720,0,119,0
51721,1,169,0
51722,0,60,0
51723,1,19,0
51724,0,114,0
51725,1,7,0
51726,0,64,0
51727,1,79,0
51728,1,58,1
51729,0,76,1
51730,1,24,0
51731,0,85,1
51732,1,161,0
51733,1,48,0
51734,1,180,0
51735,0,95,1
51736,1,92,0
51737,1,115,0
51738,1,42,1
51739,1,62,0
51740,0,145,1
51741,1,123,0
51742,1,179,0
51743,1,127,1
51744,0,173,1
51745,1,96,1
51746,0,125,1
51747,0,30,0
51748,1,93,1
51749,1,121,1
51750,0,10,1
51751,0,157,1
51752,1,69,0
51753,0,33,1
51754,1,86,1
51755,0,80,0
51756,0,141,1
51757,0,174,1
51758,1,108,0
51759,0,67,0
51760,1,63,0
51761,1,107,1
51762,1,15,1
51763,1,110,0
51764,0,107,0
51765,1,159,0
51766,0,164,1
51767,1,129,0
51768,1,171,0
51769,0,99,1
51770,0,48,0
51771,0,58,1
51772,1,107,0
51773,1,115,0
51774,1,159,0
51775,0,127,0
51776,1,8,1
51777,0,30,0
51778,0,173,0
51779,0,45,1
51780,1,66,0
51781,1,38,0
51782,1,7,0
51783,0,145,0
51784,1,56,0
51785,0,40,1
51786,0,161,1
51787,0,8,1
51788,1,152,0
51789,1,16,0
51790,0,170,1
51791,1,3,0
51792,1,174,1
51793,0,63,1
51794,1,7,1
51795,0,180,1
51796,1,47,0
51797,1,107,0
51798,1,3,0
51799,1,174,0
51800,0,85,0
51801,1,24,1
51802,0,160,0
51803,0,56,1
51804,1,175,1
51805,0,114,0
51806,1,8,0
51807,0,49,1
51808,1,13,0
51809,0,63,1
51810,1,17,1
51811,1,172,1
51812,1,154,1
51813,1,108,0
51814,1,71,0
51815,0,157,1
51816,0,152,0
51817,1,174,1
51818,1,74,1
51819,0,33,0
51820,1,15,0
51821,1,49,1
51822,0,97,1
51823,0,145,1
51824,0,171,1
51825,0,98,0
51826,1,27,1
51827,1,174,1
51828,0,130,1
51829,0,126,1
51830,0,22,0
51831,1,119,0
51832,0,128,1
51833,0,58,0
51834,1,54,1
51835,0,121,1
51836,0,81,0
51837,0,128,0
51838,1,26,1
51839,1,168,0
51840,1,94,0
51841,0,32,1
51842,0,167,1
51843,1,165,0
51844,0,43,0
51845,1,153,0
51846,1,130,1
51847,1,1,0
51848,1,128,0
51849,1,67,1
51850,0,55,0
51851,1,134,0
51852,1,40,1
51853,1,27,0
51854,1,34,1
51855,1,142,0
51856,1,66,0
51857,0,157,0
51858,1,138,1
51859,0,126,1
51860,1,34,1
51861,0,98,0
51862,0,45,0
51863,0,140,0
51864,0,55,0
51865,1,107,1
51866,0,167,1
51867,0,35,0
51868,0,9,0
51869,0,91,1
51870,1,50,0
51871,1,155,1
51872,1,145,1
51873,0,75,1
51874,1,148,1
51875,1,72,0
51876,1,33,1
51877,0,55,1
51878,0,119,1
51879,1,153,0
51880,0,86,0
51881,0,140,1
51882,1,67,0
51883,0,24,0
51884,0,179,0
51885,0,139,1
51886,1,129,0
51887,1,5,0
51888,1,109,1
51889,0,107,1
51890,1,160,0
51891,1,144,0
51892,0,118,0
51893,1,76,0
51894,0,49,0
51895,0,51,1
51896,0,33,1
51897,0,162,1
51898,1,61,0
51899,1,105,0
51900,1,6,0
51901,1,56,0
51902,0,180,1
51903,1,9,1
51904,0,54,0
51905,1,45,1
51906,0,110,1
51907,0,7,0
51908,1,21,0
51909,1,14,1
51910,0,24,0
51911,1,134,1
51912,1,179,0
51913,1,164,0
51914,1,30,0
51915,1,66,0
51916,0,173,1
51917,1,162,0
51918,0,84,1
51919,0,79,0
51920,1,178,1
51921,0,110,1
51922,0,145,0
51923,1,65,0
51924,0,89,1
51925,1,90,1
51926,0,133,1
51927,0,120,1
51928,1,92,0
51929,1,180,0
51930,1,52,1
51931,0,155,0
51932,0,76,0
51933,1,40,0
51934,0,156,0
51935,1,93,1
51936,0,13,0
51937,0,144,0
51938,0,35,1
51939,0,103,1
51940,1,167,1
51941,0,107,0
51942,0,15,0
51943,0,3,1
51944,0,136,1
51945,0,40,0
51946,1,120,0
51947,1,102,1
51948,1,138,1
51949,1,4,0
51950,0,139,0
51951,1,165,0
51952,0,162,0
51953,1,73,0
51954,1,59,0
51955,0,27,0
51956,1,114,1
51957,0,61,0
51958,0,110,0
51959,0,115,1
51960,0,128,0
51961,0,55,0
51962,0,96,0
51963,0,153,0
51964,1,40,1
51965,1,28,0
51966,0,145,1
51967,0,55,0
51968,0,49,0
51969,0,165,0
51970,1,10,1
51971,0,26,0
51972,1,154,0
51973,1,33,0
51974,0,58,1
51975,1,79,0
51976,0,86,0
51977,1,72,1
51978,1,118,0
51979,0,152,0
51980,1,175,0
51981,0,101,0
51982,1,162,1
51983,0,107,1
51984,0,42,1
51985,1,47,0
51986,0,74,0
51987,1,145,0
51988,0,49,0
51989,1,31,0
51990,0,151,1
51991,0,148,0
51992,1,164,1
51993,1,135,1
51994,0,22,1
51995,0,111,0
51996,0,180,1
51997,1,110,1
51998,0,151,1
51999,1,160,0
52000,0,86,0
52001,0,67,1
52002,0,168,0
52003,0,59,0
52004,0,152,0
52005,1,135,1
52006,0,109,0
52007,0,48,0
52008,0,73,0
52009,1,95,0
52010,1,54,1
52011,1,149,1
52012,0,159,0
52013,0,13,0
52014,0,116,1
52015,0,73,1
52016,0,159,0
52017,0,126,1
52018,1,65,1
52019,1,78,1
52020,0,150,0
52021,1,98,0
52022,1,129,1
52023,0,58,0
52024,0,88,1
52025,0,118,0
52026,0,20,1
52027,0,110,1
52028,1,135,0
52029,1,67,0
52030,0,123,0
52031,0,29,1
52032,1,156,0
52033,0,90,0
52034,0,138,0
52035,0,113,0
52036,1,23,0
52037,1,124,0
52038,0,34,1
52039,0,22,0
52040,1,9,0
52041,0,21,0
52042,1,29,1
52043,1,168,0
52044,1,111,1
52045,0,102,0
52046,1,18,0
52047,0,94,0
52048,1,6,1
52049,0,79,1
52050,0,124,0
52051,0,63,0
52052,1,4,0
52053,1,178,0
52054,1,113,1
52055,1,3,0
52056,0,176,1
52057,0,12,0
52058,1,14,1
52059,0,94,0
52060,0,47,0
52061,0,52,1
52062,0,14,1
52063,1,140,0
52064,1,141,1
52065,1,55,0
52066,1,96,1
52067,1,134,0
52068,1,50,0
52069,1,149,1
52070,1,46,1
52071,1,72,0
52072,1,153,0
52073,1,89,1
52074,1,122,1
52075,1,107,0
52076,0,37,1
52077,1,109,0
52078,1,92,1
52079,1,3,0
52080,1,42,0
52081,1,97,1
52082,0,170,1
52083,0,121,0
52084,0,96,1
52085,1,25,1
52086,0,63,0
52087,1,104,0
52088,0,75,1
52089,1,76,0
52090,0,120,1
52091,1,33,0
52092,0,39,0
52093,0,121,1
52094,0,134,0
52095,0,41,0
52096,0,36,1
52097,1,3,1
52098,0,2,0
52099,0,158,1
52100,1,39,1
52101,1,77,0
52102,1,7,1
52103,1,46,1
52104,0,18,0
52105,1,153,0
52106,0,170,1
52107,0,144,1
52108,1,47,0
52109,0,118,1
52110,0,118,1
52111,0,44,0
52112,0,96,1
52113,0,156,0
52114,0,124,1
52115,0,175,1
52116,0,19,0
52117,1,89,0
52118,1,120,0
52119,1,26,0
52120,0,38,0
52121,0,52,0
52122,1,77,1
52123,1,81,0
52124,0,156,1
52125,0,59,0
52126,0,5,1
52127,1,49,1
52128,1,49,1
52129,1,58,0
52130,1,124,1
52131,0,122,0
52132,0,161,1
52133,1,132,0
52134,0,30,0
52135,1,136,1
52136,1,76,0
52137,0,148,1
52138,1,69,0
52139,0,82,0
52140,1,19,1
52141,0,139,0
52142,0,55,1
52143,1,59,0
52144,0,121,0
52145,1,177,1
52146,1,17,1
52147,0,176,1
52148,0,15,0
52149,1,104,0
52150,1,145,1
52151,1,163,1
52152,0,35,1
52153,0,65,1
52154,0,57,1
52155,1,89,0
52156,0,150,1
52157,0,24,1
52158,0,119,0
52159,0,64,0
52160,1,97,0
52161,0,71,1
52162,0,73,0
52163,1,97,0
52164,1,76,0
52165,0,26,0
52166,1,149,1
52167,0,91,1
52168,1,88,0
52169,0,107,1
52170,1,169,1
52171,0,24,1
52172,1,115,1
52173,0,95,0
52174,0,164,1
52175,0,156,1
52176,0,23,0
52177,0,51,1
52178,1,100,0
52179,0,144,1
52180,0,129,0
52181,1,140,1
52182,1,64,1
52183,1,28,0
52184,0,6,1
52185,1,42,1
52186,1,141,1
52187,0,157,1
52188,1,14,0
52189,0,162,0
52190,0,175,1
52191,0,162,0
52192,0,158,1
52193,0,57,1
52194,1,103,1
52195,1,5,0
52196,1,104,0
52197,0,120,0
52198,0,169,1
52199,1,42,1
52200,1,84,0
52201,1,88,0
52202,0,146,0
52203,1,146,0
52204,1,121,0
52205,0,170,0
52206,1,14,0
52207,1,129,0
52208,0,15,1
52209,0,178,1
52210,1,34,0
52211,1,134,0
52212,0,131,1
52213,0,119,0
52214,1,82,0
52215,1,73,1
52216,0,176,0
52217,1,4,0
52218,1,114,0
52219,1,66,1
52220,0,60,0
52221,0,29,0
52222,0,1,1
52223,0,107,1
52224,0,160,1
52225,1,6,1
52226,0,173,0
52227,0,109,0
52228,0,91,0
52229,1,91,1
52230,0,28,1
52231,0,12,0
52232,1,132,1
52233,1,4,1
52234,0,121,1
52235,0,155,1
52236,0,127,0
52237,1,56,0
52238,1,171,0
52239,0,34,0
52240,1,122,0
52241,1,80,0
52242,1,152,0
52243,0,47,1
52244,1,171,0
52245,1,60,0
52246,0,98,1
52247,1,83,0
52248,0,80,0
52249,1,4,1
52250,0,173,1
52251,0,135,1
52252,1,100,1
52253,1,64,0
52254,0,45,0
52255,0,36,1
52256,0,170,0
52257,0,74,0
52258,1,79,1
52259,1,172,1
52260,0,112,1
52261,0,51,0
52262,0,58,1
52263,0,93,0
52264,0,175,1
52265,0,111,0
52266,1,36,1
52267,0,98,1
52268,0,104,0
52269,0,7,0
52270,1,82,0
52271,1,179,0
52272,1,81,0
52273,1,89,0
52274,0,23,0
52275,0,58,0
52276,0,7,1
52277,0,176,1
52278,0,71,0
52279,1,32,1
52280,0,52,1
52281,1,35,1
52282,0,116,0
52283,0,4,0
52284,0,89,0
52285,0,32,1
52286,0,68,0
52287,0,9,0
52288,1,174,0
52289,1,1,1
52290,0,34,0
52291,1,99,0
52292,0,160,1
52293,0,76,0
52294,0,4,1
52295,1,146,0
52296,1,16,1
52297,0,60,0
52298,0,171,1
52299,0,89,0
52300,1,147,0
52301,0,177,0
52302,0,29,0
52303,0,99,1
52304,1,90,1
52305,1,124,1
52306,0,139,0
52307,0,72,1
52308,0,121,1
52309,1,56,1
52310,1,37,0
52311,0,18,0
52312,0,17,1
52313,0,155,1
52314,0,93,1
52315,1,74,0
52316,0,147,0
52317,0,152,0
52318,0,122,1
52319,1,102,1
52320,1,53,1
52321,1,106,1
52322,0,94,0
52323,1,111,1
52324,1,161,1
52325,1,42,1
52326,1,39,1
52327,1,39,0
52328,0,115,0
52329,0,113,1
52330,1,154,1
52331,1,149,1
52332,0,158,0
52333,1,169,0
52334,0,141,1
52335,0,68,0
52336,1,45,0
52337,0,32,0
52338,1,70,1
52339,1,44,1
52340,1,64,0
52341,1,81,1
52342,0,113,0
52343,0,175,1
52344,0,163,1
52345,1,77,1
52346,0,98,1
52347,1,29,1
52348,0,27,1
52349,0,80,0
52350,0,82,0
52351,0,117,1
52352,0,25,0
52353,0,78,1
52354,1,10,0
52355,0,84,0
52356,1,122,0
52357,1,82,1
52358,0,99,0
52359,0,65,0
52360,0,4,1
52361,1,107,1
52362,0,13,1
52363,1,127,1
52364,0,18,0
52365,0,78,1
52366,0,7,0
52367,1,30,0
52368,0,125,1
52369,0,19,1
52370,0,77,0
52371,0,95,1
52372,0,88,1
52373,1,35,0
52374,0,161,0
52375,0,170,0
52376,1,80,0
52377,1,155,1
52378,0,87,1
52379,0,171,1
52380,0,29,1
52381,0,65,1
52382,1,163,0
52383,1,78,1
52384,0,132,1
52385,0,15,0
52386,0,10,1
52387,1,105,1
52388,0,159,1
52389,1,138,0
52390,0,43,1
52391,0,58,0
52392,1,124,0
52393,1,133,1
52394,1,16,0
52395,0,147,1
52396,0,36,1
52397,0,17,0
52398,0,86,0
52399,0,41,1
52400,0,59,1
52401,1,168,1
52402,1,109,0
52403,1,164,1
52404,0,130,0
52405,1,50,1
52406,1,32,1
52407,0,118,0
52408,1,29,1
52409,0,57,0
52410,0,85,1
52411,1,11,1
52412,1,163,0
52413,1,37,1
52414,1,151,1
52415,0,131,1
52416,1,64,1
52417,1,21,0
52418,1,119,1
52419,0,24,1
52420,1,53,1
52421,0,148,1
52422,0,17,0
52423,1,35,0
52424,1,41,0
52425,1,45,0
52426,0,11,1
52427,0,26,1
52428,1,42,1
52429,0,154,0
52430,0,102,0
52431,1,84,1
52432,0,109,1
52433,0,142,1
52434,1,99,0
52435,1,91,1
52436,1,16,0
52437,1,163,1
52438,0,86,1
52439,1,127,1
52440,0,113,0
52441,0,156,0
52442,0,10,0
52443,1,53,1
52444,0,91,0
52445,0,117,1
52446,1,7,1
52447,1,146,0
52448,0,113,1
52449,1,90,1
52450,0,175,1
52451,0,48,1
52452,0,170,1
52453,0,33,0
52454,0,112,1
52455,1,15,1
52456,0,83,0
52457,1,7,1
52458,1,170,1
52459,0,133,0
52460,1,81,1
52461,1,65,0
52462,1,4,0
52463,1,71,0
52464,1,32,1
52465,1,57,0
