DIRECCION,COSTO,SEGURO,NUMEROHABITACIONES,MENAJE
 82518 West Armenia Ln.,511565,3E99315D-6B11-40D1-AEDE-3D82492BDDD7,4,1
 56385  South Africa St.,241418,209F3C62-0703-43EA-A1F4-5EBD8FEC3AD3,1,1
 40516 West Belarus St.,505742,64B3A401-EF78-4859-920D-55E2C07A9912,3,0
 40776  Bangladesh St.,373244,380AF9B4-9547-4975-9FFA-1966BAC064F3,2,1
 10754 East Fremont Ct.,551237,6AC12731-3FDD-4D6E-97B2-95EB47453B33,4,0
 28298 North Aruba St.,897204,0405B7A0-7579-488F-B692-EAF5B69F01F5,1,0
 61615 West Ghana Ct.,774035,537610A9-F006-4C28-A753-E115161AD10B,1,0
 28146 South Guayama Blvd.,222284,800850BE-E9A3-438B-95FA-6FBF6A99E128,5,1
 855  Christmas Island Blvd.,742476,241419F1-9889-4612-8E2E-85FFABF2874F,4,1
 45178 East Palau Way,194079,463065BA-E56B-49ED-AE94-8C836E6E31C1,3,0
 97919 East Austria Ct.,690547,D254D58B-3BC9-4C61-BB2B-9242707AC429,2,0
 93556 North Corona Ave.,290295,E0CA6DF1-4BA7-4915-84C1-9E3F83BAEEDC,3,1
 67799 West Bradford Ct.,296001,75AE9A88-11F6-4804-84AD-031123995DE4,2,1
 80263 East Paraguay Ln.,473032,CB27ED95-6608-452B-A040-02222433C849,1,1
 53625 West Christmas Island Ct.,706913,1635320A-671E-44BF-B75D-C1AD11E146DF,3,0
 21925  Mequon Way,703527,61E90244-31EB-410F-8F48-AC052D71EC9D,1,0
 22179 South Niger Ln.,299483,8A7F2B00-420E-433C-90E7-B9911969EEC6,3,1
 83102 East Kiribati Ct.,528337,5784F377-49E2-4BC7-A332-9F85D6854E96,3,0
 75009 South Namibia St.,796510,511AF27E-5DA6-4BC4-A370-1E8B74C08D90,1,1
 96546 West Armenia St.,161862,32B5D7F6-066F-4AB2-8993-8C6216F062E0,5,0
 18903 East Seychelles St.,833544,20B5D42C-EE7C-40E6-B249-0570802B128C,2,1
 44604 South Antarctica Blvd.,471965,C2198DBF-0213-4018-B676-4E8AE0D91867,3,1
 2962  French Southern Territories Ave.,341383,272B498C-6471-4CE3-8C7B-128353181F15,4,0
 23462 North Panama St.,309628,033B153E-3F00-4153-8D01-67343253C747,1,1
 50140 East Cody Ct.,388059,706337F6-DEA5-40BE-A1CB-599C18B2096C,1,0
 41854 East Vanuatu Ln.,326864,32CC9966-02FD-4817-AF0F-59C0C15D76B1,1,0
 48792 North Bouvet Island Way,555751,64E01556-D470-4DDC-BA29-5372C768BFB9,5,1
 99244 South Egypt Blvd.,705810,77134D9E-95B5-4D9A-9A0D-A7125D2F69B4,4,1
 47946 West Concord Ln.,654073,C35B3516-A07F-4F68-AA99-347C752D0545,3,1
 52102 East Belize Way,713571,1C5FFE0F-37C2-449B-A5A7-BC8D048094DD,2,1
 18793 North Argentina Ave.,430810,1234B75B-BC4A-4EC7-8C39-4039A17B1CF8,1,1
 18012 West Hong Kong Way,835803,74F01463-EE0F-4386-9DBF-C31B73B76A74,2,0
 24670 North Austria Ct.,450736,4F16FC2A-CF8D-4F24-81EA-A2E303A8AB22,4,0
 87395  Danbury Ln.,832359,2BF0234D-AEB9-4AAE-A82A-7D6086FC1C0A,3,0
 21133 West Cayman Islands Ln.,510960,B8A45EEA-C817-4CE0-B1CD-ECD84424AA83,4,1
 9083 North Olympia Ave.,225887,C661E5B1-765D-48F3-BFE8-A35505363D19,5,0
 88114 West Bay St. Louis St.,527643,B0BB7C55-9C8B-4696-8AEF-F006BDBE0C75,1,1
 94834 South Kenya Ave.,287991,013F62C0-9BBB-4253-BF5B-20D8E84DBDB3,5,0
 11989 North Aruba Ave.,673448,3AC5C240-0AB2-48DB-87BB-02647F6C3EBD,1,1
 41525  Brazil Ln.,824636,42111EC3-EF88-4486-A2E2-D230ACA4D371,4,0
 29787 North Gambia St.,195949,A5BA756E-79E8-4DAE-87F9-FD0A514CEDD9,3,0
 30132 North Afghanistan Blvd.,438538,101CCE93-8E73-4177-AEC1-B608DAFE28ED,4,1
 88399 East Newport News Ave.,821917,4EB3AAD5-B4A4-4F31-BF36-28F59C030AD1,4,0
 70215 East Tunisia St.,559503,8DC71C84-F3D6-4216-89D4-908899EDAB35,5,0
 95729 North Claremore Ln.,163051,05A8BAAF-26C0-4738-B64B-EDC7995C9D85,5,1
 19386 East Ecuador Ct.,133754,036E47C4-E2B5-4E29-83BA-09824C41A5C0,3,1
 23401  United Arab Emirates Ave.,451562,426F06CA-2BB3-420A-A963-2DC58D58E65B,1,0
 9917 East Papua New Guinea Blvd.,347579,E4331E2D-679E-4EEC-B70A-4F6DC1814B4A,3,0
 12216 North Taiwan, Province of China Ct.,641228,7DDA5400-787D-45A1-B715-B1A93FF63853,3,1
 2859 South Martinique Ln.,761682,FA9CBFDF-53A1-4A42-8933-DBA7F9B671A9,2,1
 77486 South Venezuela Ave.,391498,1EAEFEA6-0351-4583-9AE1-CE22BE9C860A,3,0
 64923 South Barbados Ave.,702657,B2490C93-C3B7-43A5-A009-86212C926013,2,1
 78209 North Uganda Ave.,789086,76FCAC5C-5311-451E-99E5-452A312886A0,3,1
 96161  Mongolia Blvd.,739730,A0132129-4E1C-457B-BE6E-EFE7E147E9CA,1,0
 49260 East Niue Blvd.,255256,5ECEF29C-0386-4F63-A576-EC832A998614,2,0
 342  Senegal Blvd.,698065,44E337FE-CDDB-4378-8CFA-5246CDC9CF60,1,0
 69441 North Oxnard Blvd.,692097,3F8103ED-420D-4879-832F-D99F415F0E4A,1,1
 6856 East Dominica Ave.,408066,896D38BD-DF65-4CF3-A83B-AEDF8033F93D,4,1
 71049 South Egypt Blvd.,398265,48FF298D-5C68-4736-95AA-43E1C438ECA1,5,0
 32039 North Tunisia St.,811879,C85FF36B-D73F-4BF1-8873-5DBE875B3069,1,0
 77220 East Moldova Ln.,690070,3FE423D1-3832-45D0-BE10-F448BD773A1F,4,0
 11574  Grand Rapids Ln.,375180,2EF8AFD9-F63E-465B-A79B-21BBE54DA380,4,0
 32952  Argentina Ct.,362573,01B08A09-21CC-425E-91E2-9D3B17819A3A,1,0
 77763 East Bulgaria Way,861893,607408DC-F56D-4CDC-9D85-14A501E35A96,3,1
 83902 East Grenada St.,90417,541C8B3D-AC5E-4DB6-BED0-BF515B06116C,2,1
 17390  Ethiopia Blvd.,717428,B4F5E23F-FFF2-43AA-84F1-F1D86413B222,1,0
 48719 East Congo Way,618612,0AB6C91A-3027-4FF9-A09B-824485880CA1,3,1
 63735  Niue St.,157769,9AB019CD-E2B1-45A4-AED5-2A8FF543B161,3,1
 53752 East Bremerton Ln.,148102,335BD023-0B58-4FBF-A221-800A9BC48A75,1,1
 85988 East Canada Ave.,372647,0FC539CF-B062-4CF9-A584-549CE5CCDB73,5,1
 91428 East Spain Ln.,401305,373AF92B-8B52-4966-8990-B56B0ADDAEA4,5,0
 27512  Iceland Ln.,379753,ECACA168-38F7-44B1-B42E-B90C943AFF7B,5,1
 85684 West Thailand Ln.,541025,DCB0A35E-70A4-4F57-816E-FDC531D19704,4,0
 29251 North Grand Rapids Way,662730,45EA9C8E-0A7F-4A1D-BF4C-DE5ED4010F12,5,1
 87734 South Moldova Way,277023,BEB1910E-EC0C-43C7-9778-56424811EBC8,2,1
 17882 North Bristol Ct.,644839,7936A9E1-CBE2-457E-8375-0EB9329DC797,5,0
 51545 South Turkmenistan St.,213091,3D412168-5F91-4FC5-9056-E976B1C4D9EB,3,1
 29237 North Botswana Ln.,236212,036F80E0-DDB8-4D62-89FE-F91EA59241C0,1,0
 49512 North Glendora Ave.,759658,2F0B96F4-3761-4A93-86A9-C27E877C37C4,1,0
 86682 East Togo Blvd.,297284,BDB1238D-1C0B-4BD7-BACA-44A0FB224B9F,3,0
 49239 South Georgia St.,588749,DEC9B69A-998E-45AB-B127-4A142F647D50,4,0
 48858 East Panama Ave.,386816,2799F55E-EDE9-42C2-A754-5AFDE4190521,1,1
 67504  Bosnia and Herzegovina Ln.,203598,CA105719-E89B-4DB8-9F32-F057DC3D84CE,3,0
 47225 West Cameroon Ct.,717259,4B127E47-36DA-4A2E-AA2C-7D04320FCA12,2,0
 2526 East Turkmenistan St.,147011,E41D11B0-2B75-4751-92AF-9C091EF756F8,1,1
 66804 South Argentina Way,634935,A77931CD-8B0A-4B74-9859-6E558D1B9840,5,0
 97779 South Hudson Ln.,597271,08D7D704-D4E6-4FFB-BC0C-90F1B0B1E4D1,4,0
 29551  Libyan Arab Jamahiriya Ave.,297111,0CB19FCE-FADF-41E2-9226-70BCFE93BFFD,2,1
 14012 East Cape Coral St.,306968,6DDCB5F2-AC36-4BC0-8F2C-B4A152C75B45,4,0
 10575 West Wallis and Futuna Ave.,487362,BCDBA550-E3C4-4BC7-AE1C-E23409F80388,5,1
 78319 South Costa Rica Ct.,761265,A5DCD171-FAD7-4520-BAFF-C92402DE205E,4,0
 3575 East Pakistan Ct.,567767,929068BC-C876-4C6B-9737-AE048B73F6C3,1,1
 97157 North Monaco Ave.,760916,CCDEE5BA-3635-445A-8BD3-1F68505C6BEB,2,0
 73144 North Beckley St.,693439,5EF231F5-63B0-4330-AD8E-DA5D829A9AB2,3,0
 43259 North Kazakhstan Blvd.,736080,F52CDD15-4900-4D76-B604-EE6E99BF8923,3,0
 76988 East Turks and Caicos Islands Ave.,458433,90BD88F9-B171-4AA4-968E-8CF9905826FA,5,0
 53801 East Marshall Islands Ln.,659679,15C985B5-1CC3-4E4E-A57B-90EE296AA154,3,1
 41829 West Bouvet Island Ave.,882996,6FD30CD7-DF7F-4C05-9F2C-B9B45F8087C1,1,0
 68636  Powell Ln.,816751,6FD781D4-42EB-4535-85D5-047A4F0ADA2F,2,0
 78329 West Agoura Hills Way,513330,E06EBB94-2E77-48D8-81A2-A1C33031A2FE,5,1
 59301 South Argentina Way,789708,1EB233CA-8FD9-4075-AF4F-4951FCC2127F,1,1
 52637 West Aruba Way,285430,E17EEDB3-CB63-4CF8-9544-2276FAC0EECC,3,1
 47447  Malta Way,783309,A9B372D0-97AD-436F-9F99-27BB920590B6,4,1
 86160 East Bahrain Way,577650,860CC6B9-4138-43E2-B286-589AF3FE4202,4,0
 34755 East Ireland Ct.,775655,4FB734B7-C98F-411C-B69A-DCFD14A3882A,5,0
 57652 North Sierra Leone Ct.,759617,E2065CA9-45E8-453F-B910-E2F3AB45A8F0,2,0
 34982  Bentonville Ln.,535423,4B4A5FA7-B5D3-42CB-AF49-6C2296A5F1D5,1,1
 17814 North Corona Ave.,602938,8AEE8ED7-EB03-4689-B197-FE1E6D4A2029,3,1
 77880 North Suriname Way,569749,F3F2E216-C111-418B-9646-5FE723253F02,1,0
 29226 West Guthrie Ave.,772629,8E04CE4A-EA53-46E0-AB5C-F1F7D7C79E22,3,1
 81226 North Zambia St.,585484,030EEBF5-2051-4151-A575-D76FD9185160,1,0
 67672  Brazil Way,874744,D95F7691-344A-4F24-85C3-DCB9946393D9,1,0
 91510 South Lesotho Ln.,839465,79EB1427-B9C5-43B2-994B-8163D6255698,5,1
 40406 East Latvia Ave.,753269,75924A3A-3D7E-4B37-B99F-85DF09AAF28D,4,0
 23259 East Tanzania, United Republic of Ct.,365382,1E3CDC1C-65F5-44F4-9763-180F39C6E84A,1,0
 6352 West Maldives Ln.,589621,FAF78BE4-E1B4-4B7B-8F10-36BB0B8BE4A0,1,1
 37158 East Orlando Ct.,773215,62040CB6-1550-466A-8CD3-43CCE9F1626C,1,0
 14317 South Australia Blvd.,650894,999F1905-EC75-4D13-A27C-18F462346A05,5,0
 45549 North Azerbaijan St.,241861,BBE5DB9F-3AB8-4730-97FB-3517C373F4DA,5,0
 15175 North Costa Rica St.,105394,AE372727-ADCE-4891-B6C9-57EE87CA651B,5,1
 91073  Cayman Islands Way,280095,B9612766-5F66-4BF7-A691-E3A93E6DDD8F,4,0
 85393 West Florence Blvd.,889792,EB9BD8AD-5CBC-494C-A722-57ED150DCC8E,2,1
 4875  Portugal Ave.,850898,C1E9BDA3-40F4-4E38-8347-F45D3B0199FA,5,0
 45749 South Netherlands Antilles St.,112367,E7BB530B-38DD-41DA-8CF5-982F40D0FAFB,4,0
 50870 East Antarctica Blvd.,646682,011B8671-3E1F-42C6-A981-7B4103FCD2E3,5,1
 21379 East Afghanistan Ct.,331145,56DE58CC-E407-4FB4-9ECC-3BDF80D30FF8,1,0
 61355  Malaysia Ln.,431852,2C860557-7949-450A-8C4E-459EFD6A3599,1,0
 71948 North Antarctica Way,113751,ADEA4B96-C680-4E09-AFF2-E8FAC95056D6,5,1
 60649 South Togo Ct.,509468,713E4AE9-CC09-4964-8A7F-B7E6AC34AEFF,1,1
 94585 East Namibia Way,676167,C71A959A-9DC8-421B-B8D2-99A5F13BA849,5,0
 80228 West Gabon Blvd.,327335,77DA1CD6-C9AB-452C-ABEF-6F277B9407F4,5,0
 35818 West Grand Forks Blvd.,814387,358B46CF-7409-4843-AA67-B10BFDAE62DC,3,1
 31138 East Panama Way,474123,2495E2F3-EF0A-4075-8EC1-0EBCB9BC7654,5,0
 14157 North Hermitage Ln.,182279,5D35FD92-493B-4044-AA59-49FB1A4A3E08,1,0
 84382  Norway Blvd.,791124,C891735A-0E75-492D-91B8-257F39C404A7,4,0
 3218  Romania Ln.,257648,D6880DEC-863F-4257-93D1-999BF4299511,3,0
 87340 North Maldives St.,483046,E2A22ACB-2E9D-42A0-B482-4395AD07EBCB,3,0
 64481 West Birmingham Way,137365,77279102-D6A7-48C5-90D2-7DDC201E5E8F,2,0
 35358 South Bahrain Ave.,853172,E1A702F9-4D0E-4CDF-BED8-941A390C5185,5,0
 73534 South Bolivia Ct.,513564,992BD963-0098-4B2C-B4CD-0F163C7B6F80,2,0
 53902 East New Caledonia Ct.,216718,FDEECCFF-9413-49DC-8DE1-E33EE9E7331F,2,0
 83276 East North Charleston St.,621049,DE37FD8E-E42A-4FA1-9A57-FF16630D4FE4,2,1
 37612 North Benin St.,569305,8BF874C2-4324-40D7-A62F-94ED6C7F042E,2,1
 16879 East Colombia Ln.,100095,1359D1C8-7233-402E-AF64-C70FC0E82EC9,3,0
 29128 North Botswana Ln.,412933,B979BC5E-7429-4A81-91FF-E8C44CC314FA,4,1
 77025 East Cambodia Blvd.,695546,6B590EB0-B126-4032-BCC8-5A1513E4C61B,1,1
 45217 South San Marino Ave.,783735,6DCFFFDE-027E-4328-BDE2-F2CD62FD8D95,1,1
 50881 East Bouvet Island Way,797404,35A521FC-2DBC-44DF-AE22-B6E7E65D74B3,5,1
 7559  Bowie Blvd.,795482,D3F8CE37-4666-4B87-BFFF-6AC054A8B0B8,1,0
 97674  Brazil Way,817915,4B39493E-316F-4C55-9D85-6FFD3E7A8E07,1,1
 38882  Reunion Way,674713,DBD32A93-9431-4423-9612-DF037EC53BDC,2,1
 26749  Duluth Ct.,798515,B9696AB0-575A-403C-8C52-CFA42DADD073,3,0
 81486 North Brazil Ct.,297663,1D0D06D7-B534-493F-AAFC-E0BF9E3EE1B7,5,1
 47311  Atlantic City Ct.,619918,73F5FFB6-818C-4290-927F-7D77E027356A,1,1
 86664 East Tunisia Ln.,609452,AFC93549-4456-4134-89CE-0716A3CA4B70,5,0
 48626  Chile Blvd.,204614,62941690-E7E1-42A0-BF00-0DE8724F5AC5,3,0
 50404 East Guyana Blvd.,597641,F4462B02-A482-4C77-B6BA-E5F6B94FCE6B,4,1
 9068 West Viet Nam Ave.,668319,6E704CB4-6B82-4F1C-9B0C-052B01A3CE96,4,0
 2364 South Northern Mariana Islands Ave.,455718,71A8DCA1-3894-4B9D-AB72-711A778A66F9,3,0
 3854 East Cambodia St.,617677,7033ADDA-2698-4FF6-9C0D-E35BAB29C001,1,0
 40582 South Azerbaijan St.,743829,18EAB581-B8B2-4169-9763-81CF43D6F965,2,1
 94832 North Butler Way,93326,96B826F2-4F0E-44F7-AF76-AB7B750EC78A,1,1
 28770 South Pierre Ct.,594628,AD442D82-ADD5-4398-9ECD-3B4524BCB0F1,2,0
 59346 West Mauritius Way,312919,14200F39-4A3D-4578-BE21-8A96049DC1B5,4,1
 25119 South Yemen Ave.,209008,316C210F-1BF1-4523-9BCD-B4CBB030B9F5,1,1
 16880 South Korea, Republic of Blvd.,506187,2311135B-EE22-4616-A970-20464B13E839,5,1
 27547 West Somalia Blvd.,667685,A562955D-1545-4759-A393-C9E973433D1D,1,1
 77804  Somalia Ln.,755881,A0C66D97-95E9-466A-9BEA-2DB13B338138,1,1
 16146 North Gibraltar Ln.,599188,5174B8E8-2CB9-4E6E-A781-0B82630E28CD,2,0
 6976 South Korea, Republic of Way,238412,05E9CA61-F5F6-4FF1-870A-51EFB30334E4,3,1
 88405 North Papua New Guinea Ct.,137399,990A0103-7A53-43E9-AA54-0262D05382A8,4,1
 74703  Christmas Island St.,484000,2EF21340-89E4-43D4-9A9E-511EF74315B9,1,1
 6900 West Svalbard and Jan Mayen Way,294411,802C346D-613B-443A-B598-DCCDF67BA92F,1,1
 60667 South Poland Ave.,783451,2E4BC6F1-073A-420E-A1E8-33D15AC26577,3,0
 7250  Panama Ln.,588414,CF96B5A8-13B0-441E-94D5-C46571720DE9,2,1
 58185  Jordan Blvd.,153445,6A7BEAF5-8CC6-40DB-A302-B51CC635D673,3,0
 95829 East Colombia St.,628314,50210841-F6AF-4D7D-8B79-1AD226D41324,3,0
 12066 South Romania Blvd.,686124,C66CA9EA-FA2D-4E4D-92E0-A0629868C99B,4,0
 49946  Swaziland Ave.,487453,109A091C-6677-4555-9B3D-4CFECA7543DF,4,1
 43358 North Kazakhstan Ave.,228689,E26FF93F-D673-4032-8B5F-961215C29F58,3,1
 47179 South Lithuania Blvd.,280498,523CFE48-5E39-4C2B-8AAC-59EC0C27B5F6,2,0
 87489 South United States Minor Outlying Islands Way,590197,D9CB24BE-2B1A-40E9-83FD-40600F60E955,4,1
 50630 East Malta St.,774771,0A097027-980F-48D9-B64E-2DFE08E93DA8,1,1
 97123 North Hackensack Ct.,335059,A95480D0-506A-43F2-9749-528A2DE2003C,2,1
 13730 North Carson Blvd.,372080,4BC2B672-AF21-44EB-AEA6-2D8298C8EEBC,4,0
 61121 West Comoros Blvd.,645939,08C6F6A1-E3E5-44AD-AB59-E2EED78D6BC9,3,1
 70612  Brunei Darussalam Way,489741,DA3DC349-EB44-4CE2-A146-EC6B0901F051,4,0
 43573 East North Little Rock Ave.,529616,E6CAB10E-E4E6-4F80-9E6E-F2A058411F21,4,1
 55198 North Belize Way,385084,7F48FF77-F9A2-4490-9983-0FA034BEDF30,5,0
 35189 South Singapore Ave.,748850,91BE2E0B-E9EA-40DB-B0DC-CAC9EB36F575,5,1
 34317  Michigan City Blvd.,160508,1F1D956D-4B7F-4895-87EC-617E7B8A270D,5,1
 98435 North France Way,466369,BC9B4D7D-E95E-4E3E-9671-1C451FE41377,1,0
 98190 South Mauritius Ln.,584700,18A2A97C-42C4-4F87-9630-C8A42D5EA4D4,3,0
 75807 West Peru Ct.,259265,EDEB95FB-5DDC-4BA8-83F1-2F5BFC872045,3,0
 18725 North Congo Way,439957,4F665F28-B992-47A9-93C1-4C4E49AA9B84,1,1
 91085 South Carolina Ct.,730875,44F93B8C-AA64-4541-8241-634D4A0CD77B,1,1
 74980 West Lithuania Blvd.,889639,CBD97775-ECB9-4150-B4A6-5B490187744F,1,1
 99337  Dickinson Ln.,142573,1AC060DA-922D-4904-996E-5D1CFBED49AB,4,1
 45312 West Angola St.,715219,79467F2A-0B74-4B2D-B75D-2EA8539C3623,2,1
 12601 South Mozambique Ct.,871196,72D31324-B0D7-43C3-AACD-09D588D21104,2,1
 18600 East Macedonia Ln.,146949,71ECDC49-D15A-4B8B-B8BC-AD341FC94EDE,2,0
 58139  Comoros Ct.,418382,B867F3F4-3604-4F7C-8D0F-260487F8E97D,4,1
 9249 South Guayama Ln.,156639,61C464A6-3B6A-4EA3-B642-0F6A6B5745C3,5,0
 34490 West Lawrence Way,304718,256E07E3-0199-456A-B347-905D26EF9D73,3,1
 56890  Bouvet Island Ln.,385991,DC008B22-5288-4D2D-9C40-B3D88060D5B1,4,1
 45756 West Germany Blvd.,208333,A92ED162-2F94-4710-A029-EF107C8F5386,4,1
 92072  Albania Way,432182,01F41807-05E7-4727-BF13-FAF77A32A24D,2,0
 34699 West Bouvet Island Ave.,143857,64ADFD58-CCAD-46BC-8537-42C5CF515573,3,1
 15457 West Hong Kong Ct.,831225,7A9AAC8E-4F59-4ABE-A215-CCA7089FB78A,1,1
 38442 North Lexington Ave.,885134,FA8C6D6B-04FF-434A-8536-434FE781FAEA,2,1
 99055 North Fremont Ave.,187817,A1096B1C-EDCF-4521-BA04-27C151726214,3,0
 85121 South Croatia Blvd.,455112,F63FE042-983E-4B67-928A-8433698A319D,4,1
 20822 East Morocco Way,274085,54B69114-09DF-4CB7-9ACC-BF72596E26D4,1,1
 33310 West Ephraim St.,336658,578685FF-E127-4AE5-81D3-C0626D8C8C4C,4,0
 4690 South Djibouti Ct.,456433,EBB73CE4-163F-46EA-8E3F-CC2D5FA449A9,2,1
 89523 South Binghamton Ln.,620907,2A68D73C-8DA2-4ADA-9814-B4EC853530E4,5,1
 46009 East Central African Republic Ct.,652620,685A4B66-830A-4C86-A1B5-C7C81D7309D6,4,0
 74636 North Guadeloupe Ct.,762459,8828D9D3-2C0B-42CC-B9F1-42A9BB53959F,3,1
 50761 South Bhutan St.,268173,D9EF45FE-795D-4DAD-BFF3-B604C3B86BBB,1,0
 77335  Norfolk Island St.,489872,142AF469-7B54-45FD-9E3B-1F4796A09BCB,2,1
 48139 South Afghanistan Way,819275,D119E1BB-4472-48A0-9DDB-8DC1E9231D30,4,0
 70565 East Chesapeake Ct.,137980,439434DD-C387-466A-BC1F-B2B068110B1D,1,1
 56081 East United Arab Emirates Blvd.,463946,113B4A20-3828-4DAA-BD26-1C61E33D039C,2,0
 14624 North Aruba St.,250583,316531EE-EB6F-4169-A8E5-8CE02AF30768,2,1
 30647 West Canada St.,184936,E3ED0387-DFF1-41BA-ACEF-A84FF229A3ED,1,0
 59012 South Poland Ct.,817458,FA8F03CF-5714-40F6-A3F6-5D71D0CF8C3B,3,1
 57746 West Angola Ct.,203586,7642F4DC-C2E9-4CD5-AF55-D297CDBFA683,4,1
 94502  Indonesia Way,673787,67AC6B18-150E-4539-B44A-82C22A9D4BBB,1,0
 13166  Palau Ct.,805758,ABD08919-6DFB-4598-BD13-AB05E48BA031,5,1
 21927 North Guatemala St.,117631,E028A70D-7DC5-4B7C-B8EA-A7D332F11E23,1,1
 52365 West Bulgaria St.,488631,4E201329-19FE-4568-87C4-7C2487234650,1,0
 19483 South Guadeloupe Ave.,724877,044DFA7D-0B42-4964-8F00-AAB9344A70C1,5,1
 45102 North Papua New Guinea Way,842623,027ACCC3-0562-420E-B06A-85DF56A16B60,1,0
 77577 South Gardena Ct.,451097,B0AA781A-2C21-4514-9B52-51ED75AA2FDF,3,1
 72569  Bahamas Ct.,839312,328DDBF3-B82F-47A0-928F-56B7B2B3636B,1,1
 60691 West Cedar City Ave.,194919,A11C3875-E554-4CB7-B483-929726FA66D1,2,0
 40947  Inglewood Ln.,152363,7B17B657-31A0-4B33-B32A-B9BDDDEF26A4,3,0
 37888 West Norfolk Island Blvd.,406923,09ADE8FA-9666-4B87-AD6A-543901579055,1,0
 95760 East Jamaica Ave.,478600,AC2DC43C-B45C-4F4D-B481-5234E46B2F25,4,0
 82728  Andorra Ct.,213240,DA496090-7BBC-4581-82F3-E7C7457FD1CF,3,1
 12438 West Hong Kong Ln.,452669,739E0B56-6CF7-4C8E-A7D4-F256463F69CF,5,1
 41330 East Lubbock Ln.,407236,90BF6103-C311-45F5-A062-099930653EED,2,0
 8838  Chicago Way,709050,FC7D7338-3D80-407A-8AAA-FB83F2BF04A8,5,1
 36867  Palestinian Territory, Occupied St.,160784,FB15CCDD-4148-4FA2-955A-30A840BAD283,5,0
 29007 North Greece Way,470772,046CD97F-344A-4932-AC0E-6449179E68D1,3,1
 34213 North Timor-leste St.,230838,80323299-0932-4169-8A1B-DC26068665B1,5,0
 29765  Virgin Islands, British Ave.,121224,E9DC3A4D-8739-405E-B232-6656239081A1,1,0
 19535  Congo Ave.,723422,CE58388F-C3C3-4249-BB89-10A8AE7389E0,5,0
 3038  Cedar City Blvd.,600061,8BC9FF36-B4F7-40DE-B58A-62B4578F8902,3,1
 28377 West Forrest City Ln.,281666,D7EDB212-3D68-468C-9606-5B60B90F6072,3,0
 21337 East Bolivia St.,736220,82F3713E-7B5D-4381-8316-8A499BE57764,3,1
 96819 North Saudi Arabia Ln.,750732,D35312EF-E186-4244-A441-739ADD60CCD9,3,0
 63290 North Hungary Blvd.,125553,8FB92DBF-386A-481F-B57D-791018DA0B27,1,1
 76307  Cape Verde St.,499418,2D3BAE03-94DF-46AB-A6C7-2EC90E94F042,2,0
 71737  Brazil Ct.,147129,7EF56109-AA81-4AF3-9AD1-AD3FB21621C3,5,0
 3022 North Bouvet Island Blvd.,130626,F4401471-EFF1-4997-B376-C981DAA35BCF,4,0
 80700 East Liechtenstein Way,638192,5A9A5C29-362E-4568-9A8B-274C511E6A8E,2,1
 40987 West Russian Federation Ct.,212201,E870196D-ADEE-4350-AAD7-65CDA4C20EC4,1,0
 59810 South Sudan St.,202253,72FAFCB0-D472-497D-8C3C-CC56D35F943C,4,0
 4419  Bhutan Way,646267,C661B637-57AC-4FDC-B256-7EC6E864AE0E,2,0
 39344 West Macao St.,573083,B63A2D20-58C0-47FE-A537-6F63115BE5A6,3,0
 70649 South Mozambique St.,564008,4E0A4F93-6137-4C00-95F1-A9FAA56152ED,4,0
 97855 South Moldova Ct.,273285,1FA8D19F-9626-410C-BFF3-33B3EF98E207,2,1
 48220  Angola Blvd.,666233,19D6D7A3-E7ED-4888-85EF-72CA38674C65,2,1
 27042 North United States Blvd.,126210,F6ED8E30-B062-4B2E-89FA-05B5394489F7,5,0
 69407 East Puerto Rico Blvd.,498314,C793EC54-930D-4AEC-B44D-4DD533F89742,1,0
 92027 North Belgium Ave.,679259,EB6F92B5-9FAE-4633-A605-5F8EA3F63AB0,2,1
 41180 South Slovenia Ct.,605435,1EB432F4-F45A-45DF-8AA4-63E6F137BBD6,3,0
 5378 South Svalbard and Jan Mayen Blvd.,690277,195865DC-4273-45CF-BCE3-3AE8DA6DF005,3,0
 12520 South Solomon Islands Ct.,512159,4E10A01B-1887-4FC0-8207-D49C8F8C8404,5,0
 95909 South Bouvet Island St.,712605,AA0E3DE1-A87C-422C-91D6-C34EE0DF8AEF,3,1
 25143 West Cocos Keeling Islands St.,463540,07ECA0C1-82F4-4DA2-A8A3-A3924FC19355,1,0
 78484 North Argentina St.,727979,E0E2D722-E6AC-4306-9930-E48648AB3DDF,3,0
 10668 East Garden Grove Ln.,135900,76A45293-3FA9-49A4-BC63-F62020466FB1,5,1
 31063 West Azerbaijan Ct.,799681,E2D1F29A-4ED6-4F3F-AD55-61ABF9610E42,5,1
 9811 South Czech Republic Blvd.,122603,45B07FBB-7D26-4294-B347-F55BDFF5FE19,1,1
 22278 North Monaco St.,234568,022E3EDE-A76C-4B6D-8D52-083DC4DE2B1C,3,0
 84563  Altoona Way,813001,C08F8194-D8ED-42DB-8C44-CE4A5C1AF87B,1,1
 7849 South Antigua and Barbuda Ave.,829172,E1174ACD-02EA-49B6-83CE-B4D70774494B,4,0
 17216 South Bahrain Way,147528,654F9C52-4BEE-42BB-AC96-4325F6566D18,2,1
 42886 West Luxembourg St.,467730,25DC30B0-C063-47C9-9BC5-BFCF4FB964A9,5,1
 37642  Liechtenstein Ln.,197944,48B894A5-E906-4928-987B-9EC16D5D3C28,3,0
 14746 South Albania Ct.,545703,87015934-9ADA-4AF1-9676-5CE3133AFC9F,1,0
