NUMERO, CONTRATO, PRECIONUMERO, ESAMOBLADO
 45607,45607,248980,0
 45608,45608,5547925,1
 45609,45609,3449985,1
 45610,45610,5775732,0
 45611,45611,1095140,0
 45612,45612,1060809,0
 45613,45613,6846668,0
 45614,45614,2462488,0
 45615,45615,5920256,1
 45616,45616,3550849,0
 45617,45617,1018936,1
 45618,45618,1705867,0
 45619,45619,4752392,0
 45620,45620,1940837,1
 45621,45621,6699259,1
 45622,45622,3162019,0
 45623,45623,792401,1
 45624,45624,4709044,0
 45625,45625,3303076,0
 45626,45626,5501463,0
 45627,45627,1511658,0
 45628,45628,5567215,1
 45629,45629,2330342,0
 45630,45630,4170720,0
 45631,45631,155021,0
 45632,45632,4277726,0
 45633,45633,4664686,0
 45634,45634,363555,1
 45635,45635,99779,1
 45636,45636,4610788,0
 45637,45637,2302420,0
 45638,45638,2715214,1
 45639,45639,1090049,0
 45640,45640,5736531,1
 45641,45641,691316,1
 45642,45642,3837146,1
 45643,45643,6417247,1
 45644,45644,2235611,0
 45645,45645,5890163,0
 45646,45646,2509210,0
 45647,45647,3478794,1
 45648,45648,6690728,1
 45649,45649,5042242,1
 45650,45650,5083070,0
 45651,45651,4251986,1
 45652,45652,3627799,0
 45653,45653,366315,1
 45654,45654,5069894,1
 45655,45655,6378467,0
 45656,45656,4647760,1
 45657,45657,6293640,1
 45658,45658,256550,1
 45659,45659,3702434,0
 45660,45660,691617,1
 45661,45661,2109102,0
 45662,45662,4591816,0
 45663,45663,5739790,1
 45664,45664,4626497,1
 45665,45665,1088876,0
 45666,45666,196240,0
 45667,45667,1459967,1
 45668,45668,5020436,1
 45669,45669,6641869,0
 45670,45670,105349,0
 45671,45671,3895930,1
 45672,45672,2050847,1
 45673,45673,5881788,1
 45674,45674,4143370,0
 45675,45675,4664722,0
 45676,45676,3617532,1
 45677,45677,3062583,0
 45678,45678,1560081,1
 45679,45679,1822573,0
 45680,45680,3028954,1
 45681,45681,6650055,1
 45682,45682,6256974,1
 45683,45683,6368708,0
 45684,45684,2110359,1
 45685,45685,2218643,1
 45686,45686,4471494,0
 45687,45687,4439600,1
 45688,45688,6984884,0
 45689,45689,6244476,1
 45690,45690,5078377,0
 45691,45691,3990920,0
 45692,45692,814865,1
 45693,45693,2029417,1
 45694,45694,2931143,0
 45695,45695,5836822,0
 45696,45696,6877278,1
 45697,45697,5226237,0
 45698,45698,5886745,1
 45699,45699,1289441,0
 45700,45700,3835544,1
 45701,45701,551923,1
 45702,45702,6978982,1
 45703,45703,4292636,1
 45704,45704,4846371,0
 45705,45705,5231860,1
 45706,45706,2315573,0
 45707,45707,3458494,0
 45708,45708,841532,1
 45709,45709,2331938,0
 45710,45710,6439235,1
 45711,45711,192383,0
 45712,45712,3157283,1
 45713,45713,4271937,1
 45714,45714,6938279,1
 45715,45715,5355942,0
 45716,45716,3990291,1
 45717,45717,2191294,0
 45718,45718,4338568,1
 45719,45719,4800952,1
 45720,45720,260057,0
 45721,45721,1198260,1
 45722,45722,1282378,0
 45723,45723,2923393,1
 45724,45724,4386888,1
 45725,45725,5226747,0
 45726,45726,4177365,0
 45727,45727,6695385,1
 45728,45728,2163814,1
 45729,45729,4605566,1
 45730,45730,3869152,1
 45731,45731,401186,1
 45732,45732,3958461,0
 45733,45733,4697732,1
 45734,45734,5533254,0
 45735,45735,1346973,1
 45736,45736,2028361,0
 45737,45737,2574085,0
 45738,45738,2480809,1
 45739,45739,6815564,0
 45740,45740,4646459,1
 45741,45741,1895133,0
 45742,45742,4014492,1
 45743,45743,6336203,0
 45744,45744,2619015,0
 45745,45745,1279610,0
 45746,45746,5850749,1
 45747,45747,1031123,1
 45748,45748,1712187,0
 45749,45749,6257039,0
 45750,45750,3851188,1
 45751,45751,2809567,0
 45752,45752,5590342,1
 45753,45753,4839203,0
 45754,45754,3208371,1
 45755,45755,4259253,1
 45756,45756,1151922,1
 45757,45757,2993994,1
 45758,45758,6855024,0
 45759,45759,6534888,0
 45760,45760,5457837,0
 45761,45761,2142129,1
 45762,45762,5935668,1
 45763,45763,3479591,0
 45764,45764,2073881,0
 45765,45765,6918803,0
 45766,45766,2795124,0
 45767,45767,4506490,0
 45768,45768,5263988,1
 45769,45769,344243,1
 45770,45770,969716,0
 45771,45771,3546449,0
 45772,45772,5024904,1
 45773,45773,2577440,1
 45774,45774,5938766,0
 45775,45775,5893219,0
 45776,45776,3754508,1
 45777,45777,6553850,1
 45778,45778,3191059,0
 45779,45779,3895850,1
 45780,45780,6243058,1
 45781,45781,5140647,1
 45782,45782,1444425,1
 45783,45783,2102682,0
 45784,45784,457898,1
 45785,45785,4530483,1
 45786,45786,3394886,1
 45787,45787,6493003,0
 45788,45788,4753004,1
 45789,45789,3253307,0
 45790,45790,440566,1
 45791,45791,6565321,1
 45792,45792,1102385,1
 45793,45793,4046597,0
 45794,45794,5531290,1
 45795,45795,5392717,1
 45796,45796,2163525,0
 45797,45797,2758203,0
 45798,45798,6980587,1
 45799,45799,4644509,0
 45800,45800,5422323,0
 45801,45801,5252349,1
 45802,45802,5645514,0
 45803,45803,701082,0
 45804,45804,1252575,1
 45805,45805,3453643,0
 45806,45806,1715564,0
 45807,45807,6014844,0
 45808,45808,5392499,0
 45809,45809,5406326,1
 45810,45810,1751491,0
 45811,45811,4822943,0
 45812,45812,4374624,0
 45813,45813,597030,0
 45814,45814,1283442,1
 45815,45815,2616751,0
 45816,45816,3636401,1
 45817,45817,5758896,0
 45818,45818,4049511,1
 45819,45819,3358058,0
 45820,45820,3519219,0
 45821,45821,6149664,1
 45822,45822,5468517,1
 45823,45823,3647801,0
 45824,45824,2585645,0
 45825,45825,862297,0
 45826,45826,6770907,0
 45827,45827,2767531,0
 45828,45828,6143072,1
 45829,45829,4736960,0
 45830,45830,5763318,1
 45831,45831,4544676,1
 45832,45832,5636232,0
 45833,45833,1380535,1
 45834,45834,3225027,1
 45835,45835,964968,0
 45836,45836,1712593,1
 45837,45837,4912604,0
 45838,45838,4073551,1
 45839,45839,4245417,1
 45840,45840,5605129,0
 45841,45841,5608055,0
 45842,45842,5415493,0
 45843,45843,4245153,1
 45844,45844,4082980,1
 45845,45845,3991043,0
 45846,45846,4712960,1
 45847,45847,2985452,0
 45848,45848,583369,1
 45849,45849,4136430,0
 45850,45850,5568433,0
 45851,45851,648546,0
 45852,45852,6167619,1
 45853,45853,2433693,0
 45854,45854,2117981,0
 45855,45855,5763091,1
 45856,45856,5046564,0
 45857,45857,1278381,1
 45858,45858,4009122,1
 45859,45859,2698702,0
 45860,45860,6256423,0
 45861,45861,4490808,1
 45862,45862,820052,0
 45863,45863,1588417,1
 45864,45864,654500,0
 45865,45865,642298,0
 45866,45866,343037,1
 45867,45867,2586387,0
 45868,45868,1965739,1
 45869,45869,417508,1
 45870,45870,457657,0
 45871,45871,1519286,0
 45872,45872,6732963,1
 45873,45873,4745126,1
 45874,45874,3344539,1
 45875,45875,6735364,0
 45876,45876,3753958,0
 45877,45877,994117,1
 45878,45878,6713295,1
 45879,45879,5493923,1
 45880,45880,4998932,0
 45881,45881,3049972,1
 45882,45882,6071577,0
 45883,45883,6266687,0
 45884,45884,573184,1
 45885,45885,1046444,0
 45886,45886,2010357,1
 45887,45887,4748917,0
 45888,45888,2367542,0
 45889,45889,2333039,1
 45890,45890,2409956,1
 45891,45891,2414924,0
 45892,45892,6522601,1
 45893,45893,270648,0
 45894,45894,1474191,1
 45895,45895,5875240,0
 45896,45896,6346039,0
 45897,45897,6221956,1
 45898,45898,6047347,0
 45899,45899,5515545,1
 45900,45900,6074252,1
 45901,45901,6450806,1
 45902,45902,850362,0
 45903,45903,3132145,0
 45904,45904,2951568,0
 45905,45905,6254126,1
 45906,45906,6512552,0
 45907,45907,3527415,1
 45908,45908,6293337,0
 45909,45909,3163492,0
 45910,45910,5069257,1
 45911,45911,3714305,0
 45912,45912,2846685,1
 45913,45913,6020347,0
 45914,45914,5093607,0
 45915,45915,615050,0
 45916,45916,4219811,0
 45917,45917,3730492,0
 45918,45918,5368203,0
 45919,45919,4065945,1
 45920,45920,4263910,0
 45921,45921,1964696,1
 45922,45922,5175636,0
 45923,45923,2175281,0
 45924,45924,2709291,1
 45925,45925,1904946,0
 45926,45926,1741715,0
 45927,45927,1319221,1
 45928,45928,963216,0
 45929,45929,6853545,0
 45930,45930,4987756,1
 45931,45931,291379,1
 45932,45932,4290710,0
 45933,45933,6660164,0
 45934,45934,3813137,0
 45935,45935,5748805,1
 45936,45936,3672076,1
 45937,45937,5949423,1
 45938,45938,3515773,0
 45939,45939,4913969,1
 45940,45940,3894458,0
 45941,45941,5285992,1
 45942,45942,4496317,1
 45943,45943,3898477,1
 45944,45944,3897859,0
 45945,45945,4271814,0
 45946,45946,4720338,1
 45947,45947,6776606,0
 45948,45948,2404550,0
 45949,45949,2703070,0
 45950,45950,1708486,0
 45951,45951,2313693,0
 45952,45952,5719115,1
 45953,45953,5200731,0
 45954,45954,3823945,1
 45955,45955,5694921,0
 45956,45956,1790953,1
 45957,45957,6939247,0
 45958,45958,2384027,1
 45959,45959,6679402,0
 45960,45960,6475315,0
 45961,45961,881661,0
 45962,45962,5296290,0
 45963,45963,4230609,0
 45964,45964,808308,0
 45965,45965,6865239,0
 45966,45966,974605,0
 45967,45967,1415460,1
 45968,45968,5303929,0
 45969,45969,98648,1
 45970,45970,1567199,1
 45971,45971,5356457,0
 45972,45972,5686968,0
 45973,45973,1738956,1
 45974,45974,1530041,0
 45975,45975,1630117,1
 45976,45976,3949686,0
 45977,45977,3244872,1
 45978,45978,2341141,1
 45979,45979,6758595,0
 45980,45980,3739226,1
 45981,45981,167675,0
 45982,45982,3720406,1
 45983,45983,1362149,1
 45984,45984,3273236,1
 45985,45985,131324,1
 45986,45986,4039783,1
 45987,45987,6382327,0
 45988,45988,2633893,0
 45989,45989,5056581,1
 45990,45990,3658212,1
 45991,45991,4246111,1
 45992,45992,1274731,0
 45993,45993,5601556,0
 45994,45994,4521477,0
 45995,45995,3466836,0
 45996,45996,4921012,1
 45997,45997,1395408,1
 45998,45998,3874345,0
 45999,45999,3676624,0
 46000,46000,2098922,0
 46001,46001,503833,1
 46002,46002,5113586,1
 46003,46003,1210362,0
 46004,46004,4252585,0
 46005,46005,4087287,0
 46006,46006,2363031,1
 46007,46007,4635019,0
 46008,46008,3895877,1
 46009,46009,116341,0
 46010,46010,787659,1
 46011,46011,4101255,1
 46012,46012,6599351,1
 46013,46013,4444593,0
 46014,46014,1171235,1
 46015,46015,3382024,0
 46016,46016,872935,0
 46017,46017,2467077,0
 46018,46018,4447757,0
 46019,46019,2703772,1
 46020,46020,6673328,1
 46021,46021,1431640,1
 46022,46022,2054046,0
 46023,46023,4039087,0
 46024,46024,3704125,1
 46025,46025,4628087,1
 46026,46026,228345,0
 46027,46027,883912,0
 46028,46028,6284933,1
 46029,46029,6324675,0
 46030,46030,4658778,0
 46031,46031,128659,1
 46032,46032,4318658,0
 46033,46033,4847695,0
 46034,46034,3866150,0
 46035,46035,760121,0
 46036,46036,3629300,1
 46037,46037,3239250,0
 46038,46038,4719661,0
 46039,46039,3671669,1
 46040,46040,2835747,1
 46041,46041,543951,1
 46042,46042,1853072,0
 46043,46043,2545678,0
 46044,46044,1796520,0
 46045,46045,2473390,0
 46046,46046,3502321,1
 46047,46047,5601524,0
 46048,46048,1113375,0
 46049,46049,6939360,1
 46050,46050,1536395,0
 46051,46051,5772867,0
 46052,46052,4188846,1
 46053,46053,5990443,0
 46054,46054,5011267,0
 46055,46055,219236,1
 46056,46056,6357882,1
 46057,46057,245140,0
 46058,46058,6591390,1
 46059,46059,3536534,1
 46060,46060,4934011,1
 46061,46061,3750736,0
 46062,46062,3268231,0
 46063,46063,3735233,0
 46064,46064,4768658,0
 46065,46065,3143541,0
 46066,46066,810546,1
 46067,46067,4154389,0
 46068,46068,4837419,1
 46069,46069,2393171,0
 46070,46070,5661069,0
 46071,46071,3068004,0
 46072,46072,3427060,1
 46073,46073,5504948,1
 46074,46074,3580429,1
 46075,46075,152371,1
 46076,46076,4936987,0
 46077,46077,3340169,1
 46078,46078,6437512,1
 46079,46079,1126404,0
 46080,46080,2309730,0
 46081,46081,1101199,1
 46082,46082,307582,1
 46083,46083,1988436,0
 46084,46084,2083760,1
 46085,46085,1344370,1
 46086,46086,6118236,1
 46087,46087,892220,0
 46088,46088,5341598,0
 46089,46089,4455000,1
 46090,46090,3187965,1
 46091,46091,2880072,1
 46092,46092,6852060,1
 46093,46093,2995020,0
 46094,46094,6526612,0
 46095,46095,5663328,1
 46096,46096,2814437,0
 46097,46097,5766133,0
 46098,46098,2167917,0
 46099,46099,4675666,0
 46100,46100,3488079,0
 46101,46101,6927824,0
 46102,46102,756086,1
 46103,46103,929800,0
 46104,46104,4596125,1
 46105,46105,1776722,0
 46106,46106,3676764,0
 46107,46107,4421882,0
 46108,46108,6978727,0
 46109,46109,2100627,1
 46110,46110,4690536,0
 46111,46111,2529492,0
 46112,46112,2558539,0
 46113,46113,4233873,0
 46114,46114,3744643,0
 46115,46115,3730942,0
 46116,46116,4925965,0
 46117,46117,6742296,0
 46118,46118,2369651,0
 46119,46119,2482229,0
 46120,46120,2765257,1
 46121,46121,753590,1
 46122,46122,5309917,0
 46123,46123,2837422,1
 46124,46124,993443,0
 46125,46125,2351873,0
 46126,46126,2926564,0
 46127,46127,5825143,0
 46128,46128,1454729,1
 46129,46129,4835619,1
 46130,46130,2717620,0
 46131,46131,864403,1
 46132,46132,4925349,0
 46133,46133,933680,0
 46134,46134,2083320,0
 46135,46135,1772224,1
 46136,46136,3270683,0
 46137,46137,2985934,0
 46138,46138,266179,1
 46139,46139,2801700,0
 46140,46140,4158386,0
 46141,46141,6619091,0
 46142,46142,1129858,1
 46143,46143,3631851,1
 46144,46144,2067072,0
 46145,46145,3863969,0
 46146,46146,3675579,1
 46147,46147,5403734,0
 46148,46148,472324,1
 46149,46149,4147873,1
 46150,46150,4094052,1
 46151,46151,5423147,0
 46152,46152,5925115,1
 46153,46153,5719339,1
 46154,46154,5465890,0
 46155,46155,5917019,1
 46156,46156,1908076,0
 46157,46157,2145762,1
 46158,46158,1938022,0
 46159,46159,3019052,0
 46160,46160,798342,1
 46161,46161,3154158,0
 46162,46162,2717423,0
 46163,46163,4297220,0
 46164,46164,575383,1
 46165,46165,2558818,0
 46166,46166,6535185,1
 46167,46167,2182274,0
 46168,46168,4565537,1
 46169,46169,1357341,0
 46170,46170,5214163,0
 46171,46171,6617440,0
 46172,46172,1058484,0
 46173,46173,2978002,0
 46174,46174,6526291,1
 46175,46175,6185450,0
 46176,46176,114707,1
 46177,46177,1153719,0
 46178,46178,6983030,0
 46179,46179,2954311,1
 46180,46180,3089637,1
 46181,46181,4039787,1
 46182,46182,3861309,0
 46183,46183,5576310,0
 46184,46184,5568746,1
 46185,46185,2581631,1
 46186,46186,5242274,0
 46187,46187,3565623,1
 46188,46188,762710,1
 46189,46189,1560541,0
 46190,46190,1083768,0
 46191,46191,6571474,1
 46192,46192,1966089,1
 46193,46193,6402533,1
 46194,46194,6489466,1
 46195,46195,3504058,0
 46196,46196,4430438,0
 46197,46197,6167167,0
 46198,46198,2574199,1
 46199,46199,515426,0
 46200,46200,3026228,1
 46201,46201,6249966,1
 46202,46202,5354475,1
 46203,46203,2896361,1
 46204,46204,6989437,1
 46205,46205,5845570,1
 46206,46206,94332,0
 46207,46207,4141753,1
 46208,46208,93258,0
 46209,46209,4387596,1
 46210,46210,1797527,1
 46211,46211,4096362,1
 46212,46212,420297,1
 46213,46213,751318,1
 46214,46214,866805,1
 46215,46215,4754674,1
 46216,46216,552947,0
 46217,46217,4730706,1
 46218,46218,962736,1
 46219,46219,3449217,1
 46220,46220,6788851,1
 46221,46221,4334836,0
 46222,46222,5745173,1
 46223,46223,6059894,1
 46224,46224,2846973,0
 46225,46225,5878442,1
 46226,46226,4953065,1
 46227,46227,1772025,1
 46228,46228,748490,1
 46229,46229,644189,0
 46230,46230,2686460,0
 46231,46231,1283579,1
 46232,46232,5771315,1
 46233,46233,705318,0
 46234,46234,1499438,1
 46235,46235,528038,1
 46236,46236,2906618,0
 46237,46237,597339,0
 46238,46238,2939241,1
 46239,46239,1222233,1
 46240,46240,567467,1
 46241,46241,6136530,1
 46242,46242,3912873,0
 46243,46243,3641609,0
 46244,46244,3735006,0
 46245,46245,3933850,0
 46246,46246,3007421,0
 46247,46247,6812086,0
 46248,46248,5460366,1
 46249,46249,928782,0
 46250,46250,6286168,0
 46251,46251,5836366,0
 46252,46252,4418182,0
 46253,46253,4503362,1
 46254,46254,2922068,0
 46255,46255,6958077,1
 46256,46256,1605857,0
 46257,46257,4518828,0
 46258,46258,1448308,0
 46259,46259,2826791,1
 46260,46260,894551,0
 46261,46261,1820018,1
 46262,46262,4532991,0
 46263,46263,3237907,1
 46264,46264,1601784,0
 46265,46265,6878230,1
 46266,46266,5150050,1
 46267,46267,1010338,1
 46268,46268,5232593,1
 46269,46269,1392567,1
 46270,46270,2959149,0
 46271,46271,3828630,0
 46272,46272,439585,1
 46273,46273,5338257,0
 46274,46274,4551510,0
 46275,46275,6573445,1
 46276,46276,4362187,0
 46277,46277,2297329,0
 46278,46278,3765548,1
 46279,46279,2739280,0
 46280,46280,1198190,0
 46281,46281,2531638,0
 46282,46282,5256062,0
 46283,46283,1926915,1
 46284,46284,5124166,1
 46285,46285,4539839,1
 46286,46286,6441932,1
 46287,46287,5677443,0
 46288,46288,824047,0
 46289,46289,792693,1
 46290,46290,507126,0
 46291,46291,4775594,1
 46292,46292,6787372,0
 46293,46293,3720383,1
 46294,46294,379602,1
 46295,46295,2409520,0
 46296,46296,326576,1
 46297,46297,1291675,0
 46298,46298,489242,1
 46299,46299,2487326,1
 46300,46300,5279743,1
 46301,46301,1218871,0
 46302,46302,5091291,1
 46303,46303,3911053,1
 46304,46304,1149751,1
 46305,46305,1939341,1
 46306,46306,3154679,1
 46307,46307,565484,1
 46308,46308,3440443,1
 46309,46309,2707869,0
 46310,46310,6973821,1
 46311,46311,4641165,1
 46312,46312,6807709,0
 46313,46313,4270635,1
 46314,46314,3532582,1
 46315,46315,3706379,0
 46316,46316,1794940,1
 46317,46317,5507730,0
 46318,46318,3681005,1
 46319,46319,4857615,0
 46320,46320,1750241,0
 46321,46321,523442,1
 46322,46322,3166399,0
 46323,46323,3750861,0
 46324,46324,392982,1
 46325,46325,1314745,0
 46326,46326,5511565,1
 46327,46327,3911384,0
 46328,46328,2128823,1
 46329,46329,218597,1
 46330,46330,2833470,1
 46331,46331,6651521,1
 46332,46332,2509558,1
 46333,46333,1458546,1
 46334,46334,3601599,0
 46335,46335,103235,1
 46336,46336,6266356,0
 46337,46337,3821868,1
 46338,46338,6297080,1
 46339,46339,4154943,0
 46340,46340,5895184,0
 46341,46341,6244242,0
 46342,46342,4683659,0
 46343,46343,2905846,0
 46344,46344,5939193,0
 46345,46345,91083,1
 46346,46346,833620,1
 46347,46347,6423040,0
 46348,46348,4204572,0
 46349,46349,2125180,1
 46350,46350,6074045,0
 46351,46351,5774879,1
 46352,46352,3641337,1
 46353,46353,1210033,0
 46354,46354,1590708,1
 46355,46355,3981948,1
 46356,46356,2542812,1
 46357,46357,4460798,1
 46358,46358,6731835,0
 46359,46359,5841716,1
 46360,46360,5519760,1
 46361,46361,3143565,1
 46362,46362,5651500,1
 46363,46363,4493511,0
 46364,46364,2871282,1
 46365,46365,4110486,0
 46366,46366,2657022,1
 46367,46367,1473119,0
 46368,46368,4359239,1
 46369,46369,820295,1
 46370,46370,239185,1
 46371,46371,3068507,1
 46372,46372,5045561,0
 46373,46373,1318265,1
 46374,46374,2403766,1
 46375,46375,2989798,0
 46376,46376,934638,0
 46377,46377,5472873,1
 46378,46378,3810115,0
 46379,46379,5556883,0
 46380,46380,1781947,0
 46381,46381,3315864,1
 46382,46382,4508743,1
 46383,46383,1163776,0
 46384,46384,4273000,1
 46385,46385,5521547,0
 46386,46386,3602775,0
 46387,46387,2588525,0
 46388,46388,2443825,1
 46389,46389,6179876,1
 46390,46390,6655889,1
 46391,46391,1257099,0
 46392,46392,4554224,1
 46393,46393,5270670,0
 46394,46394,806380,0
 46395,46395,4683655,0
 46396,46396,5406778,0
 46397,46397,1758419,1
 46398,46398,2854769,0
 46399,46399,3316402,1
 46400,46400,4605077,1
 46401,46401,5169444,0
 46402,46402,2286265,1
 46403,46403,4686713,0
 46404,46404,6031278,1
 46405,46405,1170222,1
 46406,46406,1473110,1
 46407,46407,2213574,1
 46408,46408,4041836,0
 46409,46409,630501,1
 46410,46410,915259,0
 46411,46411,142666,1
 46412,46412,1808879,1
 46413,46413,5732275,0
 46414,46414,3683473,1
 46415,46415,1085350,1
 46416,46416,2857144,1
 46417,46417,6688980,0
 46418,46418,6595586,1
 46419,46419,5306054,1
 46420,46420,2785864,0
 46421,46421,2432247,1
 46422,46422,3881329,1
 46423,46423,1742258,0
 46424,46424,6732393,1
 46425,46425,5017400,1
 46426,46426,5203798,0
 46427,46427,6721083,1
 46428,46428,143677,0
 46429,46429,5275314,0
 46430,46430,2307807,0
 46431,46431,2072235,0
 46432,46432,708969,0
 46433,46433,5723344,1
 46434,46434,889426,0
 46435,46435,3504800,1
 46436,46436,2101265,0
 46437,46437,3525776,0
 46438,46438,6602588,1
 46439,46439,2868733,1
 46440,46440,6237574,1
 46441,46441,4002226,1
 46442,46442,6578301,1
 46443,46443,1546251,0
 46444,46444,1359217,0
 46445,46445,2416435,1
 46446,46446,3731554,1
 46447,46447,1083353,1
 46448,46448,1039059,0
 46449,46449,5201408,1
 46450,46450,283559,1
 46451,46451,2701696,0
 46452,46452,1673813,0
 46453,46453,2949182,0
 46454,46454,3270434,1
 46455,46455,2830155,0
 46456,46456,1512945,0
 46457,46457,5572757,1
 46458,46458,4973414,0
 46459,46459,235729,1
 46460,46460,1829861,1
 46461,46461,3825879,0
 46462,46462,2733257,0
 46463,46463,608566,0
 46464,46464,2969297,1
 46465,46465,1476218,1
 46466,46466,3346169,1
 46467,46467,521784,1
 46468,46468,997449,0
 46469,46469,4895806,0
 46470,46470,1910612,0
 46471,46471,5762890,0
 46472,46472,2071610,1
 46473,46473,1299003,0
 46474,46474,1532809,0
 46475,46475,2205006,1
 46476,46476,5575533,0
 46477,46477,6092784,0
 46478,46478,3475028,1
 46479,46479,3668665,0
 46480,46480,751594,1
 46481,46481,2739776,0
 46482,46482,5217699,1
 46483,46483,214196,1
 46484,46484,1486699,0
 46485,46485,2477142,1
 46486,46486,1279058,0
 46487,46487,4307204,0
 46488,46488,2551285,1
 46489,46489,3334001,1
 46490,46490,946794,0
