ID, BANIERA, YACUZZI, SALA, COCINETA
 52174,1,0,1,1
 52175,0,1,1,0
 52176,0,0,0,1
 52177,0,1,1,0
 52178,1,0,1,0
 52179,0,0,0,0
 52180,1,1,1,1
 52181,1,1,0,1
 52182,0,1,0,1
 52183,0,0,0,1
 52184,0,0,1,1
 52185,1,0,0,0
 52186,1,1,1,1
 52187,0,1,1,1
 52188,0,0,1,1
 52189,1,0,1,1
 52190,1,0,0,1
 52191,1,1,1,0
 52192,0,1,0,0
 52193,1,0,1,0
 52194,0,1,0,0
 52195,1,1,0,0
 52196,0,1,0,0
 52197,0,0,0,1
 52198,1,0,0,0
 52199,1,1,1,0
 52200,0,0,0,0
 52201,1,1,0,0
 52202,1,1,1,0
 52203,1,0,1,0
 52204,1,0,1,1
 52205,1,0,1,1
 52206,1,0,0,1
 52207,0,1,0,1
 52208,1,0,1,0
 52209,0,1,0,1
 52210,0,0,1,0
 52211,0,1,1,1
 52212,0,1,1,0
 52213,0,0,1,0
 52214,1,0,1,0
 52215,0,0,0,0
 52216,0,0,1,0
 52217,0,1,0,0
 52218,0,1,1,1
 52219,1,0,0,0
 52220,0,0,0,0
 52221,1,0,1,0
 52222,0,1,0,1
 52223,0,0,0,0
 52224,0,0,0,0
 52225,0,1,0,1
 52226,0,1,0,1
 52227,0,0,1,1
 52228,1,1,1,0
 52229,1,1,0,0
 52230,0,0,0,0
 52231,1,1,1,1
 52232,1,0,0,0
 52233,0,0,1,1
 52234,1,0,0,0
 52235,0,0,0,1
 52236,1,0,1,1
 52237,0,1,0,1
 52238,1,0,0,0
 52239,1,1,0,0
 52240,0,1,1,1
 52241,0,0,0,0
 52242,1,0,0,0
 52243,0,1,1,1
 52244,0,0,1,0
 52245,1,1,0,0
 52246,1,1,0,0
 52247,1,0,1,1
 52248,1,0,0,0
 52249,1,1,1,0
 52250,0,0,1,0
 52251,0,1,0,0
 52252,1,1,0,1
 52253,1,1,1,0
 52254,1,1,0,1
 52255,1,1,1,1
 52256,0,1,1,0
 52257,1,0,0,0
 52258,0,0,1,1
 52259,1,0,1,0
 52260,1,0,1,1
 52261,1,0,0,0
 52262,1,0,1,0
 52263,0,0,1,0
 52264,1,1,0,1
 52265,1,1,1,1
 52266,0,1,0,0
 52267,1,1,1,0
 52268,0,0,1,0
 52269,0,1,0,0
 52270,0,0,0,1
 52271,0,0,1,1
 52272,1,1,1,0
 52273,1,1,1,1
 52274,0,0,0,0
 52275,1,1,0,0
 52276,1,1,0,1
 52277,0,0,1,0
 52278,1,1,0,1
 52279,0,0,1,0
 52280,0,0,1,1
 52281,1,1,0,1
 52282,1,1,0,1
 52283,0,1,1,1
 52284,0,0,1,0
 52285,1,0,1,0
 52286,0,1,0,1
 52287,1,0,0,0
 52288,1,0,0,0
 52289,1,0,1,0
 52290,0,1,1,0
 52291,0,0,0,1
 52292,0,1,1,1
 52293,0,0,0,0
 52294,0,1,0,0
 52295,1,1,0,0
 52296,0,0,1,1
 52297,1,1,0,1
 52298,0,1,1,1
 52299,0,1,0,0
 52300,1,0,1,0
 52301,0,1,1,1
 52302,1,1,1,1
 52303,1,0,1,1
 52304,1,0,0,0
 52305,0,0,1,1
 52306,1,0,1,1
 52307,0,1,1,1
 52308,1,0,1,0
 52309,1,1,1,0
 52310,1,0,1,0
 52311,0,1,0,0
 52312,1,1,0,1
 52313,0,0,0,1
 52314,1,1,1,0
 52315,1,1,0,0
 52316,0,0,1,0
 52317,1,1,0,1
 52318,0,0,0,1
 52319,0,1,0,0
 52320,1,1,0,1
 52321,1,1,1,0
 52322,1,0,0,1
 52323,1,1,0,1
 52324,1,0,1,0
 52325,0,0,1,1
 52326,1,0,0,0
 52327,1,0,1,1
 52328,1,1,0,1
 52329,1,1,1,1
 52330,0,0,0,1
 52331,1,1,0,1
 52332,1,0,1,0
 52333,1,0,0,1
 52334,1,0,0,0
 52335,0,0,0,0
 52336,1,1,1,1
 52337,0,1,1,0
 52338,0,0,1,0
 52339,0,0,1,0
 52340,1,0,0,0
 52341,0,0,0,1
 52342,1,1,1,1
 52343,1,0,0,0
 52344,0,0,1,1
 52345,1,1,1,1
 52346,1,1,0,1
 52347,1,0,1,0
 52348,0,1,1,1
 52349,0,1,0,0
 52350,1,0,0,0
 52351,0,0,0,0
 52352,1,1,0,0
 52353,0,1,1,0
 52354,0,0,1,0
 52355,0,1,1,0
 52356,1,0,0,1
 52357,1,0,0,0
 52358,0,0,0,0
 52359,0,0,0,0
 52360,0,0,0,0
 52361,1,0,0,0
 52362,0,1,1,0
 52363,0,0,0,1
 52364,1,0,0,0
 52365,0,1,1,0
 52366,1,0,1,1
 52367,0,1,1,1
 52368,0,1,0,0
 52369,0,1,1,0
 52370,0,1,0,1
 52371,0,1,1,1
 52372,1,0,0,0
 52373,0,0,1,0
 52374,0,1,0,0
 52375,1,1,0,0
 52376,1,1,0,1
 52377,1,0,0,0
 52378,0,0,1,0
 52379,1,1,0,0
 52380,0,1,1,1
 52381,1,0,0,1
 52382,1,1,1,1
 52383,1,1,1,0
 52384,0,0,0,1
 52385,1,1,0,1
 52386,1,0,1,0
 52387,1,1,1,0
 52388,1,0,0,1
 52389,0,1,0,0
 52390,1,0,1,0
 52391,0,1,1,1
 52392,1,0,0,1
 52393,0,1,1,1
 52394,0,1,1,0
 52395,1,1,0,0
 52396,0,1,0,1
 52397,1,1,0,0
 52398,0,1,1,0
 52399,0,1,0,0
 52400,0,1,0,1
 52401,0,0,0,1
 52402,0,1,1,1
 52403,0,1,1,0
 52404,0,1,1,1
 52405,1,0,1,1
 52406,1,1,1,0
 52407,1,1,1,0
 52408,0,1,0,1
 52409,1,1,0,1
 52410,0,1,0,0
 52411,1,0,1,0
 52412,1,1,0,0
 52413,0,1,1,0
 52414,1,1,1,1
 52415,1,0,0,0
 52416,1,0,0,0
 52417,1,1,0,0
 52418,1,1,1,1
 52419,1,1,1,1
 52420,1,0,1,0
 52421,0,0,1,0
 52422,1,1,0,1
 52423,1,1,1,1
 52424,0,1,0,0
 52425,0,1,0,0
 52426,1,1,0,0
 52427,1,1,1,1
 52428,0,0,0,0
 52429,1,0,0,0
 52430,1,0,1,0
 52431,1,1,1,1
 52432,1,1,0,0
 52433,1,1,0,1
 52434,0,0,1,0
 52435,0,0,0,1
 52436,1,1,1,0
 52437,1,1,1,0
 52438,0,1,1,0
 52439,1,0,0,1
 52440,1,1,1,0
 52441,0,1,0,0
 52442,1,1,1,1
 52443,1,0,1,0
 52444,0,1,0,1
 52445,0,0,1,0
 52446,0,0,1,0
 52447,0,0,0,0
 52448,1,1,1,1
 52449,0,1,1,0
 52450,0,0,0,1
 52451,1,1,0,0
 52452,1,0,0,1
 52453,1,0,0,1
 52454,1,0,0,0
 52455,0,0,1,0
 52456,1,1,0,1
 52457,0,0,0,0
 52458,0,0,1,1
 52459,0,0,1,0
 52460,0,0,1,0
 52461,1,0,1,1
 52462,0,1,0,0
 52463,1,1,1,0
 52464,1,1,0,0
 52465,0,1,0,0
 52466,0,0,1,1
 52467,0,0,1,0
 52468,0,0,0,1
 52469,1,0,0,1
 52470,0,0,1,0
 52471,1,1,0,0
 52472,1,0,1,0
 52473,0,0,0,1
 52474,0,0,1,0
 52475,0,1,1,0
 52476,0,1,1,0
 52477,0,0,0,1
 52478,0,0,1,1
 52479,1,1,1,1
 52480,0,0,0,0
 52481,0,0,1,1
 52482,0,1,1,1
 52483,1,0,0,1
 52484,1,0,0,1
 52485,0,1,1,0
 52486,1,1,1,1
 52487,1,1,0,0
 52488,1,0,0,1
 52489,1,0,0,1
 52490,1,0,1,0
 52491,1,1,1,1
 52492,0,0,0,0
 52493,1,0,1,0
 52494,1,0,0,1
 52495,1,1,1,1
 52496,1,1,1,0
 52497,1,0,1,0
 52498,0,1,1,0
 52499,0,0,0,1
 52500,0,0,1,0
 52501,1,0,0,0
 52502,1,0,0,1
 52503,1,0,1,0
 52504,1,1,1,1
 52505,1,1,1,0
 52506,0,0,1,1
 52507,0,0,0,0
 52508,0,1,0,1
 52509,1,1,0,1
 52510,0,0,1,1
 52511,1,1,1,1
 52512,0,0,1,0
 52513,1,0,1,0
 52514,0,1,1,0
 52515,0,0,1,1
 52516,0,1,1,0
 52517,1,1,1,1
 52518,1,1,1,0
 52519,0,1,0,1
 52520,1,1,0,1
 52521,0,0,0,1
 52522,0,0,1,1
 52523,1,0,0,1
 52524,0,0,1,0
 52525,0,1,1,1
 52526,0,1,0,1
 52527,0,1,1,1
 52528,1,1,1,0
 52529,1,0,1,1
 52530,1,1,1,1
 52531,0,0,0,1
 52532,0,0,0,1
 52533,0,1,1,0
 52534,0,1,0,0
 52535,1,0,0,1
 52536,1,1,1,0
 52537,1,1,1,0
 52538,1,0,0,0
 52539,0,1,1,0
 52540,0,1,1,0
 52541,1,0,0,0
 52542,0,1,0,1
 52543,1,1,1,0
 52544,0,0,0,1
 52545,1,0,0,1
 52546,1,1,0,1
 52547,0,1,0,1
 52548,1,1,1,0
 52549,0,0,1,0
 52550,0,0,1,1
 52551,1,1,1,0
 52552,1,1,1,1
 52553,0,1,1,0
 52554,1,0,0,0
 52555,0,0,0,0
 52556,0,0,0,1
 52557,1,1,1,0
 52558,0,1,1,1
 52559,0,1,1,1
 52560,1,0,0,0
 52561,0,0,1,1
 52562,1,0,1,1
 52563,1,1,1,1
 52564,0,1,0,1
 52565,1,1,0,1
 52566,1,0,0,0
 52567,0,1,1,0
 52568,1,1,1,1
 52569,1,0,1,0
 52570,0,1,1,0
 52571,1,0,1,1
 52572,0,1,1,0
 52573,0,0,0,1
 52574,1,1,1,0
 52575,1,1,1,1
 52576,0,1,1,0
 52577,0,0,1,0
 52578,1,1,1,1
 52579,0,0,1,0
 52580,1,0,1,0
 52581,0,0,0,0
 52582,0,0,0,0
 52583,0,0,0,0
 52584,0,0,0,1
 52585,0,0,0,0
 52586,0,0,1,0
 52587,0,0,0,1
 52588,1,1,0,1
 52589,1,0,1,1
 52590,1,1,0,0
 52591,1,0,0,0
 52592,1,0,0,1
 52593,0,0,0,1
 52594,0,0,0,1
 52595,0,0,0,1
 52596,1,0,1,0
 52597,0,1,0,1
 52598,1,0,0,0
 52599,1,1,0,0
 52600,1,1,0,0
 52601,1,0,1,1
 52602,1,1,0,1
 52603,0,0,0,0
 52604,0,1,1,0
 52605,1,1,1,0
 52606,0,1,0,1
 52607,0,0,1,1
 52608,1,0,1,1
 52609,1,1,0,1
 52610,1,0,1,1
 52611,0,0,1,1
 52612,1,1,1,0
 52613,0,0,0,1
 52614,1,0,1,1
 52615,1,0,0,0
 52616,1,1,1,0
 52617,0,0,1,1
 52618,0,1,1,0
 52619,1,0,0,0
 52620,0,0,0,1
 52621,1,0,1,0
 52622,0,1,0,1
 52623,0,0,1,0
 52624,1,1,1,1
 52625,0,1,0,1
 52626,1,1,1,0
 52627,1,0,0,1
 52628,1,0,0,0
 52629,1,0,1,0
 52630,1,0,1,0
 52631,1,0,1,0
 52632,1,0,1,1
 52633,1,0,0,1
 52634,0,1,1,0
 52635,1,1,0,0
 52636,1,0,1,1
 52637,0,1,1,0
 52638,0,0,1,1
 52639,0,1,1,0
 52640,1,0,0,1
 52641,0,0,0,0
 52642,1,1,0,1
 52643,1,0,0,0
 52644,0,0,0,0
 52645,1,1,0,1
 52646,0,1,1,0
 52647,1,0,0,1
 52648,1,0,0,0
 52649,0,0,0,0
 52650,0,1,0,0
 52651,0,0,0,1
 52652,0,1,0,0
 52653,0,1,0,0
 52654,0,1,0,1
 52655,1,1,1,0
 52656,1,0,1,0
 52657,1,0,1,0
 52658,1,1,1,0
 52659,1,1,1,1
 52660,0,0,0,0
 52661,1,1,1,0
 52662,1,0,0,1
 52663,0,1,0,0
 52664,1,1,1,0
 52665,1,1,0,1
 52666,0,1,1,1
 52667,1,1,0,1
 52668,1,0,0,0
 52669,1,1,1,1
 52670,0,0,0,1
 52671,1,0,1,0
 52672,0,0,1,0
 52673,1,0,1,0
 52674,1,0,1,1
 52675,1,1,1,0
 52676,1,1,0,1
 52677,0,0,0,0
 52678,1,0,0,0
 52679,1,0,0,0
 52680,1,0,0,1
 52681,0,0,0,1
 52682,0,1,0,0
 52683,0,0,0,0
 52684,1,0,0,0
 52685,0,1,1,1
 52686,1,0,0,0
 52687,0,0,1,0
 52688,0,0,1,1
 52689,1,1,0,1
 52690,1,0,0,0
 52691,0,1,0,1
 52692,0,0,0,1
 52693,1,0,1,0
 52694,0,1,1,0
 52695,1,0,1,1
 52696,0,0,1,1
 52697,1,1,0,0
 52698,1,0,0,0
 52699,1,1,1,1
 52700,0,1,0,0
 52701,1,0,0,0
 52702,0,1,1,1
 52703,1,0,0,0
 52704,0,0,0,0
 52705,0,0,0,1
 52706,1,1,0,0
 52707,0,1,1,1
 52708,1,1,1,1
 52709,0,1,1,1
 52710,0,1,1,1
 52711,0,0,1,1
 52712,0,1,1,0
 52713,1,0,0,1
 52714,0,1,1,1
 52715,0,0,1,0
 52716,1,1,0,1
 52717,1,0,0,0
 52718,0,0,0,0
 52719,0,0,0,0
 52720,0,1,0,0
 52721,1,1,1,1
 52722,0,0,0,1
 52723,0,1,0,0
 52724,1,1,1,0
 52725,1,1,1,1
 52726,1,0,1,0
 52727,0,1,1,1
 52728,0,1,0,0
 52729,0,1,1,0
 52730,1,0,0,1
 52731,0,0,0,1
 52732,1,0,0,1
 52733,0,1,1,1
 52734,0,0,1,0
 52735,1,0,0,0
 52736,1,1,1,1
 52737,0,1,1,0
 52738,0,1,1,0
 52739,1,0,1,0
 52740,1,1,1,0
 52741,0,1,0,0
 52742,1,1,1,1
 52743,0,0,0,0
 52744,1,1,1,0
 52745,0,1,0,0
 52746,0,0,0,1
 52747,0,0,1,0
 52748,0,1,0,0
 52749,0,0,0,0
 52750,1,1,0,1
 52751,0,0,0,1
 52752,0,0,0,1
 52753,0,0,0,0
 52754,1,0,0,0
 52755,0,1,0,0
 52756,1,1,0,0
 52757,1,0,0,1
 52758,1,0,1,0
 52759,1,1,1,1
 52760,0,1,0,1
 52761,0,0,0,0
 52762,0,0,1,0
 52763,0,1,1,0
 52764,0,0,0,1
 52765,1,1,1,0
 52766,0,1,1,1
 52767,0,0,0,1
 52768,1,1,0,1
 52769,0,1,0,0
 52770,1,0,0,0
 52771,0,0,1,0
 52772,0,1,0,1
 52773,0,0,1,1
 52774,1,1,1,0
 52775,1,0,1,0
 52776,0,1,0,1
 52777,1,0,0,1
 52778,0,0,0,0
 52779,1,1,1,0
 52780,0,1,0,1
 52781,0,1,0,1
 52782,1,0,1,1
 52783,1,0,1,0
 52784,1,0,0,0
 52785,0,0,1,0
 52786,1,0,0,0
 52787,1,0,1,1
 52788,1,0,0,1
 52789,1,1,0,0
 52790,0,1,0,1
 52791,0,1,1,1
 52792,1,1,0,0
 52793,0,0,0,0
 52794,0,0,1,0
 52795,0,0,1,0
 52796,0,0,1,0
 52797,0,1,0,0
 52798,1,1,0,1
 52799,1,1,1,1
 52800,0,0,0,1
 52801,0,1,1,1
 52802,1,0,1,1
 52803,0,0,0,0
 52804,0,0,1,1
 52805,0,1,1,1
 52806,0,1,1,0
 52807,1,1,0,1
 52808,1,1,0,1
 52809,1,0,0,0
 52810,0,1,0,1
 52811,1,1,0,1
 52812,0,1,1,1
 52813,0,0,1,1
 52814,0,1,1,1
 52815,0,1,0,0
 52816,1,0,1,1
 52817,0,1,1,1
 52818,1,1,1,0
 52819,0,1,1,0
 52820,1,1,1,0
 52821,0,0,0,1
 52822,0,0,1,1
 52823,0,1,0,1
 52824,1,1,1,1
 52825,0,0,1,0
 52826,1,0,1,0
 52827,1,1,0,1
 52828,1,0,0,1
 52829,0,1,0,0
 52830,1,0,1,0
 52831,1,1,1,1
 52832,0,0,1,1
 52833,0,0,1,0
 52834,1,0,0,0
 52835,1,1,0,1
 52836,1,0,1,0
 52837,0,1,1,1
 52838,1,1,0,0
 52839,0,0,1,0
 52840,1,1,0,1
 52841,0,1,0,1
 52842,0,0,0,0
 52843,1,1,0,1
 52844,0,0,1,0
 52845,0,1,0,1
 52846,1,1,1,1
 52847,0,0,0,0
 52848,0,0,1,1
 52849,1,1,0,1
 52850,0,0,0,1
 52851,1,0,1,0
 52852,0,0,1,0
 52853,1,1,1,1
 52854,0,0,1,1
 52855,0,0,1,0
 52856,1,0,1,1
 52857,1,0,0,0
 52858,1,0,0,0
 52859,0,0,1,1
 52860,0,1,1,1
 52861,0,0,1,0
 52862,0,0,0,0
 52863,1,1,0,1
 52864,1,0,0,0
 52865,1,0,1,1
 52866,0,1,1,1
 52867,1,1,0,1
 52868,0,0,0,0
 52869,0,1,0,0
 52870,0,1,1,0
 52871,0,1,0,1
 52872,1,0,1,0
 52873,1,1,1,1
 52874,1,1,1,0
 52875,0,1,1,0
 52876,0,0,0,0
 52877,1,1,0,0
 52878,0,1,0,0
 52879,1,1,1,1
 52880,0,0,1,1
 52881,0,1,1,1
 52882,1,0,0,1
 52883,1,1,0,0
 52884,1,1,1,0
 52885,1,0,1,1
 52886,0,1,1,1
 52887,1,0,0,1
 52888,0,0,0,1
 52889,0,0,1,0
 52890,0,1,0,1
 52891,1,1,0,1
 52892,0,0,0,0
 52893,1,0,0,0
 52894,1,0,1,0
 52895,1,1,0,0
 52896,0,1,1,0
 52897,0,0,1,0
 52898,1,1,0,1
 52899,0,0,1,0
 52900,0,0,0,1
 52901,0,1,1,0
 52902,0,0,1,0
 52903,0,0,0,1
 52904,0,1,0,0
 52905,1,1,0,1
 52906,1,0,1,0
 52907,0,0,0,0
 52908,0,0,1,1
 52909,0,0,0,1
 52910,1,1,0,1
 52911,0,0,1,0
 52912,0,0,1,1
 52913,1,0,0,1
 52914,1,0,0,0
 52915,0,0,0,1
 52916,0,0,1,1
 52917,1,1,0,1
 52918,0,1,1,0
 52919,1,0,1,1
 52920,1,0,1,0
 52921,1,0,0,1
 52922,1,1,0,0
 52923,0,1,0,0
 52924,1,0,0,0
 52925,0,1,1,0
 52926,1,1,1,1
 52927,1,1,1,1
 52928,1,0,0,0
 52929,0,1,1,1
 52930,0,1,0,0
 52931,1,1,0,1
 52932,0,0,1,0
 52933,1,1,0,1
 52934,0,0,1,1
 52935,1,1,0,1
 52936,1,0,0,1
 52937,0,0,1,1
 52938,0,1,1,1
 52939,1,1,1,1
 52940,0,1,0,1
 52941,1,1,1,0
 52942,1,0,1,1
 52943,1,1,1,1
 52944,1,0,1,0
 52945,1,1,1,1
 52946,1,0,1,0
 52947,0,0,0,0
 52948,1,0,1,0
 52949,1,0,1,0
 52950,1,0,0,0
 52951,0,0,1,0
 52952,0,1,1,1
 52953,0,0,1,0
 52954,0,1,0,0
 52955,1,0,0,1
 52956,1,0,0,0
 52957,1,1,0,1
 52958,1,1,0,0
 52959,1,0,1,0
 52960,1,0,0,0
 52961,0,0,0,0
 52962,0,1,0,0
 52963,0,0,1,0
 52964,0,0,1,0
 52965,1,0,1,0
 52966,1,1,1,0
 52967,0,0,0,1
 52968,0,1,0,1
 52969,0,0,0,1
 52970,1,0,1,1
 52971,0,0,1,1
 52972,1,0,0,0
 52973,1,1,0,1
 52974,1,1,0,0
 52975,1,1,1,0
 52976,1,0,0,0
 52977,1,0,1,0
 52978,1,0,0,0
 52979,1,1,0,1
 52980,1,0,0,0
 52981,1,1,1,0
 52982,1,1,1,1
 52983,0,1,0,1
 52984,0,1,0,1
 52985,1,1,1,0
 52986,0,0,1,0
 52987,1,1,1,0
 52988,1,1,0,0
 52989,0,0,1,0
 52990,0,1,0,1
 52991,0,0,0,1
 52992,0,1,0,1
 52993,0,0,0,1
 52994,1,1,1,0
 52995,0,0,0,0
 52996,0,1,1,0
 52997,1,0,1,1
 52998,0,0,1,0
 52999,1,0,1,1
 53000,0,0,0,1
 53001,0,1,0,1
 53002,0,1,0,0
 53003,0,1,0,1
 53004,0,0,0,0
 53005,1,1,0,1
 53006,0,1,0,1
 53007,0,0,0,1
 53008,1,0,1,0
 53009,0,0,0,1
 53010,1,1,1,1
 53011,0,1,1,0
 53012,1,0,1,1
 53013,0,1,1,0
 53014,1,0,0,1
 53015,0,0,1,1
 53016,1,0,1,0
 53017,1,0,1,1
 53018,0,0,0,0
 53019,1,1,0,0
 53020,1,0,1,1
 53021,0,0,0,0
 53022,0,1,0,0
 53023,0,1,0,1
 53024,1,0,0,0
 53025,0,1,1,1
 53026,1,0,1,0
 53027,1,1,0,1
 53028,1,1,1,0
 53029,0,1,0,1
 53030,0,0,1,1
 53031,1,1,1,0
 53032,1,0,1,0
 53033,0,0,0,1
 53034,1,1,1,1
 53035,0,1,0,0
 53036,0,1,1,0
 53037,0,0,1,1
 53038,1,0,0,1
 53039,0,1,1,1
 53040,1,1,1,0
 53041,0,0,0,0
 53042,1,0,0,0
 53043,1,1,1,0
 53044,0,1,1,1
 53045,1,1,1,0
 53046,1,0,1,1
 53047,0,0,0,1
 53048,1,1,0,1
 53049,1,1,0,0
 53050,0,1,1,1
 53051,0,0,1,0
 53052,1,1,1,1
 53053,1,0,1,0
 53054,1,0,0,1
 53055,1,1,0,1
 53056,0,1,1,1
 53057,1,1,0,0
 53058,0,1,1,0
 53059,1,1,1,1
 53060,0,1,0,1
 53061,1,1,0,1
 53062,0,0,1,1
 53063,1,0,0,0
 53064,0,0,1,1
 53065,1,1,1,0
 53066,1,1,1,1
 53067,0,1,0,1
 53068,0,0,1,0
 53069,0,1,1,1
 53070,1,1,1,0
 53071,0,0,0,1
 53072,1,0,1,1
 53073,1,1,0,1
 53074,0,0,1,1
 53075,0,0,1,0
 53076,0,1,0,1
 53077,1,0,0,0
 53078,1,1,0,1
 53079,1,1,1,1
 53080,0,1,0,0
 53081,1,0,0,1
 53082,0,1,0,1
 53083,0,0,1,0
 53084,0,0,0,0
 53085,0,0,1,0
 53086,0,1,0,1
 53087,0,1,1,1
 53088,0,0,0,0
 53089,1,1,0,1
 53090,1,1,0,1
 53091,0,1,0,1
 53092,1,0,1,1
 53093,1,0,1,0
 53094,1,0,0,0
 53095,0,0,0,1
 53096,0,0,0,1
 53097,1,0,0,1
 53098,1,1,1,1
 53099,1,0,0,0
 53100,1,0,0,0
 53101,0,0,1,1
 53102,1,1,1,1
 53103,0,0,1,0
 53104,0,0,0,1
 53105,1,1,0,1
 53106,0,0,0,0
 53107,1,1,0,0
 53108,1,1,0,1
 53109,0,1,0,1
 53110,1,1,0,0
 53111,0,1,0,1
 53112,0,0,0,1
 53113,0,1,0,1
 53114,0,1,0,0
 53115,0,0,1,1
 53116,0,0,1,1
 53117,0,1,1,1
 53118,1,1,0,0
 53119,1,0,0,1
 53120,1,1,0,0
 53121,1,0,1,1
 53122,1,0,0,1
 53123,0,1,0,1
 53124,0,1,0,1
 53125,1,0,0,0
 53126,1,1,0,0
 53127,0,0,1,0
 53128,0,0,0,1
 53129,1,1,1,0
 53130,1,0,1,1
 53131,0,1,0,1
 53132,1,1,1,1
 53133,1,0,1,0
 53134,1,1,0,1
 53135,0,0,1,0
 53136,1,1,1,0
 53137,0,0,1,0
 53138,0,1,1,1
 53139,0,1,1,1
 53140,1,1,0,0
 53141,1,1,1,1
 53142,1,1,0,0
 53143,1,0,0,1
 53144,0,0,0,1
 53145,0,0,0,0
 53146,1,1,0,0
 53147,0,1,1,0
 53148,0,0,0,1
 53149,0,0,0,0
 53150,1,1,0,1
 53151,1,1,0,0
 53152,1,1,1,1
 53153,0,1,0,0
 53154,0,1,0,0
 53155,1,0,0,0
 53156,1,1,1,0
 53157,1,1,0,1
 53158,0,1,0,1
 53159,1,0,1,1
 53160,0,0,0,0
 53161,1,0,0,1
 53162,0,0,1,1
 53163,0,1,0,1
 53164,1,1,0,1
 53165,1,1,1,1
 53166,0,1,1,0
 53167,0,1,1,1
 53168,0,1,1,1
 53169,0,1,1,1
 53170,0,0,1,1
 53171,0,1,0,1
 53172,1,0,0,1
 53173,0,1,0,0
 53174,0,0,1,1
 53175,0,0,0,0
 53176,1,1,0,0
 53177,0,1,0,1
 53178,1,1,0,1
 53179,1,1,0,0
 53180,0,1,0,0
 53181,1,1,1,1
 53182,1,1,0,1
 53183,1,1,1,0
 53184,1,1,1,1
 53185,1,0,0,0
 53186,1,1,0,1
 53187,1,1,0,0
 53188,1,0,0,1
 53189,0,0,0,0
 53190,1,1,1,0
 53191,1,0,0,1
 53192,0,1,1,0
 53193,1,0,0,0
 53194,1,1,1,0
 53195,0,0,0,0
 53196,0,0,0,1
 53197,1,0,0,1
 53198,0,1,0,1
 53199,0,0,1,0
 53200,0,1,1,1
 53201,1,0,0,0
 53202,1,0,0,0
 53203,1,0,1,1
 53204,1,0,0,1
 53205,1,1,1,1
 53206,0,0,0,0
 53207,0,0,1,1
 53208,1,1,1,1
 53209,0,0,1,1
 53210,0,0,1,1
 53211,0,1,0,1
 53212,1,1,0,0
 53213,0,1,0,1
 53214,1,0,0,1
 53215,0,1,1,1
 53216,1,1,0,1
 53217,0,0,1,0
 53218,1,1,1,1
 53219,1,0,0,0
 53220,0,1,1,1
 53221,1,1,1,1
 53222,1,0,1,0
 53223,1,1,1,0
 53224,1,0,0,1
 53225,1,0,0,1
 53226,0,1,0,1
 53227,0,0,0,0
 53228,0,0,1,1
 53229,0,1,0,0
 53230,0,1,0,1
 53231,1,0,1,1
 53232,1,1,0,0
 53233,1,0,1,1
 53234,0,1,1,0
 53235,0,0,0,0
 53236,0,0,1,0
 53237,1,0,1,0
 53238,1,0,0,1
 53239,1,0,1,0
 53240,1,1,0,1
 53241,1,1,1,1
 53242,0,0,0,1
 53243,1,1,1,1
 53244,1,1,1,0
 53245,0,0,1,0
 53246,0,1,0,1
 53247,1,1,1,0
 53248,1,1,1,0
 53249,0,0,1,0
 53250,0,0,1,0
 53251,0,1,0,1
 53252,1,1,1,0
 53253,0,0,1,1
 53254,0,1,0,1
 53255,1,1,1,0
 53256,0,0,0,0
 53257,0,0,1,1
 53258,0,1,1,1
 53259,0,0,0,1
 53260,0,0,0,1
 53261,1,0,0,0
 53262,1,1,0,1
 53263,1,0,1,0
 53264,1,1,1,1
 53265,0,1,1,0
 53266,0,0,0,0
 53267,0,0,0,0
 53268,1,1,0,0
 53269,1,1,1,0
 53270,1,0,1,0
 53271,0,0,0,0
 53272,1,1,1,1
 53273,1,1,0,0
 53274,1,1,1,0
 53275,0,0,0,1
 53276,0,0,1,0
 53277,1,0,1,0
 53278,0,0,1,0
 53279,0,0,0,0
 53280,1,1,0,1
 53281,0,0,0,1
 53282,1,0,0,1
 53283,1,0,1,1
 53284,1,0,1,0
 53285,0,1,0,1
 53286,1,1,1,1
 53287,1,0,1,0
 53288,1,0,0,0
 53289,0,1,0,1
 53290,1,0,0,0
 53291,0,0,1,1
 53292,1,1,1,1
 53293,1,1,0,0
 53294,1,1,0,0
 53295,0,0,1,0
 53296,0,0,1,1
 53297,0,1,1,1
 53298,1,1,0,0
 53299,0,0,1,0
 53300,1,0,1,0
 53301,1,1,1,0
 53302,1,1,1,1
 53303,0,1,0,0
 53304,1,0,0,1
 53305,1,0,1,1
 53306,1,0,0,1
 53307,1,1,1,1
 53308,1,0,0,1
 53309,0,0,0,1
 53310,1,0,1,1
 53311,0,0,0,0
 53312,1,0,1,1
 53313,0,0,0,1
 53314,1,0,0,1
 53315,0,1,0,1
 53316,0,1,1,1
 53317,0,1,1,1
 53318,1,0,1,1
 53319,0,0,1,1
 53320,1,0,1,0
 53321,0,0,0,0
 53322,0,0,0,0
 53323,1,1,0,0
 53324,1,0,0,1
 53325,0,0,1,0
 53326,0,1,0,0
 53327,0,0,1,1
 53328,1,0,0,0
 53329,1,1,1,1
 53330,1,0,1,1
 53331,1,1,1,1
 53332,1,0,0,0
 53333,0,1,1,0
 53334,1,1,1,0
 53335,1,1,0,1
 53336,1,0,0,1
 53337,1,0,1,0
