IDOPERADOR, GANANCIA 
 47295,309241430
 47296,91173503
 47297,388772414
 47298,476706578
 47299,224925098
 47300,541728886
 47301,113931702
 47302,554920884
 47303,49955603
 47304,3300937
 47305,398856519
 47306,268376957
 47307,452670290
 47308,26397926
 47309,43684858
 47310,145265171
 47311,315519580
 47312,112633023
 47313,390265460
 47314,414136864
 47315,438179494
 47316,365800813
 47317,359779971
 47318,222581497
 47319,545924483
 47320,13799053
 47321,234591250
 47322,129334038
 47323,502517168
 47324,257227330
 47325,283863420
 47326,478962334
 47327,476383145
 47328,424239914
 47329,435015388
 47330,236254181
 47331,426227429
 47332,283461663
 47333,501974382
 47334,91431440
 47335,413327722
 47336,68378227
 47337,160546925
 47338,327836252
 47339,84222465
 47340,523327366
 47341,211990608
 47342,339253524
 47343,324028940
 47344,189157843
 47345,456271276
 47346,288553379
 47347,488320827
 47348,343148697
 47349,3848016
 47350,217875176
 47351,181623475
 47352,145273818
 47353,208184136
 47354,488938637
 47355,399690981
 47356,44554633
 47357,519703862
 47358,110032978
 47359,290139804
 47360,545772904
 47361,452871356
 47362,396928346
 47363,367054380
 47364,5281622
 47365,523296963
 47366,46030364
 47367,243022777
 47368,289196858
 47369,212115958
 47370,164271067
 47371,501883355
 47372,455997223
 47373,417828353
 47374,516958824
 47375,265692814
 47376,482552625
 47377,245661378
 47378,547869415
 47379,380640120
 47380,442624161
 47381,19514673
 47382,222549464
 47383,524338189
 47384,9162179
 47385,335372434
 47386,117607698
 47387,339241985
 47388,205811880
 47389,293010154
 47390,427123485
 47391,30608761
 47392,434746974
 47393,300950439
 47394,372419572
 47395,474282510
 47396,312986089
 47397,470094086
 47398,329202457
 47399,376513748
 47400,113891165
 47401,85940855
 47402,304414574
 47403,475854614
 47404,191139008
 47405,320093396
 47406,164384989
 47407,77648400
 47408,42195115
 47409,308115717
 47410,504500130
 47411,60469970
 47412,118854481
 47413,77118450
 47414,544884551
 47415,521940674
 47416,87203808
 47417,350781998
 47418,156505386
 47419,374501321
 47420,185460407
 47421,533524207
 47422,16330491
 47423,397589451
 47424,348282253
 47425,63569270
 47426,81571501
 47427,446684664
 47428,487034652
 47429,79692209
 47430,146878302
 47431,183232129
 47432,378610026
 47433,524975923
 47434,377673957
 47435,460389853
 47436,128811914
 47437,130693093
 47438,322036110
 47439,513995961
 47440,532619861
 47441,188473841
 47442,460562720
 47443,344947407
 47444,93968494
 47445,34425286
 47446,203678690
 47447,460950268
 47448,85775309
 47449,371697712
 47450,79710548
 47451,372385237
 47452,487316396
 47453,304737558
 47454,488810057
 47455,421028127
 47456,287629265
 47457,10779793
 47458,116138653
 47459,45344334
 47460,152284369
 47461,440969769
 47462,372759848
 47463,394119693
 47464,28794933
 47465,119004039
 47466,294879518
 47467,112864478
 47468,466585526
 47469,161964944
 47470,497790695
 47471,87488208
 47472,427585455
 47473,396838448
 47474,163605409
 47475,433167351
 47476,19502134
 47477,168783704
 47478,403926456
 47479,10407179
 47480,418764564
 47481,321796649
 47482,537025209
 47483,82522563
 47484,10970029
 47485,543422290
 47486,311801061
 47487,42720165
 47488,408975478
 47489,536806376
 47490,468860461
 47491,465483448
 47492,211178501
 47493,455368816
 47494,483874867
 47495,97041023
 47496,536416551
 47497,397921067
 47498,261904051
 47499,539074467
 47500,541013136
 47501,397313332
 47502,454702471
 47503,413803874
 47504,302418195
 47505,365707110
 47506,107469166
 47507,365417454
 47508,24018924
 47509,277464184
 47510,542228854
 47511,33874476
 47512,12689398
 47513,300340554
 47514,392063193
 47515,154588170
 47516,41618167
 47517,519960495
 47518,392527094
 47519,366591015
 47520,30373528
 47521,502969834
 47522,39357871
 47523,92222761
 47524,256638181
 47525,123249109
 47526,250711192
 47527,367741365
 47528,68624392
 47529,63595003
 47530,293168604
 47531,179362511
 47532,494647459
 47533,236377789
 47534,514920026
 47535,23983292
 47536,233027884
 47537,238765591
 47538,530852062
 47539,209198110
 47540,84823595
 47541,342474540
 47542,320561170
 47543,471306007
 47544,548419180
 47545,310172675
 47546,62073854
 47547,555940291
 47548,940809
 47549,225652495
 47550,184718776
 47551,44645756
 47552,483439880
 47553,360793813
 47554,163956356
 47555,30601472
 47556,498644455
 47557,59849069
 47558,92065554
 47559,390763874
 47560,346525751
 47561,497753012
 47562,156723455
 47563,203987035
 47564,373240569
 47565,57195470
 47566,523225295
 47567,523105876
 47568,544268856
 47569,335925535
 47570,57366370
 47571,425499018
 47572,478603031
 47573,492144139
 47574,167516591
 47575,535836298
 47576,358834447
 47577,227659431
 47578,251451498
 47579,275352581
 47580,300677376
 47581,335067473
 47582,68155762
 47583,489156069
 47584,27803902
 47585,82623842
 47586,132344750
 47587,393642520
 47588,489312640
 47589,276390902
 47590,529556078
 47591,370147541
 47592,95817663
 47593,471141257
 47594,220923125
 47595,181492522
 47596,437717113
 47597,280157187
 47598,460879911
 47599,153454429
 47600,479086195
 47601,242747031
 47602,300218534
 47603,33078921
 47604,431849219
 47605,516082266
 47606,521538686
 47607,310707922
 47608,65349868
 47609,266906264
 47610,224756274
 47611,317753703
 47612,283412803
 47613,84842150
 47614,58845794
 47615,470932432
 47616,349910933
 47617,278285030
 47618,83036164
 47619,272058896
 47620,542387617
 47621,442181228
 47622,167797987
 47623,218062598
 47624,517909251
 47625,454603988
 47626,355227867
 47627,130027392
 47628,275996346
 47629,327082224
 47630,385253479
 47631,258229187
 47632,74401418
 47633,362561642
 47634,420484538
 47635,521254025
 47636,312130150
 47637,12492203
 47638,279657738
 47639,125316331
 47640,14473527
 47641,352373171
 47642,467873035
 47643,284980005
 47644,543502289
 47645,83365390
 47646,414497479
 47647,43142133
 47648,312469830
 47649,450370985
 47650,46246269
 47651,286627490
 47652,264637308
 47653,314122387
 47654,212509878
 47655,484171067
 47656,53807661
 47657,435690873
 47658,16874505
 47659,319573157
 47660,121171580
 47661,15218773
 47662,357903544
 47663,35693178
 47664,272574472
 47665,112492873
 47666,287944092
 47667,555863643
 47668,527097019
 47669,295610904
 47670,153762725
 47671,212495895
 47672,199766075
 47673,364703723
 47674,433578680
 47675,101637971
 47676,404328890
 47677,314100549
 47678,205111134
 47679,260736045
 47680,48447059
 47681,244779989
 47682,497871169
 47683,492218383
 47684,131210513
 47685,54756564
 47686,147069876
 47687,37768912
 47688,200386649
 47689,350369176
 47690,379033819
 47691,162470356
 47692,61892259
 47693,382550411
 47694,507608174
 47695,423713231
 47696,300026185
 47697,223493402
 47698,61320487
 47699,471912504
 47700,437055229
 47701,444622713
 47702,124377075
 47703,56737674
 47704,554917011
 47705,259120314
 47706,261826820
 47707,271292270
 47708,394050728
 47709,500038816
 47710,408451507
 47711,304054050
 47712,372111193
 47713,72521006
 47714,258171800
 47715,372637302
 47716,195936400
 47717,158199802
 47718,216983437
 47719,24798710
 47720,308564571
 47721,236210027
 47722,503541878
 47723,279255337
 47724,159082874
 47725,332265147
 47726,47168337
 47727,86402647
 47728,400852784
 47729,258553093
 47730,77626220
 47731,518389502
 47732,29385554
 47733,546045117
 47734,273691402
 47735,207096465
 47736,107390869
 47737,59853822
 47738,182905446
 47739,277294342
 47740,60971669
 47741,482362077
 47742,447868986
 47743,212137147
 47744,310419633
 47745,447320207
 47746,264095495
 47747,216331365
 47748,553013532
 47749,132510601
 47750,5538784
 47751,166078306
 47752,368970205
 47753,208657220
 47754,142549693
 47755,253969022
 47756,37195179
 47757,476989604
 47758,550632293
 47759,149077071
 47760,68107659
 47761,288321321
 47762,261592435
 47763,440617108
 47764,494383231
 47765,428151304
 47766,368818216
 47767,41816130
 47768,25905918
 47769,145597659
 47770,287948677
 47771,136053327
 47772,50262613
 47773,58103774
 47774,72296014
 47775,272410672
 47776,87861096
 47777,40897701
 47778,548440737
 47779,268434644
 47780,131156356
 47781,386580359
 47782,272699572
 47783,419592410
 47784,56085149
 47785,401231739
 47786,203744280
 47787,323094482
 47788,132184687
 47789,3170930
 47790,217401665
 47791,105277837
 47792,554986635
 47793,250699241
 47794,492620945
 47795,405741822
 47796,276300844
 47797,179260399
 47798,324220469
 47799,311484513
 47800,486301493
 47801,236213869
 47802,66292074
 47803,135709154
 47804,223845326
 47805,371167313
 47806,251952668
 47807,199335424
 47808,447812724
 47809,247433193
 47810,415332361
 47811,66040335
 47812,425421939
 47813,305049191
 47814,317211051
 47815,220239713
 47816,394157682
 47817,297311713
 47818,301546804
 47819,418336067
 47820,153878103
 47821,28977448
 47822,281985376
 47823,312078303
 47824,410671072
 47825,433496172
 47826,422344300
 47827,326378474
 47828,525751676
 47829,532858827
 47830,231777926
 47831,173905077
 47832,358465006
 47833,404442457
 47834,123327736
 47835,219539275
 47836,521320663
 47837,544230022
 47838,66429449
 47839,104357976
 47840,516006285
 47841,472509902
 47842,22455114
 47843,502849707
 47844,540325359
 47845,157206673
 47846,495199998
 47847,51401820
 47848,462395519
 47849,207948918
 47850,130228180
 47851,406719641
 47852,94832334
 47853,370166172
 47854,304657518
 47855,186669848
 47856,383812237
 47857,365401213
 47858,554060063
 47859,194704231
 47860,147481848
 47861,119532380
 47862,451055411
 47863,26088566
 47864,211796731
 47865,267743082
 47866,226390731
 47867,557730813
 47868,438552579
 47869,349050004
 47870,355100660
 47871,155007461
 47872,136735759
 47873,133852611
 47874,307867402
 47875,29900010
 47876,223760593
 47877,164052835
 47878,443542686
 47879,424918952
 47880,106816714
 47881,189404842
 47882,4695512
 47883,253893105
 47884,467496898
 47885,477949175
 47886,535804705
 47887,5543301
 47888,411376956
 47889,406519433
 47890,14581711
 47891,267188685
 47892,288757218
 47893,465812375
 47894,457649686
 47895,179139449
 47896,111736133
 47897,431027952
 47898,73725991
 47899,194314373
 47900,105132950
 47901,188751467
 47902,72318716
 47903,61140058
 47904,367859253
 47905,110785261
 47906,427213287
 47907,223744783
 47908,236851865
 47909,455728240
 47910,461305588
 47911,553497053
 47912,121732605
 47913,365820340
 47914,19756262
 47915,58973681
 47916,361851464
 47917,376637090
 47918,401010647
 47919,24238585
 47920,140375739
 47921,414942959
 47922,85075284
 47923,337655145
 47924,490639151
 47925,42217040
 47926,159306305
 47927,291006024
 47928,502716528
 47929,278259269
 47930,432478806
 47931,471190112
 47932,64721255
 47933,301116416
 47934,244115746
 47935,468386460
 47936,501621964
 47937,356269346
 47938,239005049
 47939,290665648
 47940,118499695
 47941,37672113
 47942,416878897
 47943,366284023
 47944,212752641
 47945,62749857
 47946,309701902
 47947,530589490
 47948,4309264
 47949,305456726
 47950,78047476
 47951,247501896
 47952,288945645
 47953,134030186
 47954,395646293
 47955,461649804
 47956,536153810
 47957,212888938
 47958,406976321
 47959,388546131
 47960,120924044
 47961,452012964
 47962,526063788
 47963,501934861
 47964,374453772
 47965,309243655
 47966,342694287
 47967,538942999
 47968,450484444
 47969,348543154
 47970,409896088
 47971,312641332
 47972,284479967
 47973,398664307
 47974,543593974
 47975,70475573
 47976,494402442
 47977,181947955
 47978,1282454
 47979,45730666
 47980,146367394
 47981,333501796
 47982,350378262
 47983,138082576
 47984,8308545
 47985,56827106
 47986,40217593
 47987,80603573
 47988,186899183
 47989,38948359
 47990,20801023
 47991,31436614
 47992,34784674
 47993,526206754
 47994,146188823
 47995,339736325
 47996,202058207
 47997,364649958
 47998,460417582
 47999,388411654
 48000,511693944
 48001,446470615
 48002,361908576
 48003,527233622
 48004,348525754
 48005,462048396
 48006,237195899
 48007,156984690
 48008,274770011
 48009,83939291
 48010,514188799
 48011,20227572
 48012,94043567
 48013,88319772
 48014,173585329
 48015,483605763
 48016,192710411
 48017,354773511
 48018,552038270
 48019,534515908
 48020,330938476
 48021,308572540
 48022,470288482
 48023,99911742
 48024,212186219
 48025,430697229
 48026,239113285
 48027,201520811
 48028,523313728
 48029,374772179
 48030,508321562
 48031,468785119
 48032,417245912
 48033,176857428
 48034,203164388
 48035,482075472
 48036,85677065
 48037,404204430
 48038,480450702
 48039,308491311
 48040,465644562
 48041,85142937
 48042,53776714
 48043,35858836
 48044,237545836
 48045,525181871
 48046,295382842
 48047,78951519
 48048,320557818
 48049,549204053
 48050,57396778
 48051,13643303
 48052,91758977
 48053,348239981
 48054,437117891
 48055,370918632
 48056,353837212
 48057,208594372
 48058,487912913
 48059,182290475
 48060,281636051
 48061,318062113
 48062,420214501
 48063,464602231
 48064,136428941
 48065,253505334
 48066,39106030
 48067,81810558
 48068,457142609
 48069,130230631
 48070,398724985
 48071,556400252
 48072,304316070
 48073,116744399
 48074,77891337
 48075,135374263
 48076,334736785
 48077,147290793
 48078,343057494
 48079,224605592
 48080,415128717
 48081,207244630
 48082,82596501
 48083,190565960
 48084,464149702
 48085,556792167
 48086,8561177
 48087,3894821
 48088,374154322
 48089,466897290
 48090,7241657
 48091,132840990
 48092,35110358
 48093,279320622
 48094,487578373
 48095,169119201
 48096,55265083
 48097,263609926
 48098,442777870
 48099,372090302
 48100,176688145
 48101,365521979
 48102,198395997
 48103,151733278
 48104,480501383
 48105,118989331
 48106,303376255
 48107,223166268
 48108,109877303
 48109,176859547
 48110,474842434
 48111,544029760
 48112,301235870
 48113,369661882
 48114,333893561
 48115,361711149
 48116,312914823
 48117,347264690
 48118,95156849
 48119,251812232
 48120,115113736
 48121,364327628
 48122,37255520
 48123,150578756
 48124,515668234
 48125,442017063
 48126,54414700
 48127,341220208
 48128,297081850
 48129,355337095
 48130,456696416
 48131,199694323
 48132,30720608
 48133,487999798
 48134,396666712
 48135,552293424
 48136,536770257
 48137,65612962
 48138,386672341
 48139,299220689
 48140,263468094
 48141,494372734
 48142,546292877
 48143,273270311
 48144,21103620
 48145,204271555
 48146,398094152
 48147,378780412
 48148,329664093
 48149,237027064
 48150,294808507
 48151,300047171
 48152,129599017
 48153,274549395
 48154,450101532
 48155,191279170
 48156,396321665
 48157,545890089
 48158,277412507
 48159,40625529
 48160,123946328
 48161,72491173
 48162,196254188
 48163,141713557
 48164,408288803
 48165,25411741
 48166,387071167
 48167,103908951
 48168,401916451
 48169,494058587
 48170,259535594
 48171,153517477
 48172,120655295
 48173,305386898
 48174,401886333
 48175,403425667
 48176,242973225
 48177,184083459
 48178,70085357
 48179,213374925
 48180,359415781
 48181,558240160
 48182,549121985
 48183,305899859
 48184,176502139
 48185,549532089
 48186,211018559
 48187,430141820
 48188,326080031
 48189,105054254
 48190,206271312
 48191,345597054
 48192,96502536
 48193,126928194
 48194,456007211
 48195,396910133
 48196,353120456
 48197,115552404
 48198,407970158
 48199,184350443
 48200,347864787
 48201,320358453
 48202,135890765
 48203,124714401
 48204,214003894
 48205,322400277
 48206,320796491
 48207,78499760
 48208,167510180
 48209,182743404
 48210,17888159
 48211,542797897
 48212,3458685
 48213,323323372
 48214,203617986
 48215,424079013
 48216,484350876
 48217,495329791
 48218,424635289
 48219,390841078
 48220,435942280
 48221,462515671
 48222,247036440
 48223,304838542
 48224,304578052
 48225,117391207
