ID,TIPO,NOMBRE
41893,Empreza vivienda univercitaria,Hilton
41894,Miembro comunidad,El Mono
41895,Miembro comunidad,Unal
41896,Hostal,Tostao
41897,vecino,Unal
41898,Hotel,SisTrans
41899,Hotel,SisTrans
41900,Miembro comunidad,Livin
41901,Hotel,Panamericana
41902,Hotel,SeneK
41903,Empreza vivienda univercitaria,El Mono
41904,Empreza vivienda univercitaria,Tostao
41905,Miembro comunidad,El Mono
41906,Empreza vivienda univercitaria,SisTrans
41907,Miembro comunidad,El sol
41908,Empreza vivienda univercitaria,Panamericana
41909,Empreza vivienda univercitaria,Unal
41910,Hostal,Hilton
41911,Hostal,Hilton
41912,Hostal,SisTrans
41913,Miembro comunidad,SeneK
41914,Hostal,Operaciones b
41915,Empreza vivienda univercitaria,SeneK
41916,vecino,SisTrans
41917,Miembro comunidad,SeneK
41918,Hotel,Hilton
41919,vecino,Unal
41920,Empreza vivienda univercitaria,Hilton
41921,Hotel,SisTrans
41922,Empreza vivienda univercitaria,Panamericana
41923,vecino,Hilton
41924,Hotel,SeneK
41925,vecino,Uni
41926,Empreza vivienda univercitaria,Avianca
41927,vecino,El Mono
41928,Miembro comunidad,Hilton
41929,Hotel,Uni
41930,Hostal,Tostao
41931,vecino,Operaciones b
41932,Empreza vivienda univercitaria,Uni
41933,Hotel,Uni
41934,Hotel,Uni
41935,Hostal,SisTrans
41936,Hostal,Livin
41937,vecino,El Mono
41938,Hotel,Livin
41939,Hotel,Operaciones b
41940,vecino,Tostao
41941,Miembro comunidad,SeneK
41942,Hostal,El sol
41943,Hotel,Hilton
41944,vecino,Operaciones b
41945,Hotel,Avianca
41946,Empreza vivienda univercitaria,Avianca
41947,Empreza vivienda univercitaria,El Mono
41948,Empreza vivienda univercitaria,El Mono
41949,Miembro comunidad,Hilton
41950,Miembro comunidad,SisTrans
41951,Empreza vivienda univercitaria,Operaciones b
41952,Hostal,Avianca
41953,Hotel,Panamericana
41954,vecino,Tostao
41955,Hostal,SeneK
41956,Hotel,Operaciones b
41957,Miembro comunidad,SisTrans
41958,Hotel,Livin
41959,Empreza vivienda univercitaria,Avianca
41960,Miembro comunidad,Uni
41961,Hostal,Hilton
41962,Empreza vivienda univercitaria,El Mono
41963,Hotel,City U 
41964,Miembro comunidad,Panamericana
41965,Hotel,Livin
41966,Hostal,Operaciones b
41967,Hotel,Tostao
41968,Hotel,El sol
41969,vecino,Operaciones b
41970,vecino,Operaciones b
41971,Miembro comunidad,Operaciones b
41972,Empreza vivienda univercitaria,Avianca
41973,Hostal,Operaciones b
41974,Empreza vivienda univercitaria,SeneK
41975,Hotel,Hilton
41976,Hotel,El Mono
41977,Empreza vivienda univercitaria,El sol
41978,Hotel,Operaciones b
41979,Miembro comunidad,Operaciones b
41980,Miembro comunidad,City U 
41981,Hostal,Avianca
41982,Empreza vivienda univercitaria,SeneK
41983,Miembro comunidad,Panamericana
41984,Empreza vivienda univercitaria,El sol
41985,Miembro comunidad,Unal
41986,Hotel,Avianca
41987,Miembro comunidad,Avianca
41988,vecino,Avianca
41989,vecino,City U 
41990,Hotel,El Mono
41991,Hotel,Unal
41992,vecino,SeneK
41993,Hotel,El Mono
41994,Hostal,Avianca
41995,Empreza vivienda univercitaria,Hilton
41996,Miembro comunidad,SeneK
41997,Miembro comunidad,Hilton
41998,Miembro comunidad,SeneK
41999,Hotel,Unal
42000,Empreza vivienda univercitaria,Panamericana
42001,Hostal,El sol
42002,Hotel,Livin
42003,vecino,El sol
42004,Miembro comunidad,Avianca
42005,vecino,Unal
42006,Empreza vivienda univercitaria,Livin
42007,vecino,Panamericana
42008,Miembro comunidad,Unal
42009,Hotel,City U 
42010,Empreza vivienda univercitaria,El Mono
42011,Hotel,El sol
42012,Hostal,Operaciones b
42013,Hostal,Operaciones b
42014,Empreza vivienda univercitaria,Unal
42015,Miembro comunidad,Avianca
42016,Hotel,SeneK
42017,Hotel,SeneK
42018,Hostal,Uni
42019,Hotel,SeneK
42020,Miembro comunidad,SisTrans
42021,Hotel,El sol
42022,Hotel,Avianca
42023,Empreza vivienda univercitaria,SeneK
42024,Hotel,Tostao
42025,Hotel,Avianca
42026,Hostal,City U 
42027,Hotel,City U 
42028,vecino,City U 
42029,Miembro comunidad,Operaciones b
42030,Empreza vivienda univercitaria,Avianca
42031,Hotel,El sol
42032,Hotel,El Mono
42033,Hotel,SeneK
42034,vecino,Livin
42035,Hostal,Tostao
42036,Hostal,El sol
42037,vecino,El Mono
42038,Empreza vivienda univercitaria,Hilton
42039,Miembro comunidad,City U 
42040,vecino,SeneK
42041,Miembro comunidad,SeneK
42042,vecino,Hilton
42043,Hotel,Hilton
42044,vecino,El sol
42045,Hotel,Operaciones b
42046,Empreza vivienda univercitaria,SisTrans
42047,Hotel,Tostao
42048,Miembro comunidad,Unal
42049,Hotel,Livin
42050,Hostal,Unal
42051,Miembro comunidad,Livin
42052,vecino,El sol
42053,Hostal,Uni
42054,Empreza vivienda univercitaria,Livin
42055,Hotel,Livin
42056,vecino,SisTrans
42057,Hotel,Unal
42058,Hostal,SeneK
42059,Empreza vivienda univercitaria,Hilton
42060,Empreza vivienda univercitaria,Livin
42061,Hostal,Tostao
42062,Hotel,Operaciones b
42063,Hostal,SisTrans
42064,vecino,City U 
42065,Miembro comunidad,Operaciones b
42066,Hotel,SisTrans
42067,Miembro comunidad,Hilton
42068,Hostal,Livin
42069,Hotel,Operaciones b
42070,Miembro comunidad,Tostao
42071,Hotel,Tostao
42072,Hotel,Operaciones b
42073,vecino,Tostao
42074,Miembro comunidad,Hilton
42075,Hostal,Uni
42076,Empreza vivienda univercitaria,Avianca
42077,Hostal,City U 
42078,Hostal,Operaciones b
42079,Miembro comunidad,El sol
42080,Hostal,SeneK
42081,Miembro comunidad,Panamericana
42082,Hotel,Tostao
42083,Hostal,Unal
42084,Hostal,SeneK
42085,Miembro comunidad,Panamericana
42086,Hotel,City U 
42087,Miembro comunidad,Operaciones b
42088,Hotel,Hilton
42089,Hotel,Operaciones b
42090,Hostal,Operaciones b
42091,vecino,Panamericana
42092,vecino,Unal
42093,Hostal,SisTrans
42094,Hotel,City U 
42095,Hotel,Unal
42096,Hostal,SisTrans
42097,Hotel,Tostao
42098,Miembro comunidad,SisTrans
42099,Hostal,Unal
42100,Hotel,Unal
42101,Hostal,Operaciones b
42102,Empreza vivienda univercitaria,Livin
42103,Empreza vivienda univercitaria,Avianca
42104,Hotel,City U 
42105,vecino,Unal
42106,Miembro comunidad,Unal
42107,Hotel,Livin
42108,Empreza vivienda univercitaria,Avianca
42109,vecino,Livin
42110,vecino,SisTrans
42111,vecino,El sol
42112,Hotel,SisTrans
42113,Miembro comunidad,SisTrans
42114,Empreza vivienda univercitaria,Unal
42115,vecino,El sol
42116,vecino,Avianca
42117,Empreza vivienda univercitaria,Panamericana
42118,Hostal,Hilton
42119,Miembro comunidad,Unal
42120,Miembro comunidad,Uni
42121,Miembro comunidad,City U 
42122,Hostal,SeneK
42123,Miembro comunidad,El sol
42124,Miembro comunidad,Hilton
42125,Empreza vivienda univercitaria,Hilton
42126,Miembro comunidad,Operaciones b
42127,Miembro comunidad,SeneK
42128,Empreza vivienda univercitaria,Avianca
42129,Hostal,Hilton
42130,Hostal,SeneK
42131,Miembro comunidad,SisTrans
42132,vecino,El Mono
42133,Hotel,SeneK
42134,Hostal,SeneK
42135,vecino,El Mono
42136,Miembro comunidad,Panamericana
42137,Hostal,City U 
42138,vecino,Tostao
42139,Hostal,Operaciones b
42140,Empreza vivienda univercitaria,SisTrans
42141,Hostal,SisTrans
42142,Miembro comunidad,Unal
42143,Empreza vivienda univercitaria,Uni
42144,Hotel,Avianca
42145,Miembro comunidad,SeneK
42146,Miembro comunidad,Unal
42147,vecino,SeneK
42148,Empreza vivienda univercitaria,City U 
42149,Empreza vivienda univercitaria,Uni
42150,vecino,Livin
42151,Hotel,Livin
42152,vecino,City U 
42153,Miembro comunidad,City U 
42154,Hotel,SisTrans
42155,vecino,SisTrans
42156,Hotel,SeneK
42157,Hotel,Operaciones b
42158,Miembro comunidad,City U 
42159,Hostal,City U 
42160,Hotel,SisTrans
42161,Hostal,El sol
42162,Miembro comunidad,Tostao
42163,Hotel,Operaciones b
42164,Hostal,Panamericana
42165,Hostal,City U 
42166,Hostal,SeneK
42167,vecino,SeneK
42168,Miembro comunidad,Unal
42169,Hotel,Panamericana
42170,Hotel,El Mono
42171,vecino,El Mono
42172,Hotel,Unal
42173,Empreza vivienda univercitaria,Operaciones b
42174,Empreza vivienda univercitaria,City U 
42175,Hotel,Avianca
42176,Hostal,El Mono
42177,Miembro comunidad,Livin
42178,Hostal,El sol
42179,Hotel,SeneK
42180,Hotel,El Mono
42181,Hostal,Hilton
42182,Empreza vivienda univercitaria,Livin
42183,vecino,Tostao
42184,vecino,El sol
42185,Hotel,SisTrans
42186,Miembro comunidad,El Mono
42187,Hotel,Hilton
42188,Miembro comunidad,Uni
42189,Empreza vivienda univercitaria,SisTrans
42190,Hostal,Unal
42191,Hostal,Operaciones b
42192,Hotel,City U 
42193,Hostal,City U 
42194,Empreza vivienda univercitaria,SeneK
42195,Hostal,Unal
42196,Hotel,Avianca
42197,Miembro comunidad,El Mono
42198,Hostal,Unal
42199,vecino,City U 
42200,Hostal,Unal
42201,Hostal,El Mono
42202,Miembro comunidad,City U 
42203,Miembro comunidad,Panamericana
42204,vecino,Uni
42205,Hotel,SisTrans
42206,Hotel,Hilton
42207,Hostal,City U 
42208,Empreza vivienda univercitaria,SeneK
42209,vecino,Avianca
42210,Hostal,El Mono
42211,Miembro comunidad,Panamericana
42212,Miembro comunidad,Tostao
42213,Miembro comunidad,El Mono
42214,Hotel,Tostao
42215,Hotel,Operaciones b
42216,Hotel,El sol
42217,vecino,Operaciones b
42218,vecino,SeneK
42219,Hostal,Tostao
42220,Miembro comunidad,El Mono
42221,Miembro comunidad,Hilton
42222,Hostal,Panamericana
42223,Miembro comunidad,Panamericana
42224,vecino,Operaciones b
42225,Hostal,Hilton
42226,vecino,SeneK
42227,Empreza vivienda univercitaria,City U 
42228,Hostal,Avianca
42229,Empreza vivienda univercitaria,Panamericana
42230,Empreza vivienda univercitaria,Avianca
42231,Hotel,Panamericana
42232,Empreza vivienda univercitaria,Hilton
42233,vecino,El sol
42234,Empreza vivienda univercitaria,Operaciones b
42235,Empreza vivienda univercitaria,City U 
42236,Hotel,Livin
42237,Empreza vivienda univercitaria,Panamericana
42238,vecino,Tostao
42239,vecino,El sol
42240,Hotel,Panamericana
42241,Miembro comunidad,Unal
42242,Empreza vivienda univercitaria,El sol
42243,Empreza vivienda univercitaria,Operaciones b
42244,Hotel,El sol
42245,Empreza vivienda univercitaria,El Mono
42246,vecino,Panamericana
42247,Hostal,El Mono
42248,Miembro comunidad,SisTrans
42249,Hotel,Operaciones b
42250,Hotel,Operaciones b
42251,vecino,City U 
42252,Empreza vivienda univercitaria,Panamericana
42253,Miembro comunidad,Uni
42254,Empreza vivienda univercitaria,Livin
42255,Empreza vivienda univercitaria,City U 
42256,Hotel,El Mono
42257,vecino,El Mono
42258,Miembro comunidad,SeneK
42259,vecino,Unal
42260,vecino,Unal
42261,Hotel,Panamericana
42262,Miembro comunidad,Hilton
42263,Empreza vivienda univercitaria,Panamericana
42264,Empreza vivienda univercitaria,Panamericana
42265,Hostal,Avianca
42266,vecino,Avianca
42267,Empreza vivienda univercitaria,El sol
42268,Miembro comunidad,City U 
42269,Hostal,Unal
42270,Miembro comunidad,Avianca
42271,Miembro comunidad,SeneK
42272,Empreza vivienda univercitaria,Operaciones b
42273,Miembro comunidad,SeneK
42274,Hotel,SisTrans
42275,Hotel,Unal
42276,Miembro comunidad,El sol
42277,Miembro comunidad,City U 
42278,Miembro comunidad,City U 
42279,Miembro comunidad,El Mono
42280,vecino,Tostao
42281,Miembro comunidad,El sol
42282,Miembro comunidad,Hilton
42283,Hotel,City U 
42284,Empreza vivienda univercitaria,Livin
42285,Hostal,City U 
42286,Miembro comunidad,Operaciones b
42287,vecino,Livin
42288,Miembro comunidad,Uni
42289,Hotel,Uni
42290,Hostal,Avianca
42291,Miembro comunidad,Panamericana
42292,vecino,Uni
42293,Hotel,El sol
42294,Hotel,Avianca
42295,vecino,Unal
42296,Hostal,Tostao
42297,Hotel,SisTrans
42298,Miembro comunidad,Operaciones b
42299,Hotel,City U 
42300,Hostal,El sol
42301,vecino,Livin
42302,Empreza vivienda univercitaria,Hilton
42303,Miembro comunidad,Avianca
42304,Empreza vivienda univercitaria,Operaciones b
42305,Empreza vivienda univercitaria,El sol
42306,vecino,Operaciones b
42307,vecino,Uni
42308,Hostal,Uni
42309,Empreza vivienda univercitaria,City U 
42310,Miembro comunidad,Hilton
42311,Miembro comunidad,El Mono
42312,Empreza vivienda univercitaria,Livin
42313,Empreza vivienda univercitaria,SisTrans
42314,Miembro comunidad,Tostao
42315,Empreza vivienda univercitaria,SisTrans
42316,Empreza vivienda univercitaria,City U 
42317,vecino,Hilton
42318,Empreza vivienda univercitaria,Panamericana
42319,Hotel,Uni
42320,Miembro comunidad,Panamericana
42321,Miembro comunidad,Operaciones b
42322,Miembro comunidad,Livin
42323,Empreza vivienda univercitaria,Panamericana
42324,vecino,Panamericana
42325,vecino,SeneK
42326,Hotel,Operaciones b
42327,Hostal,El sol
42328,vecino,Panamericana
42329,Hostal,Avianca
42330,Hotel,Livin
42331,Hotel,Avianca
42332,Empreza vivienda univercitaria,Operaciones b
42333,vecino,SisTrans
42334,Hostal,Unal
42335,Hostal,Panamericana
42336,Hotel,El sol
42337,Empreza vivienda univercitaria,Livin
42338,Hostal,Unal
42339,vecino,Avianca
42340,Hostal,Operaciones b
42341,Hostal,Unal
42342,vecino,Tostao
42343,Empreza vivienda univercitaria,Operaciones b
42344,Miembro comunidad,Avianca
42345,vecino,Tostao
42346,vecino,Livin
42347,Miembro comunidad,El sol
42348,Hotel,SeneK
42349,Empreza vivienda univercitaria,Operaciones b
42350,Miembro comunidad,Operaciones b
42351,vecino,Uni
42352,Empreza vivienda univercitaria,Tostao
42353,vecino,Tostao
42354,Hostal,Avianca
42355,Hotel,El sol
42356,Hostal,Uni
42357,Miembro comunidad,Uni
42358,Empreza vivienda univercitaria,City U 
42359,Miembro comunidad,El sol
42360,vecino,SisTrans
42361,Miembro comunidad,SeneK
42362,vecino,Panamericana
42363,Hotel,SisTrans
42364,Miembro comunidad,SisTrans
42365,Hotel,SisTrans
42366,Miembro comunidad,Hilton
42367,Miembro comunidad,El Mono
42368,Miembro comunidad,El Mono
42369,Empreza vivienda univercitaria,Operaciones b
42370,vecino,SisTrans
42371,Miembro comunidad,SisTrans
42372,Miembro comunidad,Operaciones b
42373,Miembro comunidad,Operaciones b
42374,Empreza vivienda univercitaria,El Mono
42375,Hostal,SeneK
42376,Miembro comunidad,SisTrans
42377,vecino,Hilton
42378,Empreza vivienda univercitaria,Avianca
42379,Hotel,SeneK
42380,Hotel,Tostao
42381,Empreza vivienda univercitaria,Uni
42382,vecino,Operaciones b
42383,Hostal,Uni
42384,Miembro comunidad,Avianca
42385,vecino,Hilton
42386,Hostal,Hilton
42387,vecino,SisTrans
42388,Miembro comunidad,Livin
42389,vecino,Operaciones b
42390,Hotel,SisTrans
42391,Hostal,El Mono
42392,Miembro comunidad,Unal
42393,Hostal,Avianca
42394,Hotel,City U 
42395,Hotel,Uni
42396,Hotel,Unal
42397,Empreza vivienda univercitaria,SeneK
42398,Miembro comunidad,SisTrans
42399,Miembro comunidad,Operaciones b
42400,Empreza vivienda univercitaria,El Mono
42401,Hostal,Uni
42402,Hostal,SeneK
42403,Hotel,El Mono
42404,Hostal,City U 
42405,Hotel,SisTrans
42406,Hostal,Panamericana
42407,vecino,SeneK
42408,Miembro comunidad,Panamericana
42409,vecino,SisTrans
42410,Empreza vivienda univercitaria,Operaciones b
42411,Empreza vivienda univercitaria,Livin
42412,Miembro comunidad,SisTrans
42413,Miembro comunidad,Livin
42414,Miembro comunidad,El Mono
42415,Hostal,City U 
42416,Miembro comunidad,Hilton
42417,Empreza vivienda univercitaria,Unal
42418,Empreza vivienda univercitaria,El sol
42419,Hotel,Tostao
42420,Miembro comunidad,El Mono
42421,Hostal,Tostao
42422,Hostal,Operaciones b
42423,Miembro comunidad,Livin
42424,Hotel,El sol
42425,Hostal,Panamericana
42426,Hostal,Avianca
42427,Hostal,Operaciones b
42428,Hotel,Operaciones b
42429,Hostal,Hilton
42430,vecino,Panamericana
42431,Empreza vivienda univercitaria,Panamericana
42432,Hostal,Unal
42433,Miembro comunidad,Avianca
42434,Hotel,Avianca
42435,Empreza vivienda univercitaria,El sol
42436,Hostal,Hilton
42437,Hostal,City U 
42438,vecino,El sol
42439,Miembro comunidad,Unal
42440,Empreza vivienda univercitaria,El sol
42441,Hostal,Operaciones b
42442,Hotel,SeneK
42443,Miembro comunidad,Operaciones b
42444,vecino,Uni
42445,Miembro comunidad,Tostao
42446,Miembro comunidad,Operaciones b
42447,Hotel,El sol
42448,vecino,Tostao
42449,Empreza vivienda univercitaria,SeneK
42450,Empreza vivienda univercitaria,Unal
42451,Empreza vivienda univercitaria,Unal
42452,Empreza vivienda univercitaria,SeneK
42453,Hostal,Operaciones b
42454,vecino,Avianca
42455,vecino,El Mono
42456,Hostal,Livin
42457,vecino,El Mono
42458,Hostal,SeneK
42459,Hostal,El sol
42460,Hotel,City U 
42461,Hostal,City U 
42462,vecino,Hilton
42463,Hostal,City U 
42464,vecino,Panamericana
42465,Hotel,SeneK
42466,Hotel,Operaciones b
42467,Miembro comunidad,Panamericana
42468,Empreza vivienda univercitaria,Avianca
42469,Empreza vivienda univercitaria,City U 
42470,Hostal,Uni
42471,Miembro comunidad,City U 
42472,vecino,Tostao
42473,Empreza vivienda univercitaria,Unal
42474,Hostal,Avianca
42475,Empreza vivienda univercitaria,El Mono
42476,vecino,El sol
42477,vecino,Hilton
42478,Empreza vivienda univercitaria,Operaciones b
42479,Hotel,SisTrans
42480,Empreza vivienda univercitaria,Avianca
42481,Empreza vivienda univercitaria,Operaciones b
42482,Hostal,Unal
42483,Hotel,SeneK
42484,Hotel,Livin
42485,Hostal,Unal
42486,Hostal,Livin
42487,Miembro comunidad,Livin
42488,vecino,El Mono
42489,vecino,Panamericana
42490,Miembro comunidad,Avianca
42491,vecino,Uni
42492,Hostal,Operaciones b
42493,Hostal,Unal
42494,vecino,Hilton
42495,Empreza vivienda univercitaria,SeneK
42496,Hotel,Livin
42497,Hostal,El Mono
42498,vecino,Tostao
42499,Hostal,Tostao
42500,Empreza vivienda univercitaria,Uni
42501,vecino,SisTrans
42502,Empreza vivienda univercitaria,El sol
42503,Hotel,Avianca
42504,Empreza vivienda univercitaria,El sol
42505,Hostal,Operaciones b
42506,Hotel,Avianca
42507,Empreza vivienda univercitaria,SeneK
42508,Empreza vivienda univercitaria,Hilton
42509,Miembro comunidad,Uni
42510,Hostal,Uni
42511,Hostal,SisTrans
42512,Hotel,Unal
42513,Hotel,El Mono
42514,vecino,Hilton
42515,Miembro comunidad,Operaciones b
42516,Hotel,Avianca
42517,vecino,El Mono
42518,Hostal,El Mono
42519,Miembro comunidad,Uni
42520,Hostal,Tostao
42521,Miembro comunidad,Uni
42522,Hostal,Panamericana
42523,vecino,Operaciones b
42524,Miembro comunidad,Hilton
42525,Hostal,Livin
42526,Hotel,Unal
42527,Empreza vivienda univercitaria,Livin
42528,vecino,Avianca
42529,Hotel,Uni
42530,Miembro comunidad,Uni
42531,Hostal,El sol
42532,Empreza vivienda univercitaria,Operaciones b
42533,Hostal,SisTrans
42534,vecino,Unal
42535,Miembro comunidad,SisTrans
42536,Miembro comunidad,Panamericana
42537,Hotel,Unal
42538,Empreza vivienda univercitaria,SisTrans
42539,Miembro comunidad,El Mono
42540,Empreza vivienda univercitaria,Operaciones b
42541,Hostal,Livin
42542,vecino,Hilton
42543,Empreza vivienda univercitaria,Livin
42544,Hotel,Tostao
42545,vecino,Operaciones b
42546,vecino,SeneK
42547,vecino,Operaciones b
42548,vecino,Avianca
42549,vecino,Avianca
42550,Empreza vivienda univercitaria,Panamericana
42551,Miembro comunidad,Avianca
42552,Miembro comunidad,Avianca
42553,Hostal,Operaciones b
42554,Hotel,City U 
42555,Miembro comunidad,SeneK
42556,Empreza vivienda univercitaria,Unal
42557,Hotel,SisTrans
42558,Miembro comunidad,Avianca
42559,Empreza vivienda univercitaria,Tostao
42560,Miembro comunidad,Uni
42561,Miembro comunidad,SisTrans
42562,Miembro comunidad,Hilton
42563,Miembro comunidad,Tostao
42564,Hostal,Hilton
42565,Miembro comunidad,El sol
42566,Miembro comunidad,Uni
42567,Miembro comunidad,Hilton
42568,Miembro comunidad,SisTrans
42569,Hostal,El sol
42570,Empreza vivienda univercitaria,Panamericana
42571,Hotel,Operaciones b
42572,vecino,Livin
42573,vecino,SisTrans
42574,Miembro comunidad,SisTrans
42575,Empreza vivienda univercitaria,City U 
42576,Empreza vivienda univercitaria,City U 
42577,Empreza vivienda univercitaria,Operaciones b
42578,Empreza vivienda univercitaria,SeneK
42579,Miembro comunidad,Tostao
42580,Hostal,Livin
42581,Empreza vivienda univercitaria,Livin
42582,Hostal,El Mono
42583,Hostal,SisTrans
42584,Hostal,Avianca
42585,Miembro comunidad,El Mono
42586,Miembro comunidad,Tostao
42587,Empreza vivienda univercitaria,Unal
42588,vecino,Uni
42589,Miembro comunidad,SisTrans
42590,vecino,El sol
42591,Empreza vivienda univercitaria,El Mono
42592,Hostal,City U 
42593,Hostal,SeneK
42594,Hostal,El Mono
42595,Miembro comunidad,Operaciones b
42596,Miembro comunidad,Hilton
42597,Empreza vivienda univercitaria,Tostao
42598,Hotel,Unal
42599,Hotel,City U 
42600,vecino,Livin
42601,Miembro comunidad,Tostao
42602,Hostal,City U 
42603,Hotel,City U 
42604,Miembro comunidad,El sol
42605,Hotel,City U 
42606,Miembro comunidad,Unal
42607,Hotel,Unal
