PRECIO,CAPACIDAD,UBICACION,TAMANIO,NUMERO
2474580,2,ultimo piso,172,50474
863363,4,ultimo piso,123,50475
5062979,4,piso intermedio,95,50476
5791001,1,ultimo piso,104,50477
6423620,2,primer piso,192,50478
3675704,1,ultimo piso,153,50479
840144,2,primer piso,186,50480
6455999,3,ultimo piso,90,50481
3166574,2,primer piso,90,50482
2458789,4,ultimo piso,165,50483
2954634,1,primer piso,120,50484
4749680,4,primer piso,130,50485
5959120,3,primer piso,177,50486
1429743,3,piso intermedio,120,50487
6121454,2,ultimo piso,137,50488
6911443,2,primer piso,125,50489
2426035,1,primer piso,100,50490
1588569,4,ultimo piso,90,50491
3022841,4,piso intermedio,119,50492
1014969,3,primer piso,188,50493
6285019,4,ultimo piso,196,50494
922116,4,piso intermedio,122,50495
4255767,2,primer piso,174,50496
2617936,4,piso intermedio,132,50497
3965336,2,ultimo piso,193,50498
2034007,1,piso intermedio,130,50499
186011,4,ultimo piso,86,50500
4161703,3,primer piso,79,50501
4033734,2,piso intermedio,73,50502
2167115,3,piso intermedio,86,50503
2293939,1,primer piso,81,50504
5577166,2,piso intermedio,116,50505
5534983,4,piso intermedio,199,50506
5657974,3,primer piso,162,50507
992958,1,piso intermedio,181,50508
672884,4,primer piso,117,50509
3350112,2,ultimo piso,127,50510
6224578,2,piso intermedio,118,50511
5642419,2,piso intermedio,103,50512
2800064,4,primer piso,73,50513
2373756,1,piso intermedio,116,50514
254959,1,piso intermedio,70,50515
3423218,1,ultimo piso,181,50516
5849611,4,piso intermedio,147,50517
4879911,2,primer piso,183,50518
1775663,4,primer piso,72,50519
3313383,3,ultimo piso,135,50520
5052451,3,piso intermedio,76,50521
2014483,4,ultimo piso,194,50522
3065779,2,ultimo piso,171,50523
4282171,3,piso intermedio,70,50524
2606110,4,primer piso,94,50525
1267519,4,ultimo piso,181,50526
3162016,1,primer piso,150,50527
5608234,4,ultimo piso,175,50528
5098487,4,primer piso,74,50529
5068493,3,piso intermedio,131,50530
164353,2,primer piso,73,50531
4952705,2,piso intermedio,93,50532
1632569,1,primer piso,177,50533
5494679,3,ultimo piso,77,50534
5640000,3,piso intermedio,182,50535
2714383,3,primer piso,153,50536
4666231,1,primer piso,154,50537
5121918,1,piso intermedio,110,50538
2811899,4,piso intermedio,138,50539
2555093,4,piso intermedio,78,50540
6468363,2,piso intermedio,158,50541
273375,4,primer piso,129,50542
2127477,2,piso intermedio,143,50543
5941888,3,ultimo piso,90,50544
5180946,4,piso intermedio,74,50545
6966794,2,piso intermedio,127,50546
2146661,3,primer piso,167,50547
4930486,3,piso intermedio,125,50548
2868996,1,primer piso,134,50549
2991377,2,ultimo piso,170,50550
5051006,4,piso intermedio,156,50551
5489732,3,primer piso,85,50552
4445031,3,piso intermedio,91,50553
6411188,4,piso intermedio,173,50554
2610288,3,primer piso,86,50555
1242349,3,primer piso,197,50556
6652343,2,piso intermedio,147,50557
5812523,4,primer piso,187,50558
805129,1,primer piso,126,50559
5135053,1,piso intermedio,166,50560
6717093,4,piso intermedio,156,50561
1515122,3,primer piso,189,50562
1706093,4,ultimo piso,182,50563
1818824,2,piso intermedio,140,50564
1322438,3,piso intermedio,186,50565
6044327,1,ultimo piso,153,50566
4567860,2,ultimo piso,109,50567
488779,4,ultimo piso,142,50568
6219983,1,ultimo piso,195,50569
997777,2,ultimo piso,195,50570
3605811,4,primer piso,118,50571
253443,1,primer piso,182,50572
384817,1,piso intermedio,104,50573
2609384,4,primer piso,185,50574
2908204,1,ultimo piso,106,50575
1115697,2,primer piso,125,50576
5766515,4,piso intermedio,97,50577
3935497,2,primer piso,133,50578
6343747,2,piso intermedio,172,50579
1453217,2,piso intermedio,79,50580
6066341,2,primer piso,134,50581
4793996,2,piso intermedio,110,50582
4160017,3,piso intermedio,167,50583
6271107,1,ultimo piso,84,50584
5120647,1,piso intermedio,170,50585
2056373,2,primer piso,148,50586
6990094,3,piso intermedio,177,50587
6097138,2,piso intermedio,73,50588
5638620,1,ultimo piso,96,50589
4451299,2,primer piso,158,50590
2218242,4,primer piso,150,50591
2378560,3,primer piso,142,50592
918317,1,primer piso,110,50593
6746135,4,piso intermedio,107,50594
223844,1,piso intermedio,169,50595
3164009,2,primer piso,124,50596
1144714,3,primer piso,124,50597
1373550,2,ultimo piso,102,50598
1225940,1,piso intermedio,74,50599
6872424,4,piso intermedio,138,50600
3961147,4,ultimo piso,118,50601
3404466,1,ultimo piso,89,50602
1506045,2,piso intermedio,128,50603
6125265,3,ultimo piso,161,50604
2577807,1,ultimo piso,99,50605
6408737,2,ultimo piso,110,50606
341963,4,ultimo piso,156,50607
272638,2,piso intermedio,168,50608
2932146,2,ultimo piso,71,50609
6844799,4,primer piso,103,50610
4827198,3,piso intermedio,169,50611
6344801,3,piso intermedio,91,50612
486105,1,ultimo piso,155,50613
4832471,3,piso intermedio,200,50614
2103131,3,piso intermedio,197,50615
328310,1,ultimo piso,189,50616
6623147,3,piso intermedio,163,50617
6987066,1,piso intermedio,168,50618
6429181,3,ultimo piso,185,50619
1677124,2,piso intermedio,191,50620
3288911,2,piso intermedio,70,50621
4911268,3,primer piso,158,50622
3230727,4,piso intermedio,139,50623
3107675,2,piso intermedio,100,50624
6161566,2,ultimo piso,183,50625
4797811,3,primer piso,166,50626
3326539,3,primer piso,152,50627
3620800,3,primer piso,128,50628
6724632,2,piso intermedio,151,50629
3430853,1,primer piso,100,50630
6270303,4,piso intermedio,174,50631
183118,2,primer piso,144,50632
1376823,2,ultimo piso,118,50633
952788,1,primer piso,178,50634
4807621,4,ultimo piso,100,50635
1713747,2,piso intermedio,84,50636
4719626,4,piso intermedio,189,50637
1937734,3,piso intermedio,145,50638
98867,1,primer piso,120,50639
5101824,2,ultimo piso,97,50640
3281133,2,piso intermedio,196,50641
874153,3,ultimo piso,161,50642
4088397,4,ultimo piso,104,50643
3812264,4,piso intermedio,114,50644
446481,3,ultimo piso,94,50645
4658261,4,piso intermedio,162,50646
5878746,3,piso intermedio,175,50647
5187171,3,primer piso,138,50648
782815,2,primer piso,180,50649
3612116,2,primer piso,158,50650
3940579,2,piso intermedio,191,50651
6262611,3,ultimo piso,129,50652
1689539,1,ultimo piso,82,50653
5227745,3,ultimo piso,150,50654
549236,2,primer piso,126,50655
1364216,3,ultimo piso,197,50656
2064409,2,ultimo piso,76,50657
5933533,2,piso intermedio,198,50658
3330203,2,primer piso,161,50659
4525193,1,piso intermedio,160,50660
5226997,3,piso intermedio,81,50661
5639535,3,ultimo piso,134,50662
6881920,1,piso intermedio,142,50663
2523844,4,piso intermedio,102,50664
3524527,2,primer piso,124,50665
3865058,4,ultimo piso,147,50666
5812918,1,ultimo piso,149,50667
5028222,3,piso intermedio,173,50668
5635900,1,ultimo piso,137,50669
4953789,4,piso intermedio,186,50670
3711464,2,primer piso,109,50671
630767,1,ultimo piso,158,50672
2215753,3,primer piso,70,50673
628218,3,piso intermedio,145,50674
1883815,1,ultimo piso,144,50675
174376,2,ultimo piso,151,50676
4232443,2,primer piso,163,50677
1855578,1,primer piso,94,50678
4472528,4,primer piso,200,50679
2101089,4,ultimo piso,76,50680
4563250,3,ultimo piso,174,50681
3225439,2,ultimo piso,156,50682
5534165,3,primer piso,186,50683
2527552,4,primer piso,146,50684
1480672,2,piso intermedio,117,50685
5825053,4,piso intermedio,148,50686
3944434,1,primer piso,193,50687
5398062,4,piso intermedio,107,50688
6968344,4,ultimo piso,122,50689
2199724,3,piso intermedio,89,50690
6867665,4,ultimo piso,135,50691
5095520,3,primer piso,139,50692
5016306,1,piso intermedio,128,50693
1012792,4,piso intermedio,112,50694
1355915,4,ultimo piso,189,50695
4093947,2,piso intermedio,73,50696
5895701,4,piso intermedio,151,50697
3905408,4,primer piso,163,50698
237860,4,piso intermedio,97,50699
275312,1,ultimo piso,133,50700
3744329,3,primer piso,135,50701
5453809,1,ultimo piso,161,50702
3486886,2,ultimo piso,108,50703
2507541,1,piso intermedio,194,50704
6846234,2,ultimo piso,152,50705
6862086,1,ultimo piso,82,50706
6894304,2,ultimo piso,94,50707
5874995,2,piso intermedio,193,50708
4802303,2,ultimo piso,142,50709
2904943,4,piso intermedio,180,50710
4756823,3,piso intermedio,198,50711
5502709,1,piso intermedio,134,50712
5443505,2,piso intermedio,136,50713
6259137,1,primer piso,198,50714
288110,3,ultimo piso,72,50715
917889,4,piso intermedio,155,50716
2542430,4,primer piso,71,50717
585743,4,primer piso,181,50718
4355674,4,ultimo piso,185,50719
1926119,4,primer piso,138,50720
3571802,1,piso intermedio,145,50721
4439457,1,ultimo piso,187,50722
4526181,3,ultimo piso,192,50723
6865134,4,ultimo piso,112,50724
119210,1,piso intermedio,170,50725
6453295,1,piso intermedio,196,50726
2178770,4,piso intermedio,117,50727
1247947,2,primer piso,163,50728
2406441,4,primer piso,192,50729
6143044,2,piso intermedio,186,50730
3888371,4,piso intermedio,173,50731
1113994,4,ultimo piso,99,50732
5869710,1,ultimo piso,173,50733
6530520,3,ultimo piso,74,50734
6306891,4,piso intermedio,119,50735
5452016,1,primer piso,200,50736
2777597,1,primer piso,163,50737
920426,3,primer piso,158,50738
6733591,2,ultimo piso,143,50739
3678895,1,primer piso,155,50740
1935127,4,primer piso,194,50741
3496187,1,piso intermedio,196,50742
1137137,3,primer piso,96,50743
1264309,3,piso intermedio,98,50744
3582288,2,piso intermedio,82,50745
5042366,3,ultimo piso,159,50746
5229953,3,primer piso,112,50747
5384994,2,primer piso,77,50748
4236098,1,ultimo piso,85,50749
2722912,2,primer piso,110,50750
2882804,1,piso intermedio,131,50751
6431053,4,piso intermedio,152,50752
6978868,4,piso intermedio,132,50753
2604349,3,piso intermedio,184,50754
2066541,2,ultimo piso,161,50755
576179,2,primer piso,191,50756
6876343,2,ultimo piso,181,50757
6141565,1,piso intermedio,146,50758
4896972,1,piso intermedio,179,50759
2791184,1,ultimo piso,163,50760
4604458,3,piso intermedio,178,50761
2853774,2,primer piso,139,50762
1005672,1,ultimo piso,83,50763
197860,3,ultimo piso,121,50764
5330309,3,piso intermedio,119,50765
4883640,1,piso intermedio,128,50766
5524501,4,ultimo piso,177,50767
6597721,4,ultimo piso,115,50768
5560544,3,piso intermedio,117,50769
3280046,3,piso intermedio,90,50770
2770522,3,primer piso,88,50771
1894577,3,piso intermedio,195,50772
6202204,1,piso intermedio,160,50773
2789617,4,primer piso,196,50774
3498702,2,ultimo piso,73,50775
203569,4,piso intermedio,93,50776
6399505,2,primer piso,189,50777
2007257,1,piso intermedio,186,50778
1667383,2,ultimo piso,112,50779
1054729,3,primer piso,113,50780
1690177,4,primer piso,145,50781
6569504,2,piso intermedio,174,50782
1789856,4,ultimo piso,109,50783
5659420,3,ultimo piso,178,50784
5171546,3,piso intermedio,72,50785
2758276,2,piso intermedio,111,50786
1119403,2,ultimo piso,180,50787
3118532,2,piso intermedio,117,50788
5618343,2,piso intermedio,133,50789
1706545,1,ultimo piso,129,50790
1537269,2,primer piso,124,50791
1566314,2,ultimo piso,78,50792
5229525,2,ultimo piso,102,50793
5996923,4,ultimo piso,167,50794
1588641,3,primer piso,178,50795
4068163,3,primer piso,165,50796
3385627,1,piso intermedio,116,50797
2615667,2,ultimo piso,147,50798
1446681,1,piso intermedio,77,50799
5847646,4,primer piso,77,50800
4224245,1,ultimo piso,129,50801
3203424,3,piso intermedio,180,50802
6660157,2,ultimo piso,136,50803
1542303,3,primer piso,129,50804
5261352,3,ultimo piso,163,50805
1870285,3,piso intermedio,199,50806
594711,4,piso intermedio,174,50807
6842134,1,ultimo piso,79,50808
513623,3,piso intermedio,119,50809
6299966,3,primer piso,168,50810
6244541,1,primer piso,139,50811
4458211,2,piso intermedio,198,50812
4908548,3,primer piso,142,50813
4686848,3,primer piso,73,50814
4224305,1,primer piso,179,50815
6491881,2,piso intermedio,85,50816
6384272,2,primer piso,182,50817
235231,2,ultimo piso,116,50818
6972253,2,primer piso,147,50819
2610710,2,primer piso,110,50820
4808434,3,primer piso,165,50821
5705244,1,piso intermedio,118,50822
1337741,1,ultimo piso,94,50823
5234945,2,piso intermedio,86,50824
3387717,1,piso intermedio,132,50825
172333,4,primer piso,184,50826
5592423,1,ultimo piso,180,50827
2102343,1,piso intermedio,136,50828
1320547,1,ultimo piso,171,50829
4819824,4,piso intermedio,185,50830
1826411,3,primer piso,70,50831
2933808,2,piso intermedio,175,50832
1608410,1,primer piso,150,50833
3512374,3,primer piso,80,50834
1936340,4,primer piso,93,50835
5581901,1,primer piso,127,50836
795188,1,piso intermedio,97,50837
4126236,4,ultimo piso,170,50838
2207808,1,primer piso,78,50839
4935122,4,primer piso,117,50840
4741150,3,piso intermedio,193,50841
157383,4,primer piso,188,50842
937665,2,piso intermedio,87,50843
5739305,4,ultimo piso,109,50844
4556081,4,primer piso,185,50845
6146055,1,ultimo piso,87,50846
6939921,1,ultimo piso,77,50847
5698179,3,primer piso,77,50848
5083352,4,primer piso,118,50849
566906,1,ultimo piso,175,50850
5601817,1,ultimo piso,165,50851
1920695,2,piso intermedio,172,50852
3625766,4,primer piso,163,50853
6516322,2,primer piso,171,50854
6748547,1,ultimo piso,108,50855
4448765,1,primer piso,71,50856
3422451,3,ultimo piso,144,50857
1742780,4,ultimo piso,154,50858
385927,3,ultimo piso,126,50859
5878646,3,ultimo piso,108,50860
4904546,4,piso intermedio,185,50861
3678320,4,primer piso,97,50862
1194179,3,ultimo piso,165,50863
5756789,4,piso intermedio,98,50864
4472069,4,primer piso,151,50865
198181,1,piso intermedio,114,50866
2269863,3,ultimo piso,88,50867
3173314,2,piso intermedio,122,50868
5558073,3,piso intermedio,118,50869
6949296,1,ultimo piso,90,50870
1472539,4,primer piso,194,50871
5337528,1,primer piso,108,50872
5789680,1,primer piso,106,50873
781076,4,primer piso,134,50874
482163,3,ultimo piso,92,50875
6504100,2,ultimo piso,135,50876
4557156,4,primer piso,157,50877
5284141,2,ultimo piso,111,50878
623168,4,primer piso,171,50879
5802571,2,piso intermedio,115,50880
973569,4,piso intermedio,115,50881
200020,1,piso intermedio,115,50882
4205241,2,primer piso,77,50883
6316555,3,piso intermedio,110,50884
3892086,3,ultimo piso,99,50885
4535224,4,primer piso,165,50886
759888,1,ultimo piso,128,50887
1537003,2,primer piso,106,50888
6520223,2,ultimo piso,161,50889
2243027,2,ultimo piso,126,50890
3728966,2,ultimo piso,193,50891
5255953,3,piso intermedio,142,50892
5280117,4,ultimo piso,119,50893
2014680,4,primer piso,77,50894
1688925,1,ultimo piso,178,50895
6284298,1,ultimo piso,173,50896
2044667,4,piso intermedio,157,50897
394480,4,primer piso,132,50898
1480370,1,piso intermedio,78,50899
4508373,2,piso intermedio,125,50900
1882900,2,primer piso,185,50901
999489,3,piso intermedio,141,50902
1568692,4,piso intermedio,173,50903
6083980,2,piso intermedio,179,50904
1522683,1,primer piso,176,50905
6470242,4,primer piso,186,50906
4445126,4,ultimo piso,110,50907
6485831,3,piso intermedio,174,50908
605807,4,piso intermedio,78,50909
127213,2,piso intermedio,200,50910
438910,4,ultimo piso,125,50911
4201128,4,piso intermedio,138,50912
5880158,1,piso intermedio,139,50913
1264948,4,piso intermedio,167,50914
3602309,1,piso intermedio,101,50915
1203444,2,ultimo piso,135,50916
1278038,2,ultimo piso,135,50917
4921557,1,primer piso,134,50918
3909563,2,ultimo piso,112,50919
5249075,2,ultimo piso,102,50920
6646144,2,ultimo piso,186,50921
5457151,1,piso intermedio,92,50922
3848542,4,piso intermedio,172,50923
5985744,2,ultimo piso,184,50924
2006521,3,ultimo piso,86,50925
3542933,1,ultimo piso,122,50926
4423622,3,primer piso,162,50927
6612878,4,piso intermedio,200,50928
3696639,4,ultimo piso,126,50929
5566255,1,piso intermedio,187,50930
4536563,3,piso intermedio,102,50931
3197862,3,ultimo piso,196,50932
5358178,4,ultimo piso,168,50933
1926934,1,piso intermedio,169,50934
1632686,3,ultimo piso,130,50935
6472145,4,piso intermedio,169,50936
145585,3,piso intermedio,139,50937
5401975,4,ultimo piso,105,50938
4507157,2,ultimo piso,184,50939
6723679,3,ultimo piso,108,50940
2582304,4,piso intermedio,97,50941
2574797,4,ultimo piso,181,50942
6582025,3,ultimo piso,73,50943
5664551,2,piso intermedio,99,50944
3013596,4,primer piso,156,50945
2688914,3,primer piso,100,50946
5462001,3,piso intermedio,111,50947
2051681,3,piso intermedio,193,50948
3464105,3,primer piso,169,50949
5065910,3,primer piso,139,50950
251279,4,primer piso,86,50951
3024270,4,piso intermedio,101,50952
886722,3,piso intermedio,111,50953
2743781,4,piso intermedio,196,50954
490831,4,primer piso,131,50955
6446505,4,piso intermedio,118,50956
6171480,4,ultimo piso,173,50957
2149388,3,piso intermedio,86,50958
3705688,1,piso intermedio,166,50959
1015732,2,ultimo piso,92,50960
3376211,2,primer piso,143,50961
5395306,1,primer piso,70,50962
6076981,1,piso intermedio,73,50963
6001302,4,ultimo piso,193,50964
5439131,3,primer piso,125,50965
6470627,2,piso intermedio,146,50966
1092586,4,primer piso,182,50967
4191330,2,primer piso,173,50968
5082450,4,piso intermedio,149,50969
5913197,4,ultimo piso,114,50970
3700000,2,piso intermedio,174,50971
2625992,4,piso intermedio,169,50972
5091138,4,ultimo piso,76,50973
4353925,3,primer piso,119,50974
6373475,2,ultimo piso,84,50975
5161859,4,primer piso,193,50976
3122583,4,ultimo piso,139,50977
3691928,2,primer piso,71,50978
4671055,2,ultimo piso,135,50979
4007459,3,primer piso,181,50980
4960833,1,piso intermedio,86,50981
3090721,3,piso intermedio,163,50982
842720,1,primer piso,111,50983
1348803,4,ultimo piso,100,50984
3352881,1,piso intermedio,130,50985
1459335,2,piso intermedio,148,50986
2012511,4,piso intermedio,133,50987
1084906,1,ultimo piso,71,50988
1687026,1,ultimo piso,98,50989
2542036,1,piso intermedio,119,50990
2341747,2,primer piso,141,50991
3960520,1,primer piso,151,50992
2318946,2,piso intermedio,120,50993
5989105,2,piso intermedio,162,50994
5456301,4,ultimo piso,169,50995
4635630,3,primer piso,108,50996
632244,2,ultimo piso,185,50997
3168345,4,ultimo piso,125,50998
1507314,2,piso intermedio,107,50999
1227797,1,piso intermedio,73,51000
4262053,4,ultimo piso,82,51001
6891585,2,primer piso,131,51002
2361232,4,primer piso,174,51003
218256,4,piso intermedio,187,51004
4834770,4,primer piso,84,51005
5469472,1,primer piso,107,51006
6064074,1,ultimo piso,149,51007
6825442,1,ultimo piso,199,51008
4539767,1,ultimo piso,105,51009
4296687,2,ultimo piso,108,51010
5941960,1,ultimo piso,169,51011
5777355,2,piso intermedio,148,51012
6301483,1,primer piso,106,51013
6514033,1,primer piso,110,51014
2158528,2,primer piso,126,51015
4970853,1,ultimo piso,183,51016
1812867,1,ultimo piso,131,51017
6442454,3,primer piso,167,51018
391981,1,primer piso,100,51019
2503241,1,ultimo piso,190,51020
3066430,3,primer piso,193,51021
1143129,4,piso intermedio,75,51022
477808,1,piso intermedio,119,51023
4434033,3,piso intermedio,161,51024
